текст,условие,проекция,"доля > 0, %"
16,без служебных [случайная ось],-0.0020972252917252675,46.875
17,исходный,0.032790455149153706,75.51020408163265
17,исходный [случайная ось],0.0027277998976631816,53.06122448979592
17,перемешивание,0.34603324699066046,100.0
17,перемешивание [случайная ось],-0.01962977820349488,10.869565217391305
17,эхо x2,0.04889966614075992,78.26086956521739
17,эхо x2 [случайная ось],-0.0017128543465949344,40.57971014492754
17,эхо x4,-0.031044694579831618,25.0
17,эхо x4 [случайная ось],-0.0007443558264842742,48.07692307692308
17,эхо на четверти,0.038988786514450716,80.35714285714286
17,эхо на четверти [случайная ось],0.006787435230375126,75.0
17,словарь к 25,0.0816334214261901,88.75
17,словарь к 25 [случайная ось],-0.0027336746214176124,40.0
17,словарь к 60,0.12183317816808449,96.66666666666667
17,словарь к 60 [случайная ось],-0.008925847479906017,28.333333333333332
17,все слова разные,0.23029021668849955,100.0
17,все слова разные [случайная ось],-0.004963178663559619,34.61538461538461
17,чужие хапаксы,0.16191894521614808,100.0
17,чужие хапаксы [случайная ось],-0.004406419891151075,40.38461538461539
17,хапаксы одного домена,0.17430166853837883,100.0
17,хапаксы одного домена [случайная ось],-0.004842935363959844,37.5
17,20 чужих хапаксов,0.08370207158371835,94.44444444444444
17,20 чужих хапаксов [случайная ось],-0.00344873222902449,44.44444444444444
17,маркер каждые 3,0.048334974144034884,50.57471264367817
17,маркер каждые 3 [случайная ось],0.014082112066560041,74.71264367816092
17,без пунктуации,0.09764070745234811,93.93939393939394
17,без пунктуации [случайная ось],0.01736079273164966,90.9090909090909
17,без служебных,0.12211851914464418,100.0
17,без служебных [случайная ось],-0.007509582448117646,32.857142857142854
18,исходный,-0.03115960642380898,23.4375
18,исходный [случайная ось],-0.005243790744995587,35.9375
18,перемешивание,0.34480335152759856,100.0
18,перемешивание [случайная ось],-0.01912303507326878,8.620689655172415
18,эхо x2,0.03498237925689736,74.13793103448276
18,эхо x2 [случайная ось],0.006544783393624566,63.793103448275865
18,эхо x4,0.0200687027587897,69.0909090909091
18,эхо x4 [случайная ось],0.007566548258135133,70.9090909090909
18,эхо на четверти,-0.012969545984316943,39.21568627450981
18,эхо на четверти [случайная ось],0.0008661562193696099,47.05882352941176
18,словарь к 25,0.18692114501075505,100.0
18,словарь к 25 [случайная ось],-0.01484044306456774,25.0
18,словарь к 60,0.11281461795065896,98.36065573770492
18,словарь к 60 [случайная ось],-0.013811340326150834,19.672131147540984
18,все слова разные,0.22676565164906287,100.0
18,все слова разные [случайная ось],-0.0003209218669526753,45.76271186440678
18,чужие хапаксы,0.15095108981052996,98.27586206896551
18,чужие хапаксы [случайная ось],-0.003985314850870798,36.206896551724135
18,хапаксы одного домена,0.12468325710710473,97.95918367346938
18,хапаксы одного домена [случайная ось],-0.004448813094395975,42.857142857142854
18,20 чужих хапаксов,-0.0032064076025360585,44.44444444444444
18,20 чужих хапаксов [случайная ось],-0.002882849251551023,41.269841269841265
18,маркер каждые 3,0.02839409199013876,55.172413793103445
18,маркер каждые 3 [случайная ось],0.014339132153488152,75.86206896551724
18,без пунктуации,0.08662373617179417,95.08196721311475
18,без пунктуации [случайная ось],-0.008112929021513417,34.42622950819672
18,без служебных,0.06587946152434733,89.87341772151899
18,без служебных [случайная ось],-0.015404339109147317,18.9873417721519
19,исходный,0.0415235350148291,80.95238095238095
19,исходный [случайная ось],-0.011976902455100125,22.22222222222222
19,перемешивание,0.31363695886386567,100.0
19,перемешивание [случайная ось],-0.018263994612251866,9.090909090909092
19,эхо x2,0.08200883648090976,88.46153846153845
19,эхо x2 [случайная ось],-0.006790434285818556,34.61538461538461
19,эхо x4,-0.003232986920044645,50.0
19,эхо x4 [случайная ось],-0.00271073439853033,51.5625
19,эхо на четверти,0.056745721918576866,81.9672131147541
19,эхо на четверти [случайная ось],-0.013585201170538368,21.311475409836063
19,словарь к 25,0.11473420971921414,100.0
19,словарь к 25 [случайная ось],-0.04360373946932417,0.0
19,словарь к 60,0.12948373548004402,98.48484848484848
19,словарь к 60 [случайная ось],-0.01734686832710783,12.121212121212121
19,все слова разные,0.2614504538082905,100.0
19,все слова разные [случайная ось],-0.0029439797085456455,42.3728813559322
19,чужие хапаксы,0.14425643875104255,100.0
19,чужие хапаксы [случайная ось],-0.01612264220585689,20.37037037037037
19,хапаксы одного домена,0.1684084309098301,100.0
19,хапаксы одного домена [случайная ось],-0.020932820354540464,12.280701754385964
19,20 чужих хапаксов,0.08933796443423433,96.72131147540983
19,20 чужих хапаксов [случайная ось],-0.018049790684716863,11.475409836065573
19,маркер каждые 3,0.03134629234244486,50.526315789473685
19,маркер каждые 3 [случайная ось],0.001724891326841387,56.84210526315789
19,без пунктуации,0.1473370944444794,100.0
19,без пунктуации [случайная ось],-0.009631352403594641,24.615384615384617
19,без служебных,0.154436703686717,97.1830985915493
19,без служебных [случайная ось],-0.027299497272612078,11.267605633802818
20,исходный,0.012310367759617625,58.06451612903226
20,исходный [случайная ось],0.005523990574131272,59.67741935483871
20,перемешивание,0.23146931772701224,100.0
20,перемешивание [случайная ось],-0.009607913440292841,28.000000000000004
20,эхо x2,0.07419876474839061,89.0909090909091
20,эхо x2 [случайная ось],-0.0008616738811049523,50.90909090909091
20,эхо x4,-0.04336946241961375,20.833333333333336
20,эхо x4 [случайная ось],0.004783974303573521,58.333333333333336
20,эхо на четверти,0.03527767863803229,72.72727272727273
20,эхо на четверти [случайная ось],0.005538390608871155,63.63636363636363
20,словарь к 25,0.04706256788808063,76.92307692307693
20,словарь к 25 [случайная ось],-0.008155549883213343,26.153846153846157
20,словарь к 60,0.050052550884688,80.7017543859649
20,словарь к 60 [случайная ось],-0.0019506691348179647,40.35087719298245
20,все слова разные,0.3099711474769144,100.0
20,все слова разные [случайная ось],-0.006499062822323136,39.21568627450981
20,чужие хапаксы,0.15329200625903733,100.0
20,чужие хапаксы [случайная ось],0.0035949486308072772,56.060606060606055
20,хапаксы одного домена,0.12757680353306278,100.0
20,хапаксы одного домена [случайная ось],-0.002525655097535905,36.206896551724135
20,20 чужих хапаксов,0.05305702616216076,83.01886792452831
20,20 чужих хапаксов [случайная ось],0.001779710700164443,56.60377358490566
20,маркер каждые 3,0.03155031749443534,57.14285714285714
20,маркер каждые 3 [случайная ось],0.016142829625514506,76.19047619047619
20,без пунктуации,0.10542622991675192,96.96969696969697
20,без пунктуации [случайная ось],0.004775178569187148,66.66666666666666
20,без служебных,0.09066520085348119,94.28571428571428
20,без служебных [случайная ось],0.001274356678450683,61.42857142857143
21,исходный,-0.02632917863806097,24.390243902439025
21,исходный [случайная ось],-0.01102680690559384,29.268292682926827
21,перемешивание,0.2920467610611837,100.0
21,перемешивание [случайная ось],-0.010652994757236526,30.952380952380953
21,эхо x2,0.02465428759498474,72.72727272727273
21,эхо x2 [случайная ось],-0.006292550428804206,38.63636363636363
21,эхо x4,-0.0016580022683388282,50.0
21,эхо x4 [случайная ось],-0.008464402572806924,31.818181818181817
21,эхо на четверти,0.009991066142166759,63.888888888888886
21,эхо на четверти [случайная ось],-0.0052406754333782675,41.66666666666667
21,словарь к 25,0.130220204227123,100.0
21,словарь к 25 [случайная ось],-0.02005714518937444,17.543859649122805
21,словарь к 60,0.0746035360992543,90.47619047619048
21,словарь к 60 [случайная ось],-0.020795418231570495,7.142857142857142
21,все слова разные,0.23099772008503958,100.0
21,все слова разные [случайная ось],0.0014315900507999248,52.94117647058824
21,чужие хапаксы,0.13089022626686306,97.77777777777777
21,чужие хапаксы [случайная ось],-0.006767489750206666,33.33333333333333
21,хапаксы одного домена,0.14463347619988062,97.67441860465115
21,хапаксы одного домена [случайная ось],-0.0027758090373645977,44.18604651162791
21,20 чужих хапаксов,-0.0022560351633330936,50.0
21,20 чужих хапаксов [случайная ось],-0.00725022936374147,38.63636363636363
21,маркер каждые 3,-0.02765024694663325,42.42424242424242
21,маркер каждые 3 [случайная ось],0.007169419761200522,72.72727272727273
21,без пунктуации,0.08260767917097306,91.30434782608695
21,без пунктуации [случайная ось],-0.0013140186947535942,47.82608695652174
21,без служебных,0.04318768306394446,84.90566037735849
21,без служебных [случайная ось],-0.017651843040006013,15.09433962264151
22,исходный,0.011217472978033195,55.55555555555556
22,исходный [случайная ось],-0.00806360681520307,34.72222222222222
22,перемешивание,0.35698532431527885,100.0
22,перемешивание [случайная ось],-0.011791543441142584,32.78688524590164
22,эхо x2,0.059863586733933626,81.42857142857143
22,эхо x2 [случайная ось],-0.00712212529266063,35.714285714285715
22,эхо x4,0.02096553789551091,55.84415584415584
22,эхо x4 [случайная ось],0.00464830261932106,67.53246753246754
22,эхо на четверти,0.01651248611129785,58.06451612903226
22,эхо на четверти [случайная ось],-0.0005812689919911499,53.2258064516129
22,словарь к 25,0.09802518958958584,97.01492537313433
22,словарь к 25 [случайная ось],-0.0035299411437054824,50.74626865671642
22,словарь к 60,0.061547036107489475,86.11111111111111
22,словарь к 60 [случайная ось],-0.014868280999613657,20.833333333333336
22,все слова разные,0.3141246186906936,100.0
22,все слова разные [случайная ось],-0.0050504368630368505,39.743589743589745
22,чужие хапаксы,0.10355261288511561,98.14814814814815
22,чужие хапаксы [случайная ось],-0.010007359561246635,18.51851851851852
22,хапаксы одного домена,0.07810960664696141,98.52941176470588
22,хапаксы одного домена [случайная ось],-0.009907835013863936,29.411764705882355
22,20 чужих хапаксов,0.02594214556500032,69.86301369863014
22,20 чужих хапаксов [случайная ось],-0.00829601171362307,27.397260273972602
22,маркер каждые 3,0.011535811007205729,52.38095238095239
22,маркер каждые 3 [случайная ось],0.008519273179877536,70.47619047619048
22,без пунктуации,0.09464529301588676,95.77464788732394
22,без пунктуации [случайная ось],-0.008148961512804778,35.2112676056338
22,без служебных,0.10229046987566787,97.5609756097561
22,без служебных [случайная ось],-0.013300345901464873,21.951219512195124
23,исходный,-0.005816742050954964,45.45454545454545
23,исходный [случайная ось],-0.006797538920488219,31.818181818181817
23,перемешивание,0.37079273845080246,100.0
23,перемешивание [случайная ось],-0.015946485070417838,21.62162162162162
23,эхо x2,0.03659656451328379,74.64788732394366
23,эхо x2 [случайная ось],0.003859129864602504,56.33802816901409
23,эхо x4,0.001387741621177119,53.03030303030303
23,эхо x4 [случайная ось],0.006172970040385899,69.6969696969697
23,эхо на четверти,-0.002996138937667385,52.17391304347826
23,эхо на четверти [случайная ось],-0.002713455756732344,44.927536231884055
23,словарь к 25,0.13191780957841723,95.45454545454545
23,словарь к 25 [случайная ось],-0.0010474239933411197,52.27272727272727
23,словарь к 60,0.06991455293989499,91.07142857142857
23,словарь к 60 [случайная ось],-0.016175136399397983,17.857142857142858
23,все слова разные,0.29894538162491935,100.0
23,все слова разные [случайная ось],-0.009118491664379585,32.432432432432435
23,чужие хапаксы,0.14119051402574653,98.4375
23,чужие хапаксы [случайная ось],-0.014002670266535781,20.3125
23,хапаксы одного домена,0.13720213664437192,100.0
23,хапаксы одного домена [случайная ось],-0.0101564295056219,25.71428571428571
23,20 чужих хапаксов,0.02334684766534013,69.44444444444444
23,20 чужих хапаксов [случайная ось],-0.004709920465399056,38.88888888888889
23,маркер каждые 3,0.010246065107386642,57.54716981132076
23,маркер каждые 3 [случайная ось],0.011337514851009596,67.9245283018868
23,без пунктуации,0.12304550634994087,97.40259740259741
23,без пунктуации [случайная ось],-0.0002548356372798881,50.649350649350644
23,без служебных,0.07482415619142145,89.36170212765957
23,без служебных [случайная ось],-0.010378179018507443,25.53191489361702
24,исходный,-0.029126877282310157,22.033898305084744
24,исходный [случайная ось],-0.006823563709134984,25.423728813559322
24,перемешивание,0.2878846758112318,100.0
24,перемешивание [случайная ось],-0.014040259995843954,31.48148148148148
24,эхо x2,-0.006695767811251422,48.888888888888886
24,эхо x2 [случайная ось],-0.0014787190002492478,37.77777777777778
24,эхо x4,-0.05652650801372068,9.615384615384617
24,эхо x4 [случайная ось],0.006073605428760994,63.46153846153846
24,эхо на четверти,-0.0058499381402353405,42.592592592592595
24,эхо на четверти [случайная ось],-0.001313198749777748,44.44444444444444
24,словарь к 25,0.045263775013884545,76.47058823529412
24,словарь к 25 [случайная ось],-0.025930977790177702,14.705882352941178
24,словарь к 60,0.03481198661349056,67.85714285714286
24,словарь к 60 [случайная ось],-0.008282934727767048,32.142857142857146
24,все слова разные,0.2167162477322364,100.0
24,все слова разные [случайная ось],-0.0074306611261035944,36.36363636363637
24,чужие хапаксы,0.08539837696369602,92.45283018867924
24,чужие хапаксы [случайная ось],-0.0027236707737192086,41.509433962264154
24,хапаксы одного домена,0.07306771375441337,82.0
24,хапаксы одного домена [случайная ось],0.0013818874431960517,52.0
24,20 чужих хапаксов,0.002600852236043237,45.28301886792453
24,20 чужих хапаксов [случайная ось],-0.005825921049514597,32.075471698113205
24,маркер каждые 3,-0.06451327627558666,39.24050632911392
24,маркер каждые 3 [случайная ось],0.009668266135653632,73.41772151898735
24,без пунктуации,0.07976336653266877,82.14285714285714
24,без пунктуации [случайная ось],-0.007456107897798637,33.92857142857143
24,без служебных,0.031773441016629225,73.91304347826086
24,без служебных [случайная ось],-0.01019914126373263,28.985507246376812
25,исходный,-0.02189884763399176,42.30769230769231
25,исходный [случайная ось],0.015301998918447832,88.46153846153845
25,перемешивание,0.2426791857911732,100.0
25,перемешивание [случайная ось],-0.0024475887968508107,47.69230769230769
25,эхо x2,-0.005945509938260972,48.75
25,эхо x2 [случайная ось],0.009982490577360507,76.25
25,эхо x4,-0.07466317028214993,10.256410256410255
25,эхо x4 [случайная ось],0.009732530905234732,76.92307692307693
25,эхо на четверти,-0.006558273808980639,47.05882352941176
25,эхо на четверти [случайная ось],0.012010275001767903,75.0
25,словарь к 25,0.0877089984649945,87.62886597938144
25,словарь к 25 [случайная ось],0.01388895026153433,77.31958762886599
25,словарь к 60,0.016637721682510806,59.70149253731343
25,словарь к 60 [случайная ось],0.014288567980355642,86.56716417910447
25,все слова разные,0.2286220931695595,97.05882352941177
25,все слова разные [случайная ось],0.0037266245179000588,58.82352941176471
25,чужие хапаксы,0.07838270335858379,84.12698412698413
25,чужие хапаксы [случайная ось],0.012132190132733131,79.36507936507937
25,хапаксы одного домена,0.08321614149465215,83.33333333333334
25,хапаксы одного домена [случайная ось],0.012227653773034265,80.76923076923077
25,20 чужих хапаксов,0.00251646893764106,54.54545454545454
25,20 чужих хапаксов [случайная ось],0.013358648028503603,81.81818181818183
25,маркер каждые 3,0.03767301892817749,56.52173913043478
25,маркер каждые 3 [случайная ось],0.02343778303883675,91.30434782608695
25,без пунктуации,0.06586487055006154,83.72093023255815
25,без пунктуации [случайная ось],0.009476036810164574,75.5813953488372
25,без служебных,0.11687582372976704,92.6829268292683
25,без служебных [случайная ось],0.006630710277278474,64.63414634146342
26,исходный,-0.0047849604011156515,45.28301886792453
26,исходный [случайная ось],-0.0008674618912801407,50.943396226415096
26,перемешивание,0.2568850799479017,98.21428571428571
26,перемешивание [случайная ось],-0.007804727823394192,33.92857142857143
26,эхо x2,0.012780877506578296,55.769230769230774
26,эхо x2 [случайная ось],0.008431300373365643,67.3076923076923
26,эхо x4,-0.003395510667013556,54.54545454545454
26,эхо x4 [случайная ось],0.0030822944938717696,54.54545454545454
26,эхо на четверти,0.015135714813173997,52.083333333333336
26,эхо на четверти [случайная ось],0.0038401741007218285,62.5
26,словарь к 25,0.1324800858658123,98.0
26,словарь к 25 [случайная ось],-0.005104536964411677,30.0
26,словарь к 60,0.029746523730664397,64.0
26,словарь к 60 [случайная ось],-0.006737326530091078,28.000000000000004
26,все слова разные,0.20606597945351549,100.0
26,все слова разные [случайная ось],-0.0028764210126638046,48.888888888888886
26,чужие хапаксы,0.09303852334051423,89.58333333333334
26,чужие хапаксы [случайная ось],0.012226241242960909,81.25
26,хапаксы одного домена,0.12645727375606955,93.47826086956522
26,хапаксы одного домена [случайная ось],0.00800840662675147,76.08695652173914
26,20 чужих хапаксов,0.03624986548874126,75.47169811320755
26,20 чужих хапаксов [случайная ось],0.003046462354559903,60.37735849056604
26,маркер каждые 3,-0.01057846956884838,50.588235294117645
26,маркер каждые 3 [случайная ось],0.009615926072410111,70.58823529411765
26,без пунктуации,0.09674316260461169,87.6923076923077
26,без пунктуации [случайная ось],0.001770838615238648,50.76923076923077
26,без служебных,0.10925094209920169,98.46153846153847
26,без служебных [случайная ось],-0.004466202384633848,43.07692307692308
27,исходный,-0.03646608399152535,20.833333333333336
27,исходный [случайная ось],0.00455260654348982,56.25
27,перемешивание,0.3107767175771644,100.0
27,перемешивание [случайная ось],-0.0022874105779655384,48.148148148148145
27,эхо x2,0.06357194153728475,87.5
27,эхо x2 [случайная ось],0.009927177856809686,68.75
27,эхо x4,0.00798576323137856,49.25373134328358
27,эхо x4 [случайная ось],0.006005700077860188,65.67164179104478
27,эхо на четверти,0.02403762752792259,61.224489795918366
27,эхо на четверти [случайная ось],0.008066817803959741,75.51020408163265
27,словарь к 25,0.11932756125602195,100.0
27,словарь к 25 [случайная ось],-0.01003663871674434,32.25806451612903
27,словарь к 60,0.08797862995018692,74.07407407407408
27,словарь к 60 [случайная ось],0.007165624214094668,70.37037037037037
27,все слова разные,0.24451251829418832,100.0
27,все слова разные [случайная ось],0.003374154719044235,53.06122448979592
27,чужие хапаксы,0.16867888610587942,100.0
27,чужие хапаксы [случайная ось],0.0011014852955502613,48.148148148148145
27,хапаксы одного домена,0.18742257893395586,100.0
27,хапаксы одного домена [случайная ось],0.004715058663505102,68.75
27,20 чужих хапаксов,0.013411104013921349,74.4186046511628
27,20 чужих хапаксов [случайная ось],0.00918747957138364,74.4186046511628
27,маркер каждые 3,0.011421414420792472,53.16455696202531
27,маркер каждые 3 [случайная ось],0.02822700458277878,92.40506329113924
27,без пунктуации,0.1133546646566337,96.92307692307692
27,без пунктуации [случайная ось],0.013703230192447471,81.53846153846153
27,без служебных,0.09467335730215543,93.22033898305084
27,без служебных [случайная ось],0.0057604411650338016,62.71186440677966
28,исходный,-0.00013428931203785484,48.837209302325576
28,исходный [случайная ось],0.0028348678460143398,60.46511627906976
28,перемешивание,0.2152433905380591,100.0
28,перемешивание [случайная ось],-0.010737438395170046,29.166666666666668
28,эхо x2,0.03196574280873505,62.96296296296296
28,эхо x2 [случайная ось],-0.000495107884049782,59.25925925925925
28,эхо x4,0.0016213116435469129,52.17391304347826
28,эхо x4 [случайная ось],-0.004585573687036276,28.26086956521739
28,эхо на четверти,0.022622693514668984,66.66666666666666
28,эхо на четверти [случайная ось],-0.006114244084325609,30.952380952380953
28,словарь к 25,0.041935477871117496,76.19047619047619
28,словарь к 25 [случайная ось],-0.02045232977043294,9.523809523809524
28,словарь к 60,0.012997344680540063,55.55555555555556
28,словарь к 60 [случайная ось],-0.008243698074584893,25.0
28,все слова разные,0.18140630936558083,100.0
28,все слова разные [случайная ось],0.0012055177037487996,56.52173913043478
28,чужие хапаксы,0.07255391595747149,90.56603773584906
28,чужие хапаксы [случайная ось],-0.006929491292005275,28.30188679245283
28,хапаксы одного домена,0.0866533428211743,93.61702127659575
28,хапаксы одного домена [случайная ось],-0.003846697740633897,34.04255319148936
28,20 чужих хапаксов,-0.0002516264317902795,56.52173913043478
28,20 чужих хапаксов [случайная ось],-0.005693275718738821,36.95652173913043
28,маркер каждые 3,-0.01973034031602442,37.5
28,маркер каждые 3 [случайная ось],0.009783668232486862,69.44444444444444
28,без пунктуации,0.008509210276598298,61.016949152542374
28,без пунктуации [случайная ось],-0.006122469930943631,30.508474576271187
28,без служебных,0.08738758191932412,93.75
28,без служебных [случайная ось],-0.007193558221293681,27.083333333333332
29,исходный,-0.018974536252616137,25.581395348837212
29,исходный [случайная ось],0.00224152512164808,55.81395348837209
29,перемешивание,0.3696316095127751,100.0
29,перемешивание [случайная ось],0.002305210093476517,46.15384615384615
29,эхо x2,0.03259664253125371,66.66666666666666
29,эхо x2 [случайная ось],0.007830935805675461,66.66666666666666
29,эхо x4,-0.04558456750572309,32.432432432432435
29,эхо x4 [случайная ось],0.004254111172335126,56.75675675675676
29,эхо на четверти,0.008775187385015355,55.55555555555556
29,эхо на четверти [случайная ось],0.006218150439693043,64.44444444444444
29,словарь к 25,0.12535828650197958,94.11764705882352
29,словарь к 25 [случайная ось],0.01579066019475573,82.35294117647058
29,словарь к 60,0.07829481811013095,86.8421052631579
29,словарь к 60 [случайная ось],0.009457477172999378,81.57894736842105
29,все слова разные,0.1957862593761884,100.0
29,все слова разные [случайная ось],-0.0010551690357135822,51.21951219512195
29,чужие хапаксы,0.17110171900588694,100.0
29,чужие хапаксы [случайная ось],0.0029418622917020717,57.14285714285714
29,хапаксы одного домена,0.14192788533087844,100.0
29,хапаксы одного домена [случайная ось],0.004847278246130418,66.66666666666666
29,20 чужих хапаксов,0.01910486508024419,68.57142857142857
29,20 чужих хапаксов [случайная ось],0.0027735994074907303,48.57142857142857
29,маркер каждые 3,-0.01798550129310476,47.76119402985074
29,маркер каждые 3 [случайная ось],0.014208157127614137,83.5820895522388
29,без пунктуации,0.1454699571796448,98.21428571428571
29,без пунктуации [случайная ось],0.007225914170655104,67.85714285714286
29,без служебных,0.12582883487955462,94.82758620689656
29,без служебных [случайная ось],0.005973717611967466,62.06896551724138
30,исходный,-0.046046068561185774,16.666666666666664
30,исходный [случайная ось],0.003796631006253772,62.96296296296296
30,перемешивание,0.3674555693723144,100.0
30,перемешивание [случайная ось],0.0032524306819433245,59.01639344262295
30,эхо x2,0.013272385783071118,66.07142857142857
30,эхо x2 [случайная ось],0.007998383399667427,67.85714285714286
30,эхо x4,-0.04936232944812187,19.642857142857142
30,эхо x4 [случайная ось],0.007287052325146837,71.42857142857143
30,эхо на четверти,-0.00022809410279530374,43.63636363636363
30,эхо на четверти [случайная ось],0.004195338440833856,65.45454545454545
30,словарь к 25,-0.016708554001892455,44.11764705882353
30,словарь к 25 [случайная ось],0.03555372012602186,95.58823529411765
30,словарь к 60,-0.030468613074178995,35.0
30,словарь к 60 [случайная ось],0.006978081735917269,65.0
30,все слова разные,0.20888702304801582,98.11320754716981
30,все слова разные [случайная ось],-0.006838763516266842,37.735849056603776
30,чужие хапаксы,0.07953366086740474,80.76923076923077
30,чужие хапаксы [случайная ось],0.005737100693824659,63.46153846153846
30,хапаксы одного домена,0.09380463908569374,87.27272727272727
30,хапаксы одного домена [случайная ось],0.009760555831400487,72.72727272727273
30,20 чужих хапаксов,0.00772146054144473,60.71428571428571
30,20 чужих хапаксов [случайная ось],0.009388602819988085,75.0
30,маркер каждые 3,-0.06750310760460229,32.98969072164948
30,маркер каждые 3 [случайная ось],0.017372068854375745,87.62886597938144
30,без пунктуации,0.11471304379699103,92.42424242424242
30,без пунктуации [случайная ось],0.003559656786823558,60.60606060606061
30,без служебных,0.036925724790461335,71.1864406779661
30,без служебных [случайная ось],0.009839154435568924,76.27118644067797
31,исходный,-0.007930080620980837,38.333333333333336
31,исходный [случайная ось],-0.00038373212522774513,55.00000000000001
31,перемешивание,0.34584312305216913,100.0
31,перемешивание [случайная ось],-0.015144047534284142,25.423728813559322
31,эхо x2,0.04443596171587255,70.58823529411765
31,эхо x2 [случайная ось],0.0016698555950604723,50.0
31,эхо x4,-0.03198986444407401,28.985507246376812
31,эхо x4 [случайная ось],0.0039053701679517675,60.86956521739131
31,эхо на четверти,0.03747258528558893,61.904761904761905
31,эхо на четверти [случайная ось],0.0007880331237727692,46.03174603174603
31,словарь к 25,0.1032725318829026,94.73684210526315
31,словарь к 25 [случайная ось],-0.009957471455333313,21.052631578947366
31,словарь к 60,0.09370931764485077,90.56603773584906
31,словарь к 60 [случайная ось],-0.003364134045088769,39.62264150943396
31,все слова разные,0.22483505155153144,100.0
31,все слова разные [случайная ось],-0.006827563244692897,30.0
31,чужие хапаксы,0.12885732984648773,95.08196721311475
31,чужие хапаксы [случайная ось],0.0020687865875679656,54.09836065573771
31,хапаксы одного домена,0.13654512648305134,96.15384615384616
31,хапаксы одного домена [случайная ось],-0.0034227157499372375,38.46153846153847
31,20 чужих хапаксов,0.022664080238831784,65.625
31,20 чужих хапаксов [случайная ось],-0.001796713059958451,51.5625
31,маркер каждые 3,-0.015455701713996716,53.93258426966292
31,маркер каждые 3 [случайная ось],0.009828249445635208,66.29213483146067
31,без пунктуации,0.07299467365765909,83.5820895522388
31,без пунктуации [случайная ось],0.0001305199504303878,53.73134328358209
31,без служебных,0.09092988534187496,89.1566265060241
31,без служебных [случайная ось],-0.0023797186524079075,50.602409638554214
32,исходный,-0.004781500066562901,41.86046511627907
32,исходный [случайная ось],0.0006266261874499642,69.76744186046511
32,перемешивание,0.20354776531634863,100.0
32,перемешивание [случайная ось],-0.0022426323129765297,43.54838709677419
32,эхо x2,0.03469844033139863,83.33333333333334
32,эхо x2 [случайная ось],-0.0002851173642187714,50.0
32,эхо x4,0.013596750681843841,54.285714285714285
32,эхо x4 [случайная ось],0.002871531055288005,65.71428571428571
32,эхо на четверти,0.012360719796828795,61.016949152542374
32,эхо на четверти [случайная ось],0.002321703602338831,67.79661016949152
32,словарь к 25,0.027730159214050372,70.37037037037037
32,словарь к 25 [случайная ось],-0.014730489853387008,7.4074074074074066
32,словарь к 60,0.023049125376270366,79.41176470588235
32,словарь к 60 [случайная ось],-0.002691486963885419,35.294117647058826
32,все слова разные,0.2371441440963781,100.0
32,все слова разные [случайная ось],0.00024695903795040404,61.29032258064516
32,чужие хапаксы,0.08714777543193407,93.47826086956522
32,чужие хапаксы [случайная ось],-0.006077971114810882,32.608695652173914
32,хапаксы одного домена,0.08946433261484434,89.47368421052632
32,хапаксы одного домена [случайная ось],-0.0030438819586991106,36.84210526315789
32,20 чужих хапаксов,0.03460628910263372,82.22222222222221
32,20 чужих хапаксов [случайная ось],0.003488260094325511,57.77777777777777
32,маркер каждые 3,-0.029330884116030444,45.45454545454545
32,маркер каждые 3 [случайная ось],0.00945898033657399,75.0
32,без пунктуации,0.04865121713985278,79.6875
32,без пунктуации [случайная ось],0.002530356967217297,59.375
32,без служебных,0.061339129879715286,90.9090909090909
32,без служебных [случайная ось],0.0004938538673603751,41.81818181818181
33,исходный,0.010361100513385822,54.90196078431373
33,исходный [случайная ось],0.0005538150113085584,54.90196078431373
33,перемешивание,0.2615293885430537,100.0
33,перемешивание [случайная ось],-0.004990507908867661,46.15384615384615
33,эхо x2,0.05300498603250583,76.71232876712328
33,эхо x2 [случайная ось],0.0054899766429409025,68.4931506849315
33,эхо x4,-0.01819790100152277,26.47058823529412
33,эхо x4 [случайная ось],0.01363353023003171,85.29411764705883
33,эхо на четверти,0.028922147186182915,66.66666666666666
33,эхо на четверти [случайная ось],0.0038137625179052153,61.904761904761905
33,словарь к 25,0.1117125413838489,98.63013698630137
33,словарь к 25 [случайная ось],0.015271792659187022,82.1917808219178
33,словарь к 60,0.06348709437149216,85.07462686567165
33,словарь к 60 [случайная ось],0.0024717344411193643,56.71641791044776
33,все слова разные,0.24444555351438688,100.0
33,все слова разные [случайная ось],-0.006437543965653535,47.5
33,чужие хапаксы,0.08135881797118144,94.54545454545455
33,чужие хапаксы [случайная ось],0.007449098675298581,74.54545454545455
33,хапаксы одного домена,0.1369670986688958,98.0392156862745
33,хапаксы одного домена [случайная ось],0.004100104086890698,64.70588235294117
33,20 чужих хапаксов,0.02051694571715006,73.01587301587301
33,20 чужих хапаксов [случайная ось],0.006560496791139427,69.84126984126983
33,маркер каждые 3,0.03837514991060629,48.03921568627451
33,маркер каждые 3 [случайная ось],0.021581861526619683,83.33333333333334
33,без пунктуации,0.08416133926145397,91.78082191780823
33,без пунктуации [случайная ось],0.001786124239133484,52.054794520547944
33,без служебных,0.13647841627800533,98.7012987012987
33,без служебных [случайная ось],0.0014997765257293942,59.74025974025974
34,исходный,0.02747181433162513,61.36363636363637
34,исходный [случайная ось],-0.0009563451797651945,50.0
34,перемешивание,0.2558198699851799,100.0
