текст,условие,зерно,крупный,мелкий,средний,масштаб,"стоков, %","одиночек, %",типов всего,типов k>=2,до бл. при k=1,до бл. при k=2,до бл. при k>=3,"доля смысловые, %","доля служебные, %","доля пунктуация, %","доля подслова, %","ребро, среднее",рёбра: CV,длинные: CV,p90/p50,p99/p50,p10/p50,черешок одиночки,"длинных листьев, %",оба одиночки / случай,смысловые: ячеек,смысловые: радиус,смысловые: центры,смысловые: зазор,служебные: ячеек,служебные: радиус,служебные: центры,служебные: зазор,пунктуация: ячеек,пунктуация: радиус,пунктуация: центры,пунктуация: зазор,подслова: ячеек,подслова: радиус,подслова: центры,подслова: зазор
coling::1eb5e451-a672-4645-8dea-c413ad11c953,редкие синонимы,2,15.86054075802348,3.3491474307871,15.645287779249392,32.84509558350308,2.4875621890547266,55.10204081632652,144,36,0.7292901772375222,0.5076818707548908,0.433195010269616,44.27860696517413,36.318407960199,2.9850746268656714,13.930348258706468,0.6539259962102861,0.2801620431943402,0.05967356894470359,1.186150719272491,1.3227271080121772,0.5725380330315443,0.7723471715843078,13.930348258706468,1.5240432098765433,10.0,0.2748680565064523,0.9709211558283573,1.5233055649454261,19.0,0.2761869658102266,0.7886120143563804,1.2096111257408086,,,,,4.0,0.2479217034431134,1.0231913538599444,1.486278675354279
coling::1eb5e451-a672-4645-8dea-c413ad11c953,художественный стиль,0,25.162768269215675,4.5543285676674055,23.18553145244013,31.594450564895233,1.4925373134328357,60.60606060606061,142,22,0.746872541222393,0.49338794543894005,0.40176972102034214,45.27363184079602,37.3134328358209,10.44776119402985,5.472636815920398,0.6562528197197574,0.27333306885138425,0.07857638981160496,1.1296053722689068,1.3746049149567086,0.5288585391003577,0.7852752505407788,14.427860696517413,1.3887843750000002,6.0,0.25888999752006536,0.8621311630814187,1.5510988425765513,14.0,0.2787538742729038,0.7706777323434182,1.211029551477157,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,художественный стиль,1,21.4150014653497,4.0461493055990205,20.041755384388946,31.83857483356701,3.482587064676617,61.34020618556701,138,19,0.7483384858646123,0.4731697444415555,0.401896726298617,41.7910447761194,38.308457711442784,11.442786069651742,4.975124378109453,0.6423252686638662,0.31909118828616784,0.06500127866739877,1.1510326196504954,1.335839214566646,0.47180560064813043,0.7801062545950848,14.925373134328357,1.3694287126615354,,,,,13.0,0.2859378371455851,0.7850277441941609,1.1578861066629236,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,художественный стиль,2,20.71949426090806,3.880839210694833,20.704356346293803,31.821812941040072,1.4925373134328357,63.13131313131313,146,21,0.7551525054757959,0.5005362855017582,0.38034616808356236,46.766169154228855,35.32338308457712,10.44776119402985,5.970149253731343,0.6625541496354096,0.2774155738158465,0.06671384785108732,1.1454846401849816,1.322573971580005,0.5189686866115367,0.7909080423152838,14.925373134328357,1.3057603200000003,4.0,0.2797667193954657,0.9892153431817113,1.6892917306867803,14.0,0.25868269701923635,0.7500334816742499,1.2174784304249948,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,анафора,0,14.41442418487744,2.479063407190914,10.744478562856028,33.33911404169514,4.975124378109453,38.7434554973822,105,31,0.718890186939022,0.4633915456261353,0.31867113637220545,38.80597014925373,48.258706467661696,6.467661691542288,1.4925373134328357,0.5416840699927493,0.45228818570316864,0.06113749126146942,1.2504784270909928,1.4074448210757697,0.27269344660468164,0.7610289768058115,9.950248756218906,2.176460007304602,12.0,0.20016083400800183,0.9145378023834466,2.0629900397192293,17.0,0.29009375362061846,0.8187454526668613,1.2961546429066335,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,анафора,1,14.265640045423007,2.614791387065896,11.055074318058018,33.20648359518357,4.477611940298507,42.1875,110,29,0.7023685934970645,0.43945191950405954,0.2985166241681631,45.77114427860697,43.78109452736319,5.472636815920398,0.4975124378109453,0.535653354435154,0.4386920016944674,0.043271754665323583,1.2274223377979958,1.364487691018406,0.2572131644986357,0.740714356284238,10.945273631840797,1.9089026063100136,11.0,0.1865493170202957,0.9051317172454607,1.9900991805286876,17.0,0.2756914661563937,0.8449122022515614,1.2645965858521726,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,анафора,2,13.731434314655871,2.5726878196334657,10.366097220379018,33.05622033008719,2.9850746268656714,41.53846153846154,113,32,0.7174477393171549,0.4232584431166322,0.3178320506996096,41.7910447761194,47.76119402985074,5.970149253731343,1.4925373134328357,0.5598944252998552,0.4126982728304549,0.04395772485494554,1.2199171395116268,1.3591058953209025,0.3241040390108216,0.7583224441889852,10.44776119402985,2.001268861454047,10.0,0.21688706161570423,0.908055109093627,1.8129482942151416,20.0,0.24881357479340138,0.8608766940635785,1.542305968069766,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,поле: значение,0,14.013125206071106,2.4072339252756456,12.705932031090509,38.16863948060293,0.4975124378109453,57.99999999999999,138,22,0.6756215621809626,0.3495545776315998,0.2511978089524344,53.73134328358209,15.422885572139302,16.91542288557214,13.432835820895523,0.5742028021081694,0.3694482906637441,0.058202283270415926,1.2180497619524955,1.390048337438482,0.31226652787709064,0.702968342960416,9.45273631840796,1.4261649078478,10.0,0.14482941438365005,0.9936044502273457,3.1946621740233563,4.0,0.2664290228974889,0.686653214777116,1.1320136757132282,4.0,0.29068239739792295,0.7804795031239844,1.2076868086970536,4.0,0.15842782821848028,1.0332463677983161,2.9217626354938737
coling::1eb5e451-a672-4645-8dea-c413ad11c953,поле: значение,1,14.805484772197834,2.4309464836278036,12.931140597930309,37.64248982320894,3.482587064676617,59.27835051546392,143,28,0.674958187309271,0.31298555710727066,0.2729447102872782,52.23880597014925,17.91044776119403,11.442786069651742,14.925373134328357,0.5782326271005206,0.37556070133242087,0.05340651415839722,1.2755081192730657,1.4291951793267648,0.3013683881796542,0.7041554133426379,7.462686567164178,1.3136052930056712,12.0,0.14874056403535657,0.978755132616852,3.2193015646131973,5.0,0.22552561189251882,0.7873073437752939,1.43065771721986,4.0,0.28208712172752654,0.8067379494942944,1.194678050265357,6.0,0.13752871553682405,1.0106252774875477,3.596448591273365
coling::1eb5e451-a672-4645-8dea-c413ad11c953,поле: значение,2,13.71699775797811,2.1969088526755076,12.82952286605076,37.76030050942323,2.4875621890547266,48.97959183673469,128,32,0.6799924054925217,0.3654620923769257,0.2453357295554498,53.73134328358209,14.925373134328357,16.91542288557214,11.940298507462686,0.554218479462544,0.4022226880340941,0.05329920564270443,1.187807657015592,1.309821740812263,0.28182742179132014,0.7081496671249615,10.44776119402985,1.5124072265625,16.0,0.20599290956376562,0.9571210289680517,1.9107121697308012,6.0,0.20460505423711323,0.7687179538238258,1.5838319959315799,4.0,0.3143939156725793,0.7888883476731746,1.0968957464185616,5.0,0.12151401199748939,0.9088482794256312,3.4396305294407923
