"было: стоков, %",было: масштаб,было: типов k>=2,было: до бл. при k=1,было: до бл. при k=2,было: до бл. при k>=3,было: смысловые: радиус,было: смысловые: центры,было: смысловые: зазор,было: служебные: радиус,было: служебные: центры,было: служебные: зазор,было: пунктуация: радиус,было: пунктуация: центры,было: пунктуация: зазор,было: подслова: радиус,было: подслова: центры,было: подслова: зазор,"стало: стоков, %",стало: масштаб,стало: типов k>=2,стало: до бл. при k=1,стало: до бл. при k=2,стало: до бл. при k>=3,стало: смысловые: радиус,стало: смысловые: центры,стало: смысловые: зазор,стало: служебные: радиус,стало: служебные: центры,стало: служебные: зазор,стало: пунктуация: радиус,стало: пунктуация: центры,стало: пунктуация: зазор,стало: подслова: радиус,стало: подслова: центры,стало: подслова: зазор
1.4925373134328357,33.44521463381759,30,0.7170112301490619,0.40361839448744147,0.34167751767401267,0.2164483490584115,0.8361722703622543,1.8483865826331134,0.26324393070530616,0.7792264827456388,1.3499960812152079,0.2697044089795599,0.8372270239334418,1.2122924076505517,0.17470512729138862,0.8620002172125273,1.6511891779938899,1.4925373134328357,32.45476003491989,38,0.7260045317908678,0.49852256206958273,0.40225922653266233,0.2821286271460171,0.8387410680858307,1.3263170634722516,0.27011612069698726,0.8249123231770003,1.2423869047107385,0.2650569225838811,0.8943114064152105,1.5417954159949632,0.21442918023807553,0.8656944582087563,1.8618298496391656
1.9900497512437811,30.92746150648067,35,0.7333281702283596,0.44025463839836176,0.3692126842680473,0.18627525117744312,0.9086434376685038,2.0866761866831607,0.2668973485594739,0.8805990430226043,1.3673266247020905,,,,,,,1.9900497512437811,29.25880083724714,33,0.7355352990423208,0.5844572185760465,0.4493530191926717,0.3010340618330377,0.7903206334201742,1.1489825971018413,0.30241909749982626,0.8728131650801179,1.2349495850883538,,,,,,
2.9850746268656714,33.52501865165735,41,0.7266039804177282,0.3795641214310063,0.41048270956607646,0.21953246258030296,0.8578820115159538,1.5732072737952132,0.26800292918923974,0.7442760933242601,1.2249836833940113,0.29324338160093694,0.8695237021652685,1.0190100076964672,0.19779959532857236,0.9298135291958637,1.8654958389908307,1.9900497512437811,31.588889896374425,48,0.7164606839216561,0.5113017221095919,0.44725163820959984,0.26387030665292294,0.8641676992296159,1.3144510949517971,0.29295296125467035,0.8287966938655371,1.146494828713923,0.28236837422404293,0.9784587410690195,1.2992063374827627,0.24113118277815945,0.8644367394928308,1.4383298182196305
1.9900497512437811,30.961970053086656,25,0.7361824524030681,0.46764206746409853,0.41977535195442484,0.25438190462923405,0.8924923497614874,1.6479907137412668,0.2987157444570651,0.7789488174951291,1.2211541846628897,0.3575829979918751,0.860362619692228,1.0826593211055837,0.1917712093493236,1.0362138911771754,2.4167423327480475,2.4875621890547266,28.78064037244486,37,0.7412334358531696,0.533223229239853,0.49106619949121016,0.2652934845476171,0.8532233312951453,1.4205057039782556,0.30396628803862724,0.8076636352415798,1.1600037874031586,0.3090919580514757,0.9324250632547189,1.425052732972314,,,
2.4875621890547266,31.420920845874,38,0.7398106284566096,0.40684328665325264,0.38622288706273417,0.2036172486775597,0.8511956704392599,1.6351817140519338,0.2555817184654908,0.8855457172588765,1.454179889771101,0.28642015922503217,0.7199009092118608,1.1877329490649884,,,,1.4925373134328357,30.795113164152937,30,0.7116075156301136,0.5428590339156054,0.4272162748560008,0.2265975269498537,0.8147192348080222,1.536529375864616,0.30537688323310813,0.858834449019622,1.1328040458621471,0.29149769801536174,0.7665706996132347,1.1142503388867566,,,
1.9900497512437811,32.98969088956017,33,0.7100589494756402,0.4498130785713609,0.3732630525409731,0.17286332832209822,1.105729342386194,2.8900766065836083,0.2690689955367751,0.8573334167870439,1.3554746317598667,0.26120496795743947,0.7649867384221106,1.256069120654145,,,,1.9900497512437811,30.544030748638495,32,0.7042183213159526,0.5040256078785789,0.46207002001325803,0.2900658522935582,0.8363680915355525,1.3168727934514695,0.30741678126576194,0.8722214002579753,1.1864428425301985,0.2557045741347385,0.8123693293535562,1.3587130868969934,,,
1.4925373134328357,32.6140755485222,27,0.7388496038388411,0.42922701898950877,0.42183014886036035,0.19972398141740308,0.9027620884498145,2.103249966639013,0.27956745478256145,0.7834930708492748,1.2529449876621432,,,,,,,2.4875621890547266,32.117314149059865,33,0.7346095340544949,0.4892359373754198,0.47216422405368697,0.24566111083682643,0.8100054249447706,1.5148954487138409,0.30530326931586105,0.8472055191471867,1.223333730031232,0.24570382488501188,0.8637306893017729,1.647008853104386,,,
3.482587064676617,30.341531213857802,28,0.743237196641618,0.5165656982409527,0.3806025911910598,0.24377082011880224,0.8434783295163677,1.5782403942135899,0.27768994266186353,0.81791767536314,1.341217272237537,,,,,,,2.9850746268656714,29.27589396806808,23,0.7231546436470958,0.5225643476104949,0.4265201127044163,0.25058393223517383,0.8139926172820359,1.385219587190315,0.2943683973157394,0.8490997715322054,1.2983117872487666,,,,,,
0.4975124378109453,31.679697169568232,45,0.711195716839415,0.3972547422179105,0.3510768482626582,0.20571948074068122,0.912752696595727,1.7734613056233368,0.2230726960531734,0.811896478486395,1.5012451213277929,0.2592704912911524,0.8054393288068041,1.4927903762466235,,,,1.4925373134328357,29.708727573157933,45,0.741153061059323,0.502600400986397,0.5175898367978694,0.27895879591204836,0.804294527166965,1.1832436502992922,0.31491655400068347,0.8495039230992968,1.1500840565129116,0.25568386049231423,0.8691305145559173,1.6762202688952497,,,
2.4875621890547266,33.140949115970976,27,0.7540058878743544,0.5376284700832857,0.3733461363775783,0.3207913130538655,0.7943206963116427,0.9990752531005344,0.2933178478690021,0.8060103562267856,1.2659027460168422,0.2646245260105924,0.8362021461959809,1.262757034663454,,,,2.4875621890547266,30.247464475235187,25,0.7551583966584929,0.5809665639788777,0.5041528171120174,0.35164370928550437,0.7040613131532009,0.8368539667958644,0.3789028888254413,0.8700699271917275,0.9974780189237006,,,,,,
1.9900497512437811,31.45922113635474,29,0.7219054798429128,0.431908584807218,0.3930392922490038,0.25624517339093866,0.8330540633346339,1.5191919582985853,0.2459393850538866,0.8476397623859453,1.4128645947802383,,,,0.25038449348789166,0.7736058383305562,1.3427265216957558,2.4875621890547266,30.56130592169474,26,0.7148026402672486,0.5655849265202775,0.4588761738394853,,,,0.29618157832855735,0.8916829673116207,1.3036961295475387,0.30687853220812894,0.8244665971009728,1.1796336664261025,,,
0.4975124378109453,32.303083735947126,39,0.7344184256742988,0.47876587124122744,0.3856875858133118,0.22740227334890373,0.8332123215035147,1.6962553587660936,0.2814272238730022,0.8778281299938825,1.280428198938642,0.20778120510134573,0.8701696305383303,1.8870283876242775,,,,2.9850746268656714,29.66180068983458,38,0.7366201173750855,0.5489233976395347,0.4801579486057062,0.2860119744269713,0.8130578823340988,1.2360440459613518,0.3264736040991437,0.8751076870266836,1.134812127148963,,,,,,
2.9850746268656714,32.10916683499476,35,0.7359035961365251,0.4388994251041363,0.38936241161492946,0.2316263703556709,0.8775915769594731,1.5691178005198596,0.2922794476906699,0.8148768199253129,1.156442122376362,0.2256917098893782,0.9595398988091809,2.0812669760772153,,,,2.4875621890547266,30.548179202023462,36,0.7319795373940517,0.5257274765881856,0.45190104213451937,0.2726077089113431,0.8035730086334764,1.3780855658360487,0.32150174359808387,0.8324586481203476,1.0980159172085917,0.30119092249146373,0.9505650664617076,1.5783640604752063,,,
1.9900497512437811,35.000637831249215,29,0.7009771076985832,0.4696922351788399,0.3841060807764061,0.23194225511952377,0.7729330576608693,1.3666666990585734,0.28306450659458265,0.809922090977572,1.2447304894844908,0.3156988649643178,0.8066198932512033,1.436596138441417,,,,2.9850746268656714,31.587731911065898,26,0.7197345578769915,0.508209235273792,0.4446266915944288,0.2510145663403532,0.8489271863113812,1.5336630517894436,0.30653082025844014,0.8500474371287912,1.20146648923545,0.26599137750950264,0.9001910413008908,1.5234598340034278,,,
1.4925373134328357,31.41048497286019,30,0.7532507843377015,0.5038620774986493,0.38379243901059107,0.2508112126419277,0.909874273220305,1.4910558174735813,0.2917492442507141,0.8156421030158537,1.1495762817195727,,,,,,,1.9900497512437811,28.570132057647495,29,0.712676992595146,0.5470091645791554,0.4508277589922794,0.31538374583473755,0.8618821775775213,1.2419415478253713,0.30800350237247354,0.8659443891650281,1.2110042052588263,,,,,,
1.4925373134328357,31.310108239339645,31,0.7486217385335621,0.43710926248665993,0.39720123262208307,0.21266205821643175,0.9061740430005791,1.8745826522994395,0.27429043599602704,0.8159100860815225,1.2557496980608305,0.24314917845698392,0.9074599525951682,1.5630174975624826,,,,2.4875621890547266,27.966571532344965,37,0.7543013155489899,0.5302913935755951,0.4879424393699468,0.26697975402111185,0.8625693578850411,1.3229689640579523,0.3217678308134198,0.8369213611261738,1.1434957923366433,0.23291673881048458,0.9499628018236512,1.8621997848606138,,,
1.9900497512437811,30.55495094821803,31,0.7380905589944967,0.5037900493213026,0.4349719310533412,0.23050588683507592,0.8379770016169736,1.5109498009138493,0.2877730524680543,0.8306168079149839,1.2408069225625942,,,,,,,2.4875621890547266,29.080779006939515,26,0.7454494421850949,0.5976836757213959,0.46690783905772365,0.29758236006333105,0.841592383183774,1.2464299635781235,0.3198923302679314,0.8599386552613051,1.1480288922036832,,,,,,
0.9950248756218906,31.910952803471083,34,0.7290902646125951,0.41163451842058374,0.39531682801839585,0.201139971402223,0.8581794414143109,2.003041771372638,0.26681056131956693,0.8327392952882285,1.2966785164208168,0.2517399684767108,0.9024878246652034,1.471343496196424,,,,0.9950248756218906,30.692414571662965,35,0.7164033118979118,0.5571652200461105,0.46718718633595413,0.2758292318587751,0.8394966708718699,1.343424853186171,0.32761939888483854,0.8738629421834488,1.1458315821978031,0.2751464249374071,0.9272549039059961,1.4585056122796667,,,
2.9850746268656714,30.943724941174406,30,0.7359921773717398,0.4259712945183531,0.4091190812538168,0.218644847962492,0.905586886149495,1.7511648780759148,0.28095426064030715,0.8734321064275312,1.3564215176108672,0.2726970639602922,0.8180514175485214,1.3959921560533997,,,,1.9900497512437811,30.137458578005415,32,0.721245613854678,0.48511825087214816,0.43034231348318486,0.2912266674436012,0.8395530843974349,1.2731695191733898,0.2945054445961058,0.8875284690243597,1.3285337843976388,,,,0.17907635980373343,0.6907596500692805,1.7908052099709955
1.9900497512437811,32.24801451399039,33,0.721411700451969,0.4493213226386187,0.3521143255362825,0.22951132980483738,0.8371854481437719,1.6102378338649537,0.263740305631177,0.8376368140338685,1.3729761292981275,0.25067478410882854,0.8176622527804916,1.3966308875824796,,,,2.4875621890547266,31.672172720999498,36,0.7303179338985323,0.4973422867792008,0.4466404025171852,0.2433264526787226,0.8459641632516197,1.3368856274996532,0.30871737475641764,0.8326866473674885,1.1654658210690725,0.3088434185464551,0.8142160956301135,1.1933975466706652,,,
1.9900497512437811,31.599727531932224,38,0.7262703690759557,0.43572830180496647,0.38027827754320026,0.25157182654083426,0.8486278409524981,1.4225552342369132,0.23311713382792165,0.7712086429075474,1.4895263286761704,,,,0.2147281275089047,0.988571281688793,1.9534910619530332,3.9800995024875623,29.05861412798613,30,0.7032999090991445,0.48752607358845795,0.4609137962738808,0.2872682472944744,0.8113659824583968,1.1409114263123055,0.31334352422217604,0.8257490833800561,1.1715080996428653,,,,,,
2.9850746268656714,32.00720343994322,36,0.7443050293233243,0.4492026115548404,0.40401104068445703,0.2437039827551868,0.819100505489191,1.5624350898739063,0.26965052586962557,0.8301627789136728,1.3039049387856212,0.2062284136932084,0.887874784475276,1.9052471537391495,,,,1.9900497512437811,30.444257408015957,41,0.7239258657928329,0.5271931933362876,0.448859686541762,0.2589664358324492,0.7903698031557226,1.4231365245742305,0.2918919480374516,0.8481380445133012,1.183893512572158,0.26192460555189834,0.9220664563388242,1.4573506288844258,,,
1.9900497512437811,31.090777404464017,35,0.7622133903319991,0.5018919104123245,0.4061922423109358,0.25143664876222444,0.8065048908885857,1.3054067860797292,0.29825867834088515,0.8448158491242445,1.1980195595286784,,,,,,,1.9900497512437811,29.191675081406594,42,0.7123701243639485,0.5323984088233455,0.4860764006736929,0.2743490714912248,0.7924287756526927,1.2055060346919406,0.36182045750028824,0.8705855797440584,1.0083530779993952,,,,,,
0.9950248756218906,31.632757377020848,31,0.7570873888542321,0.4826619312615712,0.4183090296913402,0.26491776134244827,0.8912276243309871,1.246724475319489,0.309060018914559,0.8080049882723729,1.1540155419332578,0.2503364235383321,1.0113812053790125,1.5947848920950447,,,,1.9900497512437811,29.948561858685895,33,0.7444937080860781,0.57717770399183,0.4583194138315485,0.30236207462589765,0.7820909927926589,1.0748195680729515,0.3285809391196702,0.8651405127370373,1.1251922958125282,,,,,,
3.482587064676617,33.32903180115163,33,0.739204929977655,0.47366932486276725,0.42683858881466286,0.24666974830075847,0.8566807820094268,1.518483703522672,0.30035899441512226,0.8102485896928879,1.2355825627776038,0.24336235089815403,0.8892732722391061,1.737817966401317,,,,2.4875621890547266,30.550119012302314,41,0.7202431181054758,0.47609831809858255,0.467729621975161,0.25265481297468845,0.8222377098352336,1.4140641048074127,0.3108054007648416,0.8435884537553959,1.1111791452930169,0.21526357387028483,0.9847110322570165,2.018281935594673,0.23237843367378283,0.9203102695553974,1.7682277905951762
