mode,q,d_hat,d_se,slope,intercept,r2,resid_rmse,resid_max,slope_se,n_points,n_min,n_max,arm,genre,text,L_used,seed
q0.5_range,0.4,15.915710059691651,0.7232824235945081,0.9371689986655001,2.8454547061847233,0.999944306696122,0.003707075722922457,0.00517530044216663,0.0028553271422794013,8,45,228,fixed_L_mean,xsum,xsum_14,228,1
q_small,0.0,12.699530232697066,0.6907663277746832,0.9212569298488433,3.5162129475298403,0.9998703283345353,0.005550971039433043,0.01105396055949015,0.004283076650030308,8,20,100,scaled_L,xsum,xsum_14,100,1
q_small,0.2,17.169654240956262,1.997334914424001,0.9417577089226052,3.2884767469012663,0.9996895485991766,0.008776731628521932,0.014008462603249505,0.00677528853128769,8,25,125,scaled_L,xsum,xsum_14,125,1
q_small,0.4,18.232787307171503,1.5491939315878114,0.94515375059486,3.028962001312281,0.9998541581064279,0.006044971211335367,0.010300182246417044,0.004660147421089825,8,33,167,scaled_L,xsum,xsum_14,167,1
q_small,0.6,15.503150474383553,0.8632799690512261,0.9354969816198109,2.7066802421072733,0.9999115594292101,0.004628275618374406,0.00894334770212879,0.0035917966353335344,8,50,250,scaled_L,xsum,xsum_14,250,1
q_small,0.8,14.708010081309167,0.33137912295440913,0.9320098371926742,2.0862471625321137,0.9999837916863781,0.0019797343849581677,0.0036572990163019625,0.00153185375833069,8,100,501,scaled_L,xsum,xsum_14,501,1
q_large,0.0,12.699530232697066,0.6907663277746832,0.9212569298488433,3.5162129475298403,0.9998703283345353,0.005550971039433043,0.01105396055949015,0.004283076650030308,8,20,100,scaled_L,xsum,xsum_14,100,1
q_large,0.2,9.610774949630812,0.7907062853407116,0.8959501179414867,3.333684423312253,0.9994525524443051,0.011089281285154042,0.019251278838389396,0.008560485097592118,8,25,125,scaled_L,xsum,xsum_14,125,1
q_large,0.4,6.948397879188914,0.6580723279248711,0.8560819317795414,3.1664465929309453,0.9984813102208473,0.017680675450544744,0.03016860770190455,0.013630264102743485,8,33,167,scaled_L,xsum,xsum_14,167,1
q_large,0.6,4.784836571701756,0.32980101920719707,0.7910064460896845,2.934945420195239,0.9980140723541998,0.018562020594994077,0.03396950569747226,0.014405149696229289,8,50,250,scaled_L,xsum,xsum_14,250,1
q_large,0.8,4.84375469413299,0.2595408213344651,0.7935485871711768,1.9491073071507503,0.9988353889342027,0.01429654227911022,0.02648556190900475,0.011062197124919541,8,100,501,scaled_L,xsum,xsum_14,501,1
q0.5_range,0.0,6.183532432692939,0.6360213536555274,0.8382801398901213,3.0092543213645735,0.9976430796190021,0.021523518388489277,0.0433665132118799,0.016634065634757746,8,40,200,scaled_L,xsum,xsum_14,200,1
q0.5_range,0.2,9.377170159649781,0.7341578263423654,0.8933580192131921,2.9549437765414037,0.9994762014331201,0.010815897150228574,0.018022873336376755,0.008349218738525186,8,40,201,scaled_L,xsum,xsum_14,201,1
q0.5_range,0.4,17.491770487083354,1.4560786087417315,0.9428302583355732,2.823886100956547,0.9998471545890538,0.006157892968689022,0.010119968938403723,0.00475901727422809,8,40,200,scaled_L,xsum,xsum_14,200,1
q_small,0.0,12.3904094871406,1.3060777323342438,0.919292417168468,3.5247102666771157,0.9994864104239638,0.011025818041483086,0.02139388783907492,0.008507416714208337,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q_small,0.2,20.55032539554713,1.6200891866644211,0.9513389700283441,3.2507862589767096,0.99990244683999,0.004971811246369801,0.007454760829793017,0.003836202442133356,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q_small,0.4,19.468016392527254,1.4651224140420067,0.9486336984807632,3.012162199031226,0.9999003741827838,0.00501006800442904,0.008116099793298304,0.0038657209941101865,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q_small,0.6,21.89485043512847,2.55969337271079,0.9543271600341429,2.6226120389755585,0.9998122054115827,0.006920175255625082,0.012573922675301219,0.005339541647926268,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q_small,0.8,28.468186579836996,5.066293916204409,0.9648730699022373,1.946890580787548,0.9997482073418166,0.008101844235185458,0.014942741490052924,0.006251306234422314,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q_large,0.0,12.3904094871406,1.3060777323342438,0.919292417168468,3.5247102666771157,0.9994864104239638,0.011025818041483086,0.02139388783907492,0.008507416714208337,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q_large,0.2,10.543446090807802,0.6783542377722268,0.9051543497840009,3.2900636844368263,0.9997273720954617,0.007908688927159542,0.012444236678608611,0.006102269429193419,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q_large,0.4,9.948973103582508,1.1884798977343314,0.8994871139374262,2.976838084115419,0.9989320081436839,0.015561391955257376,0.02836649061036134,0.012007022564531303,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q_large,0.6,6.414255188264566,0.8074175772800272,0.8440972535939034,2.708145705113868,0.9967672546108406,0.025434244759710494,0.03896127580691644,0.019624822227967912,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q_large,0.8,3.91626916683718,0.4942256169168472,0.7446549362674143,2.2203844083631585,0.9888891043850757,0.04176315502664977,0.07573341147748192,0.03222405464837539,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q0.5_range,0.0,7.224695177010537,0.5972563631012218,0.861585855804399,2.9066615291335274,0.9989428460714253,0.01482978463360008,0.027102493070008116,0.011442521288246205,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q0.5_range,0.2,17.241464540924582,1.070546787565229,0.942000286714253,2.750951271152418,0.9999123149024286,0.0046673509831968735,0.007997959573398994,0.0036012837882988306,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q0.5_range,0.4,19.31840764865146,1.4383014124734037,0.9482358992424613,2.7991235487878465,0.9999008962858578,0.004994826067942733,0.008088158655613853,0.003853960460358165,8,20,100,fixed_L_small,xsum,xsum_14,100,2
q_small,0.0,8.968811825248872,0.22899923181937004,0.8885025107579118,3.6588965477667386,0.9999384064007071,0.0036960665702520483,0.007609505106016101,0.0028468474847857766,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q_small,0.2,11.97322241323723,0.9437801388197122,0.9164802953217982,3.397684648440104,0.999690494752404,0.008547208875341245,0.011445655759533047,0.0065833771189474435,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q_small,0.4,15.32100378335578,0.8019191396539894,0.9347301251184099,3.072643235306379,0.9999198587257279,0.00443538908094743,0.008538780348271935,0.0034163010890467843,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q_small,0.6,16.744190789087057,1.5728500720288094,0.9402777946933246,2.679739103521364,0.9997864674226622,0.0072834070543516495,0.012866822159412372,0.0056099501075647555,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q_small,0.8,15.36629416655996,0.7585873339441446,0.9349225005612483,2.0752550607080784,0.9999291558717415,0.004171025883068231,0.007131500577761685,0.003212678754154424,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q_large,0.0,8.968811825248872,0.22899923181937004,0.8885025107579118,3.6588965477667386,0.9999384064007071,0.0036960665702520483,0.007609505106016101,0.0028468474847857766,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q_large,0.2,8.46538230800449,0.5233770153727451,0.881871844222033,3.388199624813979,0.999588656533999,0.009481937261375457,0.016362969481142464,0.0073033395720473885,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q_large,0.4,6.740521695513231,0.3601001900368052,0.8516435306979813,3.175981561513424,0.9994806231556252,0.010289917964153144,0.02240959731237524,0.00792567626099432,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q_large,0.6,4.5393137542183775,0.30952561476824586,0.7797023836321731,2.98397770683981,0.9977779194524298,0.019502566822316002,0.0299091104651108,0.01502159992242528,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q_large,0.8,3.397188527376999,0.20568111424478847,0.7056389446916832,2.3969127963632686,0.9961872582759458,0.02313826029756041,0.047645358307514485,0.01782194581141877,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q0.5_range,0.0,5.389351358037898,0.11904822453092004,0.8144489135026316,3.1184447443407706,0.9998480651446385,0.005321395154096278,0.00829824206947194,0.004098735810636962,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q0.5_range,0.2,9.987830836936503,0.894485210697075,0.8998781601004044,2.927604303115112,0.9994046302012708,0.011641431625425058,0.017774551333814337,0.008966662183221145,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q0.5_range,0.4,15.171571770514433,0.8473136246723273,0.9340872511348182,2.86174368359725,0.9999068244490055,0.0047792375957396525,0.009136694704260151,0.0036811459615288325,8,45,228,fixed_L_mean,xsum,xsum_14,228,2
q_small,0.0,12.3904094871406,1.3060777323342438,0.919292417168468,3.5247102666771157,0.9994864104239638,0.011025818041483086,0.02139388783907492,0.008507416714208337,8,20,100,scaled_L,xsum,xsum_14,100,2
q_small,0.2,15.651449929648658,1.2829959734088916,0.9361081558261454,3.31535300779347,0.9998122197492686,0.0067845518381168856,0.014084062764442962,0.00523740478851367,8,25,125,scaled_L,xsum,xsum_14,125,2
q_small,0.4,16.48476002977143,0.8453590044815119,0.9393379097909825,3.0560598885116392,0.9999341992534808,0.004035250550265236,0.0071194208315104035,0.003110827461015441,8,33,167,scaled_L,xsum,xsum_14,167,2
q_small,0.6,15.667746222095392,0.534360132476744,0.9361746108326829,2.700590596369909,0.9999675611515809,0.0028049715865950038,0.004992782729249967,0.0021768123460367108,8,50,250,scaled_L,xsum,xsum_14,250,2
q_small,0.8,14.779343661215998,0.5788536266415445,0.9323379966713811,2.083935339051149,0.9999515269489592,0.003424901476139974,0.005894407047602357,0.002650076817374774,8,100,501,scaled_L,xsum,xsum_14,501,2
q_large,0.0,12.3904094871406,1.3060777323342438,0.919292417168468,3.5247102666771157,0.9994864104239638,0.011025818041483086,0.02139388783907492,0.008507416714208337,8,20,100,scaled_L,xsum,xsum_14,100,2
q_large,0.2,9.667274021592288,0.6021422699954054,0.8965582233661262,3.3338368605414397,0.9996902282453114,0.008346340179456454,0.014603303702797277,0.006443043411778583,8,25,125,scaled_L,xsum,xsum_14,125,2
q_large,0.4,7.300884578519998,0.5957739635567012,0.863030295953163,3.1317723368713204,0.9989946357622933,0.014498568871595455,0.026342967887965862,0.011177136494837531,8,33,167,scaled_L,xsum,xsum_14,167,2
q_large,0.6,4.34638889308527,0.3493779540392141,0.7699239473046432,3.0409717752966596,0.9965499029528446,0.02383119428415824,0.04355085799126446,0.018494318511628218,8,50,250,scaled_L,xsum,xsum_14,250,2
q_large,0.8,5.464733422287732,0.692787245337395,0.8170084571881341,1.80906379588136,0.9951857776061261,0.02998137459457524,0.0645171709315786,0.023198607702917075,8,100,501,scaled_L,xsum,xsum_14,501,2
q0.5_range,0.0,5.871835818378063,0.23268304164444847,0.8296955107514871,3.051739711238133,0.9996031967181201,0.008732362973904808,0.013530635225153631,0.006748650301158139,8,40,200,scaled_L,xsum,xsum_14,200,2
q0.5_range,0.2,10.81408069860209,0.6925591914801015,0.9075279695176246,2.901850314357339,0.9997445678042475,0.0076717491693309,0.012069586557589496,0.005922126572781706,8,40,201,scaled_L,xsum,xsum_14,201,2
q0.5_range,0.4,17.194749477795575,1.0698241060148594,0.9418427118527462,2.8273530100515054,0.9999114482034815,0.004682044413364836,0.00805879443107127,0.0036184341551896222,8,40,200,scaled_L,xsum,xsum_14,200,2
q_small,0.0,11.599441166283638,1.5436932798267455,0.913788950203332,3.5742551647959275,0.9990550200069994,0.01486962429714635,0.027461170535893586,0.011473261195096365,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q_small,0.2,21.994901685852216,2.1104135397559385,0.9545349183968742,3.2735565357687455,0.9998746973612154,0.0056537503712374435,0.008641805931643987,0.004362380208458186,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q_small,0.4,30.47438285837133,4.887282876843595,0.9671855536944762,2.9691964078680195,0.9998223972093961,0.006820414246782947,0.010725905474144426,0.005262566998892816,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q_small,0.6,42.73027776095547,8.003136597364353,0.9765973905998396,2.5574967056502618,0.999879150393888,0.005680700758932165,0.010674040597416834,0.00438317487220702,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q_small,0.8,29.036852262342023,5.126091834951502,0.9655610053402068,1.9541479389951792,0.999762171914809,0.007879532070255414,0.015363138135191967,0.0060797722747122996,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q_large,0.0,11.599441166283638,1.5436932798267455,0.913788950203332,3.5742551647959275,0.9990550200069994,0.01486962429714635,0.027461170535893586,0.011473261195096365,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q_large,0.2,10.078661056904753,0.7643216130288579,0.9007804712993187,3.3501183035010382,0.9995815221600133,0.009751772812667255,0.01752334335522221,0.007524375489193957,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q_large,0.4,7.891328693001098,0.7171752543009884,0.8732786278580804,3.1211711947700764,0.9989575801006324,0.014925818101704123,0.021335700375558986,0.01151661980217033,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q_large,0.6,6.520646446104103,0.6490418660236815,0.8466409721389708,2.720931810056429,0.9980533438256334,0.01978356345536251,0.033070163535900754,0.015264810082437496,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q_large,0.8,4.310902449180497,0.6205087035967096,0.7680300095424103,2.1037551016221836,0.9887870313940861,0.04327375697006474,0.069149794079026,0.03338962079263542,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q0.5_range,0.0,6.643234794905756,0.9757730095671259,0.8494709232967602,2.981715614143786,0.9959517093134461,0.028655151681605456,0.05451592806707861,0.022110043485850443,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q0.5_range,0.2,17.10069036920111,1.6301141485514847,0.9415228287039784,2.7999110827547096,0.9997897288589768,0.007224434279456721,0.010562661783589,0.005574305027392108,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q0.5_range,0.4,29.146160105740968,4.40626529567883,0.9656901630824766,2.7686665581787038,0.9998269321632353,0.006722349133978201,0.01016748077936036,0.005186900887170587,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,0
q_small,0.0,9.017544719735632,0.3520178622435923,0.8891050689428334,3.683313973907293,0.999857780387262,0.00562035406049626,0.009120309882730382,0.004329005042687363,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q_small,0.2,11.205299350558926,0.5807654576219731,0.9107565118329374,3.4546044600423564,0.9998452654923927,0.006005227087640598,0.010261638711845933,0.004625448515352691,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q_small,0.4,15.873283646296644,1.057763479332277,0.9370010627742227,3.0955844658006426,0.9998795716300644,0.005450427888682992,0.009378605017047903,0.004198121606030839,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q_small,0.6,19.407557373016743,0.8201981924890503,0.9484736805987575,2.672769270376934,0.9999683742343772,0.0028271746239344115,0.005468108236202696,0.0021775946980979277,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q_small,0.8,24.65450405728383,2.7768193346447223,0.9594394599187014,1.9725610380968481,0.9998639911426401,0.00593103745396918,0.01078031471162344,0.0045683049093055055,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q_large,0.0,9.017544719735632,0.3520178622435923,0.8891050689428334,3.683313973907293,0.999857780387262,0.00562035406049626,0.009120309882730382,0.004329005042687363,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q_large,0.2,7.75182309769168,0.424221071832794,0.8709980881403527,3.473324868828873,0.9996059831862087,0.00916558341073541,0.014088020332596152,0.00705967210911652,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q_large,0.4,5.782250237578412,0.2834483803156185,0.8270569486078145,3.311887296858874,0.9993699614241491,0.011006666255856648,0.016419768033233417,0.008477742364966434,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q_large,0.6,3.792769868193801,0.13237907999714316,0.7363404491303287,3.196655779429208,0.9990637326540338,0.011947635317855894,0.01794310529362786,0.009202511618035137,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q_large,0.8,4.092518495242474,0.2020315870132194,0.7556516846136447,2.144513570630109,0.9984734170938478,0.015660786081968935,0.020987540227080714,0.012062517982239973,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q0.5_range,0.0,5.279904165691247,0.2244565955243284,0.8106026229608507,3.1543911202143593,0.9994083854947257,0.010453359233696344,0.019668788677121185,0.008051564785528532,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q0.5_range,0.2,8.653866646842374,0.5493019541748755,0.884444718088546,3.0357918253721867,0.9995875111816935,0.00952283655693809,0.016879929854559883,0.007334841725617649,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q0.5_range,0.4,15.270978699282812,1.04879207332151,0.9345163123011255,2.899100000579139,0.9998610596337855,0.005838902686330362,0.009748124593110141,0.004497339295854446,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,0
q_small,0.0,11.599441166283638,1.5436932798267455,0.913788950203332,3.5742551647959275,0.9990550200069994,0.01486962429714635,0.027461170535893586,0.011473261195096365,8,20,100,scaled_L,academic_abstracts,academic_abstracts_0,100,0
q_small,0.2,16.32385386325957,1.6285899486124147,0.9387399563622215,3.3356557019405098,0.9997457371492674,0.00791719565928971,0.013156685507661692,0.0061117608718975775,8,25,125,scaled_L,academic_abstracts,academic_abstracts_0,125,0
q_small,0.4,19.35367561423364,1.0460453135799372,0.9483302283280727,3.0426277648114173,0.9999479696639297,0.003622581494752101,0.007515681073585689,0.002792695485265587,8,33,167,scaled_L,academic_abstracts,academic_abstracts_0,167,0
q_small,0.6,20.343242589562752,0.9969540947679217,0.9508436280205862,2.6612862057229667,0.9999614888990027,0.003104147002535043,0.0054651712325268775,0.002408988936402643,8,50,250,scaled_L,academic_abstracts,academic_abstracts_0,250,0
q_small,0.8,16.734082391626128,0.6543467090149425,0.9402417188706799,2.068875347863312,0.9999629435035763,0.00301990816535487,0.006395001107360798,0.0023367062309271078,8,100,501,scaled_L,academic_abstracts,academic_abstracts_0,501,0
q_large,0.0,11.599441166283638,1.5436932798267455,0.913788950203332,3.5742551647959275,0.9990550200069994,0.01486962429714635,0.027461170535893586,0.011473261195096365,8,20,100,scaled_L,academic_abstracts,academic_abstracts_0,100,0
q_large,0.2,9.451217565781782,0.8913381533770528,0.8941935265969848,3.3767016224368347,0.9992533831529021,0.012926233581251306,0.018845757054038792,0.009978539374633555,8,25,125,scaled_L,academic_abstracts,academic_abstracts_0,125,0
q_large,0.4,7.041330344591362,0.44719186782285153,0.857981382627769,3.169987735255708,0.9993373616574488,0.011699816198856962,0.018956201499866765,0.009019541430418795,8,33,167,scaled_L,academic_abstracts,academic_abstracts_0,167,0
q_large,0.6,4.162641263626958,0.1995895497216394,0.7597679125660018,3.089767830282315,0.9986228206642072,0.01484250838029616,0.025045052851864646,0.01151860348346802,8,50,250,scaled_L,academic_abstracts,academic_abstracts_0,250,0
q_large,0.8,4.499515046140708,0.38160466092887957,0.7777538268579159,2.034009443071269,0.9964884108645301,0.024359696522235387,0.04264596934947118,0.018848736958301502,8,100,501,scaled_L,academic_abstracts,academic_abstracts_0,501,0
q0.5_range,0.0,5.651230125851479,0.5742314881891528,0.8230473759287358,3.088531158761031,0.997144634066471,0.02326568656289315,0.04878154211197305,0.01798046910080622,8,40,200,scaled_L,academic_abstracts,academic_abstracts_0,200,0
q0.5_range,0.2,9.36320991345769,0.7051008971241475,0.8931990194342748,2.998430863952984,0.9995137640683676,0.010418818130303528,0.017640764906989403,0.008042697740055506,8,40,201,scaled_L,academic_abstracts,academic_abstracts_0,201,0
q0.5_range,0.4,19.04748536100968,1.8262271280773712,0.9474996315236968,2.838938945107074,0.9998306915629085,0.006513199003683991,0.013778950526819322,0.005033609178760418,8,40,200,scaled_L,academic_abstracts,academic_abstracts_0,200,0
q_small,0.0,14.74257319206537,1.5820328774816537,0.9321692361996743,3.4955484862529493,0.999634286745314,0.009433699418853476,0.014780941066994124,0.007278953072762322,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q_small,0.2,22.181543767215828,2.929184857406639,0.9549174750642021,3.2732309285263046,0.9997668449719419,0.007715718214984004,0.011601868670106263,0.005953375056373346,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q_small,0.4,32.0131511376769,6.585043112258166,0.9687628376319668,2.962480998619398,0.9997361207518464,0.008327504721346609,0.017700052499757923,0.00642542372706375,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q_small,0.6,28.05291966050956,2.752043558787131,0.9643530865199849,2.610523619624761,0.9999211061461103,0.004532233562494636,0.007934982855853256,0.0034970284669305564,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q_small,0.8,40.81773045871764,8.88053246076648,0.9755008426788603,1.9097511805530427,0.9998208978658678,0.006908033167079593,0.01554737222932534,0.00533017292746955,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q_large,0.0,14.74257319206537,1.5820328774816537,0.9321692361996743,3.4955484862529493,0.999634286745314,0.009433699418853476,0.014780941066994124,0.007278953072762322,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q_large,0.2,10.893612095354479,0.7732540909307394,0.9082030834908795,3.3261935792928754,0.9996912492488627,0.008444841989344379,0.01673010511098827,0.006515960051099576,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q_large,0.4,9.450650881571894,0.8240408842538971,0.8941871821812898,3.0255030462117727,0.9993616370359093,0.011957446163125501,0.0181193035320657,0.009226252144256946,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q_large,0.6,5.624770426107908,0.3670233043827883,0.8222149662573952,2.8157618154292896,0.9988070282473431,0.015034782606537005,0.028663381895870366,0.011600695781492951,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q_large,0.8,3.613741257228015,0.4156338324626687,0.723278472690912,2.287538984898902,0.988515365872542,0.04124866513303543,0.062288083086275314,0.031827079122046346,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q0.5_range,0.0,8.556289790142715,1.1161412923329224,0.8831269131216136,2.839074512217342,0.9982150521376966,0.019758834340923626,0.03383387267212967,0.015245729332082882,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q0.5_range,0.2,16.76163620902178,1.830989769478582,0.9403399532402594,2.8067187355892687,0.9997118872206663,0.008446294333028464,0.013207999892205002,0.006517080665723024,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q0.5_range,0.4,30.089301589994363,5.5572159122149065,0.9667655961701507,2.7642611151629777,0.9997581923926464,0.007955109661937663,0.015845586399634293,0.006138087228240292,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_0,100,1
q_small,0.0,8.623963385088006,0.39512079446220516,0.884044034587492,3.7099315993189275,0.9997833585693027,0.006897499252165659,0.015031273508711251,0.005312709612803461,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q_small,0.2,11.080744743932184,0.5826103102094902,0.909753358360899,3.4595936489307526,0.9998368024767919,0.006160498388620539,0.012276296666592579,0.004745044227240537,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q_small,0.4,18.260523955741743,1.1893687688967236,0.9452370587818996,3.0552976550373967,0.9999145695314564,0.004630902575814449,0.007903954988245587,0.0035668928304357648,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q_small,0.6,18.028645067403424,0.7598585162980966,0.9445327146737142,2.6913928405188097,0.9999632451720841,0.0030351638523841143,0.004045041435989383,0.002337795711965,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q_small,0.8,20.0822262089126,1.3952125921058818,0.9502047238390237,2.0197414997849865,0.9999204727992665,0.004491508866717364,0.008106886577766481,0.0034595266283949455,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q_large,0.0,8.623963385088006,0.39512079446220516,0.884044034587492,3.7099315993189275,0.9997833585693027,0.006897499252165659,0.015031273508711251,0.005312709612803461,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q_large,0.2,7.102766286601869,0.35577091157211793,0.8592097839561009,3.529210663438764,0.9995959751328047,0.009155687707866997,0.014108859945444863,0.0070520500719357315,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q_large,0.4,5.885073836864608,0.32113812532604885,0.8300785975299215,3.2997577672848677,0.9992518927412241,0.012038257237936275,0.02019228453134314,0.009272311980215763,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q_large,0.6,4.15816141406061,0.2506518158978012,0.7595090953856309,3.090472974395252,0.9978189111511035,0.018821045769200233,0.03149465370038129,0.014496667143479454,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q_large,0.8,3.6501195751802937,0.40100052468428354,0.7260363723973053,2.288415011660982,0.9897943428240024,0.03907566167679388,0.07549332860407887,0.03009752314968033,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q0.5_range,0.0,4.999126691925001,0.2759194971838906,0.7999650615745982,3.21205557027496,0.9988584331229858,0.01433407548719805,0.03100942959884012,0.011040636301276479,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q0.5_range,0.2,8.359697150508294,0.43020354953227297,0.880378441707162,3.0561081935486896,0.9997067278196967,0.007992239397399577,0.015116139606535128,0.0061559190544398625,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q0.5_range,0.4,17.540349408370705,1.0588143662694474,0.9429885929454305,2.857775499497244,0.999920091982512,0.0044680592969041305,0.007413072805225518,0.0034414649004543803,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_0,228,1
q_small,0.0,14.74257319206537,1.5820328774816537,0.9321692361996743,3.4955484862529493,0.999634286745314,0.009433699418853476,0.014780941066994124,0.007278953072762322,8,20,100,scaled_L,academic_abstracts,academic_abstracts_0,100,1
q_small,0.2,16.51262471875226,2.0156823536104476,0.9394402757264647,3.3296241955954815,0.9996286090463958,0.009576237230834181,0.0179527389057057,0.007392475129593041,8,25,125,scaled_L,academic_abstracts,academic_abstracts_0,125,1
q_small,0.4,19.875488786680446,1.330387445122358,0.9496867719464515,3.040732602796148,0.9999245528724968,0.004368547713891763,0.007515033642212288,0.003367770606520943,8,33,167,scaled_L,academic_abstracts,academic_abstracts_0,167,1
q_small,0.6,18.50729452349096,0.8325637778014886,0.9459672509814593,2.6871721963130235,0.9999603863261186,0.003132125201517153,0.005898721367361581,0.0024307015588246263,8,50,250,scaled_L,academic_abstracts,academic_abstracts_0,250,1
q_small,0.8,18.021582704102105,0.9454740682125918,0.9445109779524316,2.046642379192707,0.9999430045740711,0.003762299658146041,0.005983451983225585,0.0029111445025586415,8,100,501,scaled_L,academic_abstracts,academic_abstracts_0,501,1
q_large,0.0,14.74257319206537,1.5820328774816537,0.9321692361996743,3.4955484862529493,0.999634286745314,0.009433699418853476,0.014780941066994124,0.007278953072762322,8,20,100,scaled_L,academic_abstracts,academic_abstracts_0,100,1
q_large,0.2,9.483208688682398,1.0959473201270218,0.8945504593615623,3.373794888806203,0.9988877142771672,0.015786435792983514,0.026047987793120342,0.012186501981048172,8,25,125,scaled_L,academic_abstracts,academic_abstracts_0,125,1
