perturbation,genre,text_id,n_words_before,n_words_after,ttr_before,ttr_after,hapax_before,hapax_after,content_types_before,content_types_after,mean_log_rank_before,mean_log_rank_after,mean_sent_len_before,mean_sent_len_after,linebreaks_before,linebreaks_after,oov_rate_before,oov_rate_after,upper_frac_before,upper_frac_after,punct_frac_before,punct_frac_after,idea_spread_before,idea_spread_after
topics_up_v2,xsum,28,2640,3860,0.3662878787878788,0.47765151515151516,0.23825757575757575,0.35454545454545455,0.33560606060606063,0.44962121212121214,5.983237438543565,6.063258464714071,19.130434782608695,13.968253968253968,0.0,0.0,0.0,0.023484848484848483,0.05350759606791779,0.03840028954035469,0.02256478999106345,0.019001085776330078,0.6382473707199097,0.7750944048166275
topics_up_v2,xsum,31,366,411,0.5273224043715847,0.6502732240437158,0.3797814207650273,0.5300546448087432,0.4371584699453552,0.5737704918032787,5.040323738551523,5.570270659354261,33.27272727272727,24.4,0.0,0.0,0.0,0.02459016393442623,0.02383053839364519,0.02074391988555079,0.018534863195057368,0.014663805436337626,0.6634567379951477,0.8718299269676208
topics_up_v2,xsum,32,671,751,0.4172876304023845,0.5394932935916542,0.28912071535022354,0.43815201192250375,0.35171385991058124,0.47540983606557374,4.689928794166317,5.118208452767508,41.9375,23.137931034482758,0.0,0.4827586206896552,0.0,0.03129657228017884,0.02055877701634159,0.0169314381270903,0.01713231418028466,0.0112876254180602,0.7064797580242157,0.8813061490654945
topics_up_v2,xsum,33,447,488,0.5346756152125279,0.6644295302013423,0.3870246085011186,0.5480984340044742,0.41387024608501116,0.5704697986577181,4.769782708047067,5.427490941398167,31.928571428571427,23.526315789473685,0.0,0.0,0.0,0.040268456375838924,0.02042450941129355,0.02112676056338028,0.02523027633159792,0.0192896509491733,0.7615181654691696,0.8863726258277893
topics_up_v2,xsum,34,791,901,0.44627054361567636,0.5701643489254109,0.29329962073324906,0.4450063211125158,0.3843236409608091,0.5094816687737042,4.928559321770363,5.319985103719555,21.37837837837838,17.195652173913043,0.0,0.30434782608695654,0.0,0.02781289506953224,0.03351602023608769,0.023495605138607167,0.01897133220910624,0.016903313049357674,0.7001112997531891,0.8711871653795242
topics_up_v2,xsum,35,651,712,0.511520737327189,0.663594470046083,0.3763440860215054,0.5637480798771122,0.445468509984639,0.6036866359447005,5.139917199225428,5.836531484695892,20.34375,19.147058823529413,0.0,0.0,0.0,0.018433179723502304,0.0281868969019807,0.020985943377549,0.021076688674454037,0.015640467234211048,0.8638122230768204,0.8640189170837402
topics_up_v2,xsum,36,303,327,0.6072607260726073,0.7095709570957096,0.46204620462046203,0.6039603960396039,0.5082508250825083,0.6105610561056105,5.299995599829346,5.62049442224671,16.833333333333332,16.833333333333332,0.0,0.0,0.0,0.036303630363036306,0.0289234065345474,0.024324324324324326,0.031065881092662024,0.025225225225225224,0.7813724726438522,0.9139149710536003
topics_up_v2,xsum,37,501,557,0.499001996007984,0.6407185628742516,0.34930139720558884,0.5109780439121756,0.3992015968063872,0.5469061876247505,4.92698225345326,5.490646349716528,22.772727272727273,17.275862068965516,0.0,0.0,0.0,0.021956087824351298,0.02401978099611445,0.022278623801466443,0.03179088661250441,0.024816694867456288,0.8249861598014832,0.9628901034593582
topics_up_v2,xsum,38,405,436,0.4765432098765432,0.674074074074074,0.3160493827160494,0.5728395061728395,0.35802469135802467,0.5876543209876544,4.6455321828801175,5.613875132344997,20.25,17.608695652173914,0.0,0.8695652173913043,0.0,0.019753086419753086,0.029940119760479042,0.017677642980935875,0.02809765085214187,0.018370883882149046,0.8133432865142822,0.9514783546328545
topics_up_v2,xsum,39,341,345,0.5806451612903226,0.7331378299120235,0.41055718475073316,0.624633431085044,0.45161290322580644,0.6217008797653959,5.015273189670437,5.853931002003704,24.357142857142858,17.94736842105263,0.0,0.0,0.0,0.02346041055718475,0.04667609618104668,0.029832935560859187,0.026874115983026876,0.018297533810660304,0.7921857237815857,0.8749589920043945
topics_up_v2,xsum,40,658,755,0.5167173252279635,0.6124620060790273,0.3677811550151976,0.49240121580547114,0.4316109422492401,0.5258358662613982,4.982491371983924,5.297288396362504,27.416666666666668,21.933333333333334,0.0,0.0,0.0,0.019756838905775075,0.023760330578512397,0.02118288590604027,0.026859504132231406,0.02181208053691275,0.8249776214361191,0.8943181559443474
topics_up_v2,xsum,41,427,484,0.5737704918032787,0.6651053864168618,0.4238875878220141,0.5620608899297423,0.44730679156908665,0.5620608899297423,5.208858797928483,5.672775069680703,18.565217391304348,19.40909090909091,0.0,0.0,0.0,0.03044496487119438,0.036036036036036036,0.028903550109959156,0.03486094790442616,0.024819352811812755,0.8047154545783997,0.8936581686139107
topics_up_v2,xsum,42,324,390,0.5308641975308642,0.6512345679012346,0.3734567901234568,0.5370370370370371,0.4104938271604938,0.5617283950617284,4.654530693386009,5.179087402010301,23.142857142857142,17.05263157894737,0.0,0.0,0.0,0.030864197530864196,0.020429544264012573,0.018445839874411302,0.01885804085908853,0.013736263736263736,0.6969369649887085,0.8265145123004913
topics_up_v2,xsum,43,532,617,0.4718045112781955,0.599624060150376,0.3176691729323308,0.4774436090225564,0.38721804511278196,0.5300751879699248,4.937435753249893,5.365665580383618,28.0,18.344827586206897,0.0,0.0,0.0,0.02443609022556391,0.023987034035656402,0.019927536231884056,0.02139384116693679,0.015269151138716356,0.8663842082023621,0.9204219579696655
topics_up_v2,xsum,44,407,450,0.5331695331695332,0.6781326781326781,0.371007371007371,0.5601965601965602,0.41277641277641275,0.5896805896805897,5.275002503224995,5.822424438315104,20.35,16.958333333333332,0.0,0.0,0.0,0.022113022113022112,0.045754328112118714,0.028708133971291867,0.03709810387469085,0.020095693779904306,0.7660801559686661,0.8676378577947617
topics_up_v2,xsum,46,310,337,0.5612903225806452,0.6548387096774193,0.4161290322580645,0.5258064516129032,0.46774193548387094,0.5645161290322581,5.417792971798166,5.632367715554702,22.142857142857142,20.666666666666668,0.0,0.0,0.0,0.02258064516129032,0.03683929524826481,0.02706422018348624,0.02829684997330486,0.022477064220183487,0.7803762257099152,0.8550155311822891
topics_up_v2,xsum,45,741,830,0.4291497975708502,0.5978407557354926,0.2793522267206478,0.47638326585695007,0.349527665317139,0.5317139001349528,4.620971434079753,5.375855916140786,25.551724137931036,18.525,0.0,0.0,0.0,0.03643724696356275,0.029028571428571428,0.021584017124509455,0.023542857142857143,0.01658936853371388,0.7263062000274658,0.8841231986880302
