mode,q,d_hat,набор,текст,условие
q_small,0.6,17.897833412432004,механические,3,20 чужих хапаксов
q_small,0.65,18.054451502544968,механические,3,20 чужих хапаксов
q_small,0.7,18.12019374273369,механические,3,20 чужих хапаксов
q_small,0.75,18.08698284518504,механические,3,20 чужих хапаксов
q_small,0.8,17.99963414651598,механические,3,20 чужих хапаксов
q_small,0.85,18.11556741283024,механические,3,20 чужих хапаксов
q_small,0.9,18.89286518766835,механические,3,20 чужих хапаксов
q0.5_range,0.0,6.931990984712618,механические,3,маркер каждые 3
q0.5_range,0.05,7.127320644567591,механические,3,маркер каждые 3
q0.5_range,0.1,7.383374851503001,механические,3,маркер каждые 3
q0.5_range,0.15,7.734105236918218,механические,3,маркер каждые 3
q0.5_range,0.2,8.189859860962278,механические,3,маркер каждые 3
q0.5_range,0.25,8.924691099978078,механические,3,маркер каждые 3
q0.5_range,0.3,10.205225190509429,механические,3,маркер каждые 3
q0.5_range,0.35,11.877735762645331,механические,3,маркер каждые 3
q0.5_range,0.4,13.58729342322821,механические,3,маркер каждые 3
q0.5_range,0.45,15.057732502015405,механические,3,маркер каждые 3
q0.5_range,0.5,16.504695325590085,механические,3,маркер каждые 3
q_large,0.0,10.73219637164936,механические,3,маркер каждые 3
q_large,0.05,10.297482124147516,механические,3,маркер каждые 3
q_large,0.1,9.934708914727942,механические,3,маркер каждые 3
q_large,0.15,9.553397276719943,механические,3,маркер каждые 3
q_large,0.2,9.167519595844942,механические,3,маркер каждые 3
q_large,0.25,8.783062893392472,механические,3,маркер каждые 3
q_large,0.3,8.394327486883538,механические,3,маркер каждые 3
q_large,0.35,8.01354316235388,механические,3,маркер каждые 3
q_large,0.4,7.645841789232794,механические,3,маркер каждые 3
q_large,0.45,7.282161345327495,механические,3,маркер каждые 3
q_large,0.5,6.931990984712618,механические,3,маркер каждые 3
q_large,0.55,6.623002375456241,механические,3,маркер каждые 3
q_large,0.6,6.449854925177877,механические,3,маркер каждые 3
q_large,0.65,6.552856171433853,механические,3,маркер каждые 3
q_large,0.7,7.172941929249878,механические,3,маркер каждые 3
q_large,0.75,8.365626112567982,механические,3,маркер каждые 3
q_large,0.8,9.403324583581142,механические,3,маркер каждые 3
q_large,0.85,10.054093109205716,механические,3,маркер каждые 3
q_large,0.9,10.8380421329442,механические,3,маркер каждые 3
q_small,0.0,10.73219637164936,механические,3,маркер каждые 3
q_small,0.05,10.717452853362548,механические,3,маркер каждые 3
q_small,0.1,10.726627215488453,механические,3,маркер каждые 3
q_small,0.15,10.799870307070416,механические,3,маркер каждые 3
q_small,0.2,10.937982842848111,механические,3,маркер каждые 3
q_small,0.25,11.318087001029003,механические,3,маркер каждые 3
q_small,0.3,12.202535222998812,механические,3,маркер каждые 3
q_small,0.35,13.406826183547778,механические,3,маркер каждые 3
q_small,0.4,14.61574993892355,механические,3,маркер каждые 3
q_small,0.45,15.662496198943503,механические,3,маркер каждые 3
q_small,0.5,16.504695325590085,механические,3,маркер каждые 3
q_small,0.55,17.25781029878237,механические,3,маркер каждые 3
q_small,0.6,17.973233991091387,механические,3,маркер каждые 3
q_small,0.65,18.67739271978752,механические,3,маркер каждые 3
q_small,0.7,19.292181708687927,механические,3,маркер каждые 3
q_small,0.75,19.808311390185835,механические,3,маркер каждые 3
q_small,0.8,20.322225317143506,механические,3,маркер каждые 3
q_small,0.85,20.762826447614383,механические,3,маркер каждые 3
q_small,0.9,21.25986641492266,механические,3,маркер каждые 3
q0.5_range,0.0,6.4311695581376505,механические,3,без пунктуации
q0.5_range,0.05,6.945225345414812,механические,3,без пунктуации
q0.5_range,0.1,7.5934784995536635,механические,3,без пунктуации
q0.5_range,0.15,8.627555219458475,механические,3,без пунктуации
q0.5_range,0.2,10.057776724334474,механические,3,без пунктуации
q0.5_range,0.25,11.840692758899504,механические,3,без пунктуации
q0.5_range,0.3,13.868761393390486,механические,3,без пунктуации
q0.5_range,0.35,15.867467996173065,механические,3,без пунктуации
q0.5_range,0.4,17.541165696455046,механические,3,без пунктуации
q0.5_range,0.45,18.974150533247897,механические,3,без пунктуации
q0.5_range,0.5,20.45899253256613,механические,3,без пунктуации
q_large,0.0,10.575302958819748,механические,3,без пунктуации
q_large,0.05,10.127115567305495,механические,3,без пунктуации
q_large,0.1,9.72869327340566,механические,3,без пунктуации
q_large,0.15,9.351274992022283,механические,3,без пунктуации
q_large,0.2,8.974393297825495,механические,3,без пунктуации
q_large,0.25,8.584575693026506,механические,3,без пунктуации
q_large,0.3,8.184535387762708,механические,3,без пунктуации
q_large,0.35,7.7709398017482245,механические,3,без пунктуации
q_large,0.4,7.338978752647293,механические,3,без пунктуации
q_large,0.45,6.890723327985,механические,3,без пунктуации
q_large,0.5,6.4311695581376505,механические,3,без пунктуации
q_large,0.55,5.971463426730166,механические,3,без пунктуации
q_large,0.6,5.532318907219727,механические,3,без пунктуации
q_large,0.65,5.155413223041883,механические,3,без пунктуации
q_large,0.7,4.896650541843442,механические,3,без пунктуации
q_large,0.75,4.779234970366735,механические,3,без пунктуации
q_large,0.8,4.84074805972833,механические,3,без пунктуации
q_large,0.85,5.1605741074718665,механические,3,без пунктуации
q_large,0.9,5.810722949386486,механические,3,без пунктуации
q_small,0.0,10.575302958819748,механические,3,без пунктуации
q_small,0.05,10.793195460802082,механические,3,без пунктуации
q_small,0.1,11.158192013643179,механические,3,без пунктуации
q_small,0.15,11.914537521915218,механические,3,без пунктуации
q_small,0.2,13.029337375900285,механические,3,без пунктуации
q_small,0.25,14.424175324305137,механические,3,без пунктуации
q_small,0.3,15.993491042653051,механические,3,без пунктуации
q_small,0.35,17.537560088434685,механические,3,без пунктуации
q_small,0.4,18.792180749958508,механические,3,без пунктуации
q_small,0.45,19.73477802150081,механические,3,без пунктуации
q_small,0.5,20.45899253256613,механические,3,без пунктуации
q_small,0.55,21.047426275687997,механические,3,без пунктуации
q_small,0.6,21.576942812864758,механические,3,без пунктуации
q_small,0.65,22.112365709947078,механические,3,без пунктуации
q_small,0.7,22.72412414094492,механические,3,без пунктуации
q_small,0.75,23.425222803183537,механические,3,без пунктуации
q_small,0.8,24.264353776485223,механические,3,без пунктуации
q_small,0.85,25.56789893021605,механические,3,без пунктуации
q_small,0.9,27.601105460008476,механические,3,без пунктуации
q0.5_range,0.0,6.684219853536324,механические,3,без служебных
q0.5_range,0.05,7.406617726635956,механические,3,без служебных
q0.5_range,0.1,8.418561666138707,механические,3,без служебных
q0.5_range,0.15,9.870108683600208,механические,3,без служебных
q0.5_range,0.2,11.738817768867058,механические,3,без служебных
q0.5_range,0.25,13.699562230495737,механические,3,без служебных
q0.5_range,0.3,15.303956746888993,механические,3,без служебных
q0.5_range,0.35,16.31648580514765,механические,3,без служебных
q0.5_range,0.4,16.879998306663204,механические,3,без служебных
q0.5_range,0.45,17.10604008977499,механические,3,без служебных
q0.5_range,0.5,17.717420859683884,механические,3,без служебных
q_large,0.0,10.356599284164137,механические,3,без служебных
q_large,0.05,9.977561986648253,механические,3,без служебных
q_large,0.1,9.715632509205054,механические,3,без служебных
q_large,0.15,9.431892143882944,механические,3,без служебных
q_large,0.2,9.11987726024918,механические,3,без служебных
q_large,0.25,8.773090563423885,механические,3,без служебных
q_large,0.3,8.398495646101644,механические,3,без служебных
q_large,0.35,8.001394976613268,механические,3,без служебных
q_large,0.4,7.5841610173165765,механические,3,без служебных
q_large,0.45,7.14896988219079,механические,3,без служебных
q_large,0.5,6.684219853536324,механические,3,без служебных
q_large,0.55,6.195080637919221,механические,3,без служебных
q_large,0.6,5.694118851375434,механические,3,без служебных
q_large,0.65,5.193409725569861,механические,3,без служебных
q_large,0.7,4.714393987087698,механические,3,без служебных
q_large,0.75,4.325007099105205,механические,3,без служебных
q_large,0.8,4.088718194081724,механические,3,без служебных
q_large,0.85,4.051413726755782,механические,3,без служебных
q_large,0.9,4.192703291721116,механические,3,без служебных
q_small,0.0,10.356599284164137,механические,3,без служебных
q_small,0.05,10.737582922993647,механические,3,без служебных
q_small,0.1,11.398560094420958,механические,3,без служебных
q_small,0.15,12.406279778872543,механические,3,без служебных
q_small,0.2,13.688616235911592,механические,3,без служебных
q_small,0.25,14.98402385451454,механические,3,без служебных
q_small,0.3,16.027300572695758,механические,3,без служебных
q_small,0.35,16.734836001423126,механические,3,без служебных
q_small,0.4,17.22019982433396,механические,3,без служебных
q_small,0.45,17.532743064778387,механические,3,без служебных
q_small,0.5,17.717420859683884,механические,3,без служебных
q_small,0.55,17.8371110458786,механические,3,без служебных
q_small,0.6,17.937639144523807,механические,3,без служебных
q_small,0.65,17.965222768263125,механические,3,без служебных
q_small,0.7,17.935409045509715,механические,3,без служебных
q_small,0.75,17.875435967852034,механические,3,без служебных
q_small,0.8,17.856198915142123,механические,3,без служебных
q_small,0.85,18.07219706111431,механические,3,без служебных
q_small,0.9,18.838542262535853,механические,3,без служебных
q0.5_range,0.0,4.723420159735416,механические,4,исходный
q0.5_range,0.05,5.218102221964537,механические,4,исходный
q0.5_range,0.1,5.879255337523128,механические,4,исходный
q0.5_range,0.15,6.8828498800067734,механические,4,исходный
q0.5_range,0.2,8.315848193920722,механические,4,исходный
q0.5_range,0.25,10.328248225521612,механические,4,исходный
q0.5_range,0.3,12.767797707283892,механические,4,исходный
q0.5_range,0.35,15.010880473922423,механические,4,исходный
q0.5_range,0.4,16.2873050430651,механические,4,исходный
q0.5_range,0.45,16.950523707247854,механические,4,исходный
q0.5_range,0.5,17.842047671292658,механические,4,исходный
q_large,0.0,8.330777383105694,механические,4,исходный
q_large,0.05,7.964008524827154,механические,4,исходный
q_large,0.1,7.665579325667904,механические,4,исходный
q_large,0.15,7.354851940987265,механические,4,исходный
q_large,0.2,7.020396664473898,механические,4,исходный
q_large,0.25,6.672361263325856,механические,4,исходный
q_large,0.3,6.312885798072712,механические,4,исходный
q_large,0.35,5.940404617861502,механические,4,исходный
q_large,0.4,5.550365565918967,механические,4,исходный
q_large,0.45,5.143047074405463,механические,4,исходный
q_large,0.5,4.723420159735416,механические,4,исходный
q_large,0.55,4.296878069547411,механические,4,исходный
q_large,0.6,3.8661715179934744,механические,4,исходный
q_large,0.65,3.4717386649871225,механические,4,исходный
q_large,0.7,3.202742024961375,механические,4,исходный
q_large,0.75,3.080340455422819,механические,4,исходный
q_large,0.8,3.1030994630195674,механические,4,исходный
q_large,0.85,3.2595462684307996,механические,4,исходный
q_large,0.9,3.6067038098234656,механические,4,исходный
q_small,0.0,8.330777383105694,механические,4,исходный
q_small,0.05,8.532385588121677,механические,4,исходный
q_small,0.1,8.933295246494946,механические,4,исходный
q_small,0.15,9.683153898613421,механические,4,исходный
q_small,0.2,10.807501725660197,механические,4,исходный
q_small,0.25,12.379186090504273,механические,4,исходный
q_small,0.3,14.215167069402954,механические,4,исходный
q_small,0.35,15.857192004164348,механические,4,исходный
q_small,0.4,16.83556959472864,механические,4,исходный
q_small,0.45,17.417696733654715,механические,4,исходный
q_small,0.5,17.842047671292658,механические,4,исходный
q_small,0.55,18.122961640869484,механические,4,исходный
q_small,0.6,18.30782984004578,механические,4,исходный
q_small,0.65,18.466853585894107,механические,4,исходный
q_small,0.7,18.63042930676297,механические,4,исходный
q_small,0.75,18.758080787303307,механические,4,исходный
q_small,0.8,18.837648565858167,механические,4,исходный
q_small,0.85,18.949853283179095,механические,4,исходный
q_small,0.9,19.69698108612971,механические,4,исходный
q0.5_range,0.0,6.161387724957491,механические,4,перемешивание
q0.5_range,0.05,6.5225701470984765,механические,4,перемешивание
q0.5_range,0.1,7.059116562214012,механические,4,перемешивание
q0.5_range,0.15,7.806223586399349,механические,4,перемешивание
q0.5_range,0.2,8.909650904849038,механические,4,перемешивание
q0.5_range,0.25,10.349455453300731,механические,4,перемешивание
q0.5_range,0.3,11.89503930083664,механические,4,перемешивание
q0.5_range,0.35,13.162381392094797,механические,4,перемешивание
q0.5_range,0.4,14.021499885349954,механические,4,перемешивание
q0.5_range,0.45,14.645040920950086,механические,4,перемешивание
q0.5_range,0.5,15.313749579138726,механические,4,перемешивание
q_large,0.0,9.417367767311088,механические,4,перемешивание
q_large,0.05,9.108336392718796,механические,4,перемешивание
q_large,0.1,8.830756022362717,механические,4,перемешивание
q_large,0.15,8.546637135229634,механические,4,перемешивание
q_large,0.2,8.250174488752068,механические,4,перемешивание
q_large,0.25,7.941566438587948,механические,4,перемешивание
q_large,0.3,7.613516311640836,механические,4,перемешивание
q_large,0.35,7.271429965474821,механические,4,перемешивание
q_large,0.4,6.915231037443564,механические,4,перемешивание
q_large,0.45,6.544496795991634,механические,4,перемешивание
q_large,0.5,6.161387724957491,механические,4,перемешивание
q_large,0.55,5.766755100087149,механические,4,перемешивание
q_large,0.6,5.360176632297277,механические,4,перемешивание
q_large,0.65,4.982215953233647,механические,4,перемешивание
q_large,0.7,4.72410066911913,механические,4,перемешивание
q_large,0.75,4.680331491127409,механические,4,перемешивание
q_large,0.8,4.881485084804976,механические,4,перемешивание
q_large,0.85,5.332376689063317,механические,4,перемешивание
q_large,0.9,5.917926991222631,механические,4,перемешивание
q_small,0.0,9.417367767311088,механические,4,перемешивание
q_small,0.05,9.506552586126894,механические,4,перемешивание
q_small,0.1,9.766417658541894,механические,4,перемешивание
q_small,0.15,10.215814963560007,механические,4,перемешивание
q_small,0.2,10.96747846308579,механические,4,перемешивание
q_small,0.25,11.977815035047167,механические,4,перемешивание
q_small,0.3,13.067673614552811,механические,4,перемешивание
q_small,0.35,13.945580174812878,механические,4,перемешивание
q_small,0.4,14.530448059421522,механические,4,перемешивание
q_small,0.45,14.950174171661773,механические,4,перемешивание
q_small,0.5,15.313749579138726,механические,4,перемешивание
q_small,0.55,15.619685443981382,механические,4,перемешивание
q_small,0.6,15.872764951978258,механические,4,перемешивание
q_small,0.65,16.087868599709573,механические,4,перемешивание
q_small,0.7,16.26716204507956,механические,4,перемешивание
q_small,0.75,16.421682093990043,механические,4,перемешивание
q_small,0.8,16.62802443767818,механические,4,перемешивание
q_small,0.85,16.863065059920544,механические,4,перемешивание
q_small,0.9,17.25653091196799,механические,4,перемешивание
q0.5_range,0.0,2.4145685378641755,механические,4,эхо x2
q0.5_range,0.05,2.6972945718197114,механические,4,эхо x2
q0.5_range,0.1,3.092148796658165,механические,4,эхо x2
q0.5_range,0.15,3.63759279235763,механические,4,эхо x2
q0.5_range,0.2,4.372497451646556,механические,4,эхо x2
q0.5_range,0.25,5.379983824698197,механические,4,эхо x2
q0.5_range,0.3,6.742220863589658,механические,4,эхо x2
q0.5_range,0.35,8.528049706315805,механические,4,эхо x2
q0.5_range,0.4,10.744826072702194,механические,4,эхо x2
q0.5_range,0.45,13.011003707554966,механические,4,эхо x2
q0.5_range,0.5,14.933834841440952,механические,4,эхо x2
q_large,0.0,5.225211663580316,механические,4,эхо x2
q_large,0.05,4.938086530128615,механические,4,эхо x2
q_large,0.1,4.673611158437874,механические,4,эхо x2
q_large,0.15,4.402463844193791,механические,4,эхо x2
q_large,0.2,4.1273013894685775,механические,4,эхо x2
q_large,0.25,3.8503885095632535,механические,4,эхо x2
q_large,0.3,3.569613716396014,механические,4,эхо x2
q_large,0.35,3.283842247429276,механические,4,эхо x2
q_large,0.4,2.9921334023603854,механические,4,эхо x2
q_large,0.45,2.6984657778611694,механические,4,эхо x2
q_large,0.5,2.4145685378641755,механические,4,эхо x2
q_large,0.55,2.1631265533227086,механические,4,эхо x2
q_large,0.6,1.9704001087376646,механические,4,эхо x2
q_large,0.65,1.8294410794322564,механические,4,эхо x2
q_large,0.7,1.7274305911388534,механические,4,эхо x2
q_large,0.75,1.6742798555969687,механические,4,эхо x2
q_large,0.8,1.6791737408091691,механические,4,эхо x2
q_large,0.85,1.7687226686883668,механические,4,эхо x2
q_large,0.9,2.0472554516256403,механические,4,эхо x2
q_small,0.0,5.225211663580316,механические,4,эхо x2
q_small,0.05,5.285890053307274,механические,4,эхо x2
q_small,0.1,5.499681120048274,механические,4,эхо x2
q_small,0.15,5.897100107190937,механические,4,эхо x2
q_small,0.2,6.490664815325806,механические,4,эхо x2
q_small,0.25,7.335197462983862,механические,4,эхо x2
q_small,0.3,8.46890071613284,механические,4,эхо x2
q_small,0.35,9.914290060436244,механические,4,эхо x2
q_small,0.4,11.684655575343584,механические,4,эхо x2
q_small,0.45,13.526928446027226,механические,4,эхо x2
q_small,0.5,14.933834841440952,механические,4,эхо x2
q_small,0.55,15.83419823315032,механические,4,эхо x2
q_small,0.6,16.421449754647192,механические,4,эхо x2
q_small,0.65,16.894831851360376,механические,4,эхо x2
q_small,0.7,17.340389853442055,механические,4,эхо x2
q_small,0.75,17.748246436979997,механические,4,эхо x2
q_small,0.8,18.10644760100078,механические,4,эхо x2
q_small,0.85,18.351806371641093,механические,4,эхо x2
q_small,0.9,18.722205117627347,механические,4,эхо x2
q0.5_range,0.0,1.1922672791848143,механические,4,эхо x4
q0.5_range,0.05,1.2434893138498886,механические,4,эхо x4
q0.5_range,0.1,1.3354028076880784,механические,4,эхо x4
q0.5_range,0.15,1.4729360187651492,механические,4,эхо x4
q0.5_range,0.2,1.6806280414735184,механические,4,эхо x4
q0.5_range,0.25,1.9736422531236122,механические,4,эхо x4
q0.5_range,0.3,2.3666761541178825,механические,4,эхо x4
q0.5_range,0.35,2.89978721786267,механические,4,эхо x4
q0.5_range,0.4,3.637746855748059,механические,4,эхо x4
q0.5_range,0.45,4.680855694351079,механические,4,эхо x4
q0.5_range,0.5,6.166916301526198,механические,4,эхо x4
q_large,0.0,2.903278668863147,механические,4,эхо x4
q_large,0.05,2.682822300346182,механические,4,эхо x4
q_large,0.1,2.4709905024150016,механические,4,эхо x4
q_large,0.15,2.262831669625228,механические,4,эхо x4
q_large,0.2,2.057130855759824,механические,4,эхо x4
q_large,0.25,1.855978855163933,механические,4,эхо x4
q_large,0.3,1.6609620170827601,механические,4,эхо x4
q_large,0.35,1.49352673495019,механические,4,эхо x4
q_large,0.4,1.3628574751361464,механические,4,эхо x4
q_large,0.45,1.2624892986811624,механические,4,эхо x4
q_large,0.5,1.1922672791848143,механические,4,эхо x4
q_large,0.55,1.1524869969628913,механические,4,эхо x4
q_large,0.6,1.143872215323499,механические,4,эхо x4
q_large,0.65,1.166992548179308,механические,4,эхо x4
q_large,0.7,1.2296334635782524,механические,4,эхо x4
q_large,0.75,1.3473128611634184,механические,4,эхо x4
q_large,0.8,1.52644630428409,механические,4,эхо x4
q_large,0.85,1.8082976691027723,механические,4,эхо x4
q_large,0.9,2.223286192751699,механические,4,эхо x4
q_small,0.0,2.903278668863147,механические,4,эхо x4
q_small,0.05,2.9019285692527284,механические,4,эхо x4
q_small,0.1,2.9218361947484772,механические,4,эхо x4
q_small,0.15,2.969458869992886,механические,4,эхо x4
q_small,0.2,3.0658482285138504,механические,4,эхо x4
q_small,0.25,3.2275628893441257,механические,4,эхо x4
q_small,0.3,3.4840210422306077,механические,4,эхо x4
q_small,0.35,3.8556282938139934,механические,4,эхо x4
q_small,0.4,4.384324078311755,механические,4,эхо x4
q_small,0.45,5.129546515209704,механические,4,эхо x4
q_small,0.5,6.166916301526198,механические,4,эхо x4
q_small,0.55,7.591280889151606,механические,4,эхо x4
q_small,0.6,9.502594900290541,механические,4,эхо x4
q_small,0.65,11.91479354380938,механические,4,эхо x4
q_small,0.7,14.245336183364492,механические,4,эхо x4
q_small,0.75,15.853984230701215,механические,4,эхо x4
q_small,0.8,17.29322364197045,механические,4,эхо x4
q_small,0.85,18.531237366954013,механические,4,эхо x4
q_small,0.9,19.61933397548501,механические,4,эхо x4
q0.5_range,0.0,3.256447527690628,механические,4,эхо на четверти
q0.5_range,0.05,3.6292339892729846,механические,4,эхо на четверти
q0.5_range,0.1,4.124321817633511,механические,4,эхо на четверти
q0.5_range,0.15,4.769622548238777,механические,4,эхо на четверти
q0.5_range,0.2,5.635878231655166,механические,4,эхо на четверти
q0.5_range,0.25,6.828720914309958,механические,4,эхо на четверти
q0.5_range,0.3,8.430228363130514,механические,4,эхо на четверти
q0.5_range,0.35,10.33854996680007,механические,4,эхо на четверти
q0.5_range,0.4,12.183583807031077,механические,4,эхо на четверти
q0.5_range,0.45,13.61236572956782,механические,4,эхо на четверти
q0.5_range,0.5,14.855130614273527,механические,4,эхо на четверти
q_large,0.0,6.310657766446274,механические,4,эхо на четверти
q_large,0.05,5.9928382450577296,механические,4,эхо на четверти
q_large,0.1,5.7129167415431965,механические,4,эхо на четверти
q_large,0.15,5.433893748485771,механические,4,эхо на четверти
q_large,0.2,5.143909553062224,механические,4,эхо на четверти
q_large,0.25,4.844594201712853,механические,4,эхо на четверти
q_large,0.3,4.537448735177792,механические,4,эхо на четверти
q_large,0.35,4.222378847408865,механические,4,эхо на четверти
q_large,0.4,3.9038202106656628,механические,4,эхо на четверти
q_large,0.45,3.581697827331654,механические,4,эхо на четверти
q_large,0.5,3.256447527690628,механические,4,эхо на четверти
q_large,0.55,2.9376671893132977,механические,4,эхо на четверти
q_large,0.6,2.657153637502158,механические,4,эхо на четверти
q_large,0.65,2.4464997809327,механические,4,эхо на четверти
q_large,0.7,2.3152340945295915,механические,4,эхо на четверти
q_large,0.75,2.2536248964340952,механические,4,эхо на четверти
q_large,0.8,2.23291967064353,механические,4,эхо на четверти
q_large,0.85,2.238987072019552,механические,4,эхо на четверти
q_large,0.9,2.3079644315654244,механические,4,эхо на четверти
q_small,0.0,6.310657766446274,механические,4,эхо на четверти
q_small,0.05,6.443928365657916,механические,4,эхо на четверти
q_small,0.1,6.741170740833159,механические,4,эхо на четверти
q_small,0.15,7.197870189449542,механические,4,эхо на четверти
q_small,0.2,7.8587919115336655,механические,4,эхо на четверти
q_small,0.25,8.802068376723248,механические,4,эхо на четверти
q_small,0.3,10.067180967517366,механические,4,эхо на четверти
q_small,0.35,11.55355774988875,механические,4,эхо на четверти
q_small,0.4,12.999408549017756,механические,4,эхо на четверти
q_small,0.45,14.108170216464327,механические,4,эхо на четверти
q_small,0.5,14.855130614273527,механические,4,эхо на четверти
q_small,0.55,15.421707722827676,механические,4,эхо на четверти
q_small,0.6,15.886981177858846,механические,4,эхо на четверти
q_small,0.65,16.252594437963566,механические,4,эхо на четверти
q_small,0.7,16.50676914902322,механические,4,эхо на четверти
q_small,0.75,16.73754634897398,механические,4,эхо на четверти
q_small,0.8,16.97698148735917,механические,4,эхо на четверти
q_small,0.85,17.33428116182585,механические,4,эхо на четверти
q_small,0.9,18.22187785909516,механические,4,эхо на четверти
q0.5_range,0.0,3.926396016230769,механические,4,словарь к 25
q0.5_range,0.05,3.944764468482787,механические,4,словарь к 25
q0.5_range,0.1,4.055492134491676,механические,4,словарь к 25
q0.5_range,0.15,4.287885281522504,механические,4,словарь к 25
q0.5_range,0.2,4.615972796137346,механические,4,словарь к 25
q0.5_range,0.25,5.046495835662579,механические,4,словарь к 25
q0.5_range,0.3,5.6186826785132045,механические,4,словарь к 25
q0.5_range,0.35,6.374439527134781,механические,4,словарь к 25
q0.5_range,0.4,7.38861321918181,механические,4,словарь к 25
q0.5_range,0.45,8.714810212883753,механические,4,словарь к 25
q0.5_range,0.5,10.330129533466792,механические,4,словарь к 25
q_large,0.0,6.404608047646223,механические,4,словарь к 25
q_large,0.05,6.124379385436157,механические,4,словарь к 25
q_large,0.1,5.852626281336068,механические,4,словарь к 25
q_large,0.15,5.5782945050592945,механические,4,словарь к 25
q_large,0.2,5.2973331369236,механические,4,словарь к 25
q_large,0.25,5.009519147890708,механические,4,словарь к 25
q_large,0.3,4.717233497763461,механические,4,словарь к 25
q_large,0.35,4.432415067833015,механические,4,словарь к 25
q_large,0.4,4.183234075696483,механические,4,словарь к 25
q_large,0.45,4.006772928846003,механические,4,словарь к 25
q_large,0.5,3.926396016230769,механические,4,словарь к 25
q_large,0.55,3.955577528772146,механические,4,словарь к 25
q_large,0.6,4.08427765185847,механические,4,словарь к 25
q_large,0.65,4.2947114193433125,механические,4,словарь к 25
q_large,0.7,4.56405768551352,механические,4,словарь к 25
q_large,0.75,4.890619079687336,механические,4,словарь к 25
q_large,0.8,5.221712567580939,механические,4,словарь к 25
q_large,0.85,5.533528317612584,механические,4,словарь к 25
q_large,0.9,5.849910201360238,механические,4,словарь к 25
q_small,0.0,6.404608047646223,механические,4,словарь к 25
q_small,0.05,6.4229723125984926,механические,4,словарь к 25
q_small,0.1,6.4379213733619505,механические,4,словарь к 25
q_small,0.15,6.495069491013329,механические,4,словарь к 25
q_small,0.2,6.597326233823684,механические,4,словарь к 25
q_small,0.25,6.776516688099479,механические,4,словарь к 25
q_small,0.3,7.077030837330733,механические,4,словарь к 25
q_small,0.35,7.531222250437587,механические,4,словарь к 25
q_small,0.4,8.203447274194017,механические,4,словарь к 25
q_small,0.45,9.140144434943824,механические,4,словарь к 25
q_small,0.5,10.330129533466792,механические,4,словарь к 25
q_small,0.55,11.626202906984084,механические,4,словарь к 25
q_small,0.6,12.791551099442657,механические,4,словарь к 25
q_small,0.65,13.590674628445429,механические,4,словарь к 25
q_small,0.7,14.054627486933438,механические,4,словарь к 25
q_small,0.75,14.3440013794775,механические,4,словарь к 25
q_small,0.8,14.564742821990052,механические,4,словарь к 25
q_small,0.85,14.761508472380559,механические,4,словарь к 25
q_small,0.9,14.98156652537275,механические,4,словарь к 25
q0.5_range,0.0,4.04310062570139,механические,4,словарь к 60
q0.5_range,0.05,4.365713368048984,механические,4,словарь к 60
q0.5_range,0.1,4.745878495144513,механические,4,словарь к 60
q0.5_range,0.15,5.2403601886967,механические,4,словарь к 60
q0.5_range,0.2,5.9137477741181765,механические,4,словарь к 60
q0.5_range,0.25,6.836695247064277,механические,4,словарь к 60
q0.5_range,0.3,8.076107188491529,механические,4,словарь к 60
q0.5_range,0.35,9.629676240784413,механические,4,словарь к 60
q0.5_range,0.4,11.372670851263537,механические,4,словарь к 60
q0.5_range,0.45,13.033520487334789,механические,4,словарь к 60
q0.5_range,0.5,14.416735729031181,механические,4,словарь к 60
q_large,0.0,7.1367723458028,механические,4,словарь к 60
q_large,0.05,6.824330245859505,механические,4,словарь к 60
q_large,0.1,6.541074608853952,механические,4,словарь к 60
q_large,0.15,6.254686725358649,механические,4,словарь к 60
q_large,0.2,5.963906691037973,механические,4,словарь к 60
q_large,0.25,5.663420070229643,механические,4,словарь к 60
q_large,0.3,5.348782054758939,механические,4,словарь к 60
q_large,0.35,5.021186192260522,механические,4,словарь к 60
q_large,0.4,4.689097412953195,механические,4,словарь к 60
q_large,0.45,4.359983345852932,механические,4,словарь к 60
q_large,0.5,4.04310062570139,механические,4,словарь к 60
q_large,0.55,3.7670987685426276,механические,4,словарь к 60
q_large,0.6,3.576745019045455,механические,4,словарь к 60
q_large,0.65,3.480216562017804,механические,4,словарь к 60
q_large,0.7,3.4879688081570706,механические,4,словарь к 60
q_large,0.75,3.5984898629448665,механические,4,словарь к 60
q_large,0.8,3.7897605865390953,механические,4,словарь к 60
q_large,0.85,4.019238786016213,механические,4,словарь к 60
q_large,0.9,4.21519554296539,механические,4,словарь к 60
q_small,0.0,7.1367723458028,механические,4,словарь к 60
q_small,0.05,7.244054074263227,механические,4,словарь к 60
q_small,0.1,7.400878613184633,механические,4,словарь к 60
q_small,0.15,7.6625614792947605,механические,4,словарь к 60
q_small,0.2,8.089003176768344,механические,4,словарь к 60
q_small,0.25,8.741097847279566,механические,4,словарь к 60
q_small,0.3,9.66639082876404,механические,4,словарь к 60
q_small,0.35,10.84565772770273,механические,4,словарь к 60
q_small,0.4,12.17305446999627,механические,4,словарь к 60
q_small,0.45,13.45727221565182,механические,4,словарь к 60
q_small,0.5,14.416735729031181,механические,4,словарь к 60
q_small,0.55,15.077792337142377,механические,4,словарь к 60
q_small,0.6,15.5451021633698,механические,4,словарь к 60
q_small,0.65,15.850680887939037,механические,4,словарь к 60
