текст,условие,зерно,крупный,мелкий,средний,масштаб,"стоков, %","одиночек, %",типов всего,типов k>=2,до бл. при k=1,до бл. при k=2,до бл. при k>=3,"доля смысловые, %","доля служебные, %","доля пунктуация, %","доля подслова, %","ребро, среднее",рёбра: CV,длинные: CV,p90/p50,p99/p50,p10/p50,черешок одиночки,"длинных листьев, %",оба одиночки / случай,смысловые: ячеек,смысловые: радиус,смысловые: центры,смысловые: зазор,служебные: ячеек,служебные: радиус,служебные: центры,служебные: зазор,пунктуация: ячеек,пунктуация: радиус,пунктуация: центры,пунктуация: зазор,подслова: ячеек,подслова: радиус,подслова: центры,подслова: зазор
47,все слова разные,0,14.304233940836262,4.060446364243272,15.873214254383958,32.26241786486305,2.9850746268656714,65.64102564102564,147,19,0.7029796488678418,0.5572640823008969,0.41218415049240253,39.30348258706468,27.860696517412936,16.417910447761194,13.432835820895523,0.6399391412934804,0.29024585921485563,0.08801366787272769,1.2123640540200984,1.4216233527709574,0.5540284411625852,0.7390158614315264,11.940298507462686,1.4302111816406249,,,,,10.0,0.2836922349002318,0.8083769752492361,1.30859034770577,8.0,0.3039575959826812,1.0047033882723146,1.121334005817676,,,,
47,все слова разные,1,13.282266057977814,4.316007510362726,14.406930618710277,31.800485162399344,2.9850746268656714,63.589743589743584,141,17,0.6999451131423908,0.41067586805303025,0.40263588394643274,42.78606965174129,25.870646766169152,15.92039800995025,12.437810945273633,0.6258774920394831,0.30114282485536886,0.09234733937124603,1.1867493898956087,1.4331690426634738,0.5402473767680773,0.7286715395991623,8.45771144278607,1.5633841701352758,,,,,7.0,0.2888024851245216,0.8166390252735447,1.2958207858877215,7.0,0.2942339973462328,0.9899153974161592,1.1261546575422858,,,,
47,все слова разные,2,12.92870772952795,4.347374970199408,14.616765152740305,31.97004877908666,1.9900497512437811,68.02030456852792,152,18,0.7038207653844466,0.4434358536645004,0.3624646379500429,44.776119402985074,22.885572139303484,18.407960199004975,11.940298507462686,0.6443597168970147,0.28731647964674845,0.08794529891856709,1.2076838116799902,1.459517810267235,0.5243495871326271,0.7359536313167625,9.950248756218906,1.36125,,,,,9.0,0.2434738597881181,0.815649548354213,1.460360611762435,7.0,0.2973869673663327,1.0755988761336295,1.3365171686803003,,,,
47,чужие хапаксы,0,14.066594119230512,3.794058800733409,13.333949855097813,32.36318798941659,2.9850746268656714,48.205128205128204,126,32,0.7146542078286908,0.47881455497989417,0.3956665767932227,39.800995024875625,30.34825870646766,16.91542288557214,9.950248756218906,0.6130067533045611,0.3159397927766356,0.08146132397561147,1.1871898125105418,1.4171229561246388,0.5144369856162425,0.7475544949880865,10.945273631840797,1.6688959936622907,12.0,0.23198952910603718,0.8010812468380983,1.5206372619310515,12.0,0.2772566465525018,0.7917119834267403,1.2527174484932277,6.0,0.31154133817586305,1.0497495200050682,1.6246080650813373,,,,
47,чужие хапаксы,1,14.847656621818109,3.936217876705073,13.523039234730243,32.23297239365329,2.9850746268656714,48.717948717948715,125,30,0.713111590429541,0.44218704845838275,0.3763080383741363,39.800995024875625,28.855721393034827,16.91542288557214,11.442786069651742,0.5999345807092363,0.34146834608973803,0.07888663815089433,1.2414185901262764,1.4475853364848095,0.4896189767607673,0.7457737109546294,10.945273631840797,1.6787119113573405,10.0,0.2488990022765987,0.798658016283376,1.4105902762809606,10.0,0.26301888557986597,0.7821549453967552,1.3266395063208907,7.0,0.26870498827345407,1.0446867426504785,1.4443386876329236,,,,
47,чужие хапаксы,2,15.754785112679306,3.667388556153007,13.893092643722317,32.193304852526985,3.482587064676617,46.90721649484536,122,31,0.7117961965455395,0.4973161111556817,0.39335654996593306,40.298507462686565,27.860696517412936,14.427860696517413,13.930348258706468,0.6040402418671464,0.3380539236604283,0.08859559074668186,1.2077367992747992,1.421515386441742,0.5053315314652123,0.7522716162527076,10.44776119402985,1.7807468904721653,10.0,0.25551828044141767,0.7909283672163792,1.4123367697484,9.0,0.295637601225401,0.7915324529070435,1.2478395225802554,7.0,0.28899601110621154,1.0366130980580655,1.463098756426996,4.0,0.22020132334261988,0.9609923901999319,2.3611276392828913
47,хапаксы одного домена,0,15.479048697334665,3.635486263036827,14.583339967461935,32.67699320322255,2.9850746268656714,54.35897435897436,135,29,0.7419142459973848,0.4093534602650743,0.39640735398233484,43.78109452736319,30.34825870646766,12.935323383084576,9.950248756218906,0.6329344748323716,0.321265224983069,0.07818698138337778,1.1318636187979283,1.3768156093523618,0.4787440572766331,0.7775578701157962,10.945273631840797,1.654010323958704,8.0,0.21987621576469585,0.7985778404680036,1.599534737428567,13.0,0.2637408365263267,0.8266005545023801,1.41047419045881,5.0,0.257086390704722,0.9587278852374129,1.4157548342378863,,,,
47,хапаксы одного домена,1,15.589697615629461,3.3661797325124967,14.417214659528877,33.03541943522062,1.9900497512437811,44.67005076142132,118,30,0.7439671897310883,0.4645374803926999,0.3673452352929772,41.29353233830846,32.33830845771145,15.92039800995025,8.45771144278607,0.6067780749061588,0.3389950068949416,0.061807956374760005,1.1477366914058744,1.3130049655254414,0.4794249500908347,0.7755350817243152,11.940298507462686,1.6955481663223142,11.0,0.23970770873328054,0.7934496060011962,1.399206825208003,10.0,0.2963994267281755,0.7754483565960774,1.189427589470415,6.0,0.26343351673845283,1.062727551539019,1.779440109036689,,,,
47,хапаксы одного домена,2,15.365570993026617,3.4721909758098546,14.629351549497903,32.8771809488852,3.482587064676617,50.0,128,30,0.7218773663811706,0.44808373048412875,0.3989750229797836,42.78606965174129,28.855721393034827,14.427860696517413,10.44776119402985,0.6110638439671584,0.326816607396216,0.06766304559658125,1.1799400426284095,1.3152600869733466,0.5154170071017893,0.7459275815342233,12.437810945273633,1.5985401915868387,12.0,0.23478442213684528,0.8016959932701669,1.5473318172453434,8.0,0.2833762788790007,0.7679166391791566,1.2073155445913826,8.0,0.24526252634663978,1.0363807141579202,1.8165435741430702,,,,
47,маркер каждые 3,0,16.914346240056386,5.472645201677074,12.146360715258513,31.513711449001303,0.9950248756218906,47.73869346733669,118,23,0.7466986655639712,0.4947791791151981,0.3507429503920206,56.21890547263681,20.398009950248756,10.44776119402985,11.940298507462686,0.6099862589283046,0.35114146186886297,0.07202416485348183,1.1894367193846878,1.3500185050851454,0.45876437192649044,0.786058417901835,12.437810945273633,1.7458603878116343,9.0,0.27048871023863447,0.839607495946866,1.4355288066040484,9.0,0.30016155631414404,0.7967962350658515,1.2073131003386535,,,,,,,,
47,маркер каждые 3,1,18.82781483256345,5.363912821430907,12.765435188673047,32.025517445855535,2.4875621890547266,38.265306122448976,101,26,0.7561903510683754,0.471334255991397,0.3444206209324528,47.2636815920398,24.875621890547265,15.422885572139302,9.950248756218906,0.5673693510347213,0.3962479371503322,0.07372383313798306,1.318151522910087,1.4552277568243448,0.4574603180068384,0.7878565787628783,11.442786069651742,1.8315119999999998,8.0,0.2686552285275664,0.8160328728333056,1.4577620790259234,10.0,0.25982388547520757,0.8041531508190097,1.324575661153659,6.0,0.2583994570540868,1.0022645368732745,1.4688567191433402,,,,
47,маркер каждые 3,2,16.836161831313948,5.217197255878672,11.856901191912394,31.96493059870694,1.4925373134328357,45.45454545454545,115,25,0.7375859087717368,0.5024605965652977,0.35291474430718234,47.76119402985074,25.37313432835821,14.427860696517413,10.945273631840797,0.5995193940577146,0.350311315255901,0.06561070715949759,1.238670343733227,1.3707177051931685,0.46122674724325813,0.7801708306237483,11.940298507462686,1.770661111111111,7.0,0.2521043901959437,0.8112826188981315,1.4130669221177403,12.0,0.27386811177720355,0.8263619037889675,1.3460640413627358,6.0,0.29870949459346646,0.9656190728783776,1.209036150439651,,,,
47,без пунктуации,0,21.146418690462852,3.75352705297067,15.955994604893428,32.29875566399685,2.9850746268656714,47.69230769230769,126,33,0.75964877741183,0.4766371125453899,0.4039269076569989,46.766169154228855,33.33333333333333,3.9800995024875623,12.935323383084576,0.6341120887343306,0.3166326777030137,0.05161654265000489,1.17177416089883,1.2676446920171447,0.5143660656512172,0.784634196981622,14.925373134328357,1.4947762747138398,15.0,0.24091441093995244,0.8818122009185113,1.5778725028872784,14.0,0.29048042809056335,0.7820430582253605,1.198177306602889,,,,,,,,
