текст,условие,граница (p80 всех рёбер),медиана всех рёбер,длинные p0,длинные p10,длинные p25,длинные p50,длинные p75,длинные p90,длинные p100,размах p100/p0,верх p100/p50,низ p50/p0,CV длинного конца,средняя длина длинных,"подставленных в выборке, %",подст.–подст.: доля,подст.–подст.: длина,подст.–подст.: CV,подст.–родной: доля,подст.–родной: длина,подст.–родной: CV,родной–родной: доля,родной–родной: длина,родной–родной: CV,оба одиночки: доля,оба одиночки: длина,оба одиночки: CV,один одиночка: доля,один одиночка: длина,один одиночка: CV,без одиночек: доля,без одиночек: длина,без одиночек: CV,CV без верхних 0,дисперсия без верхних 0,CV без верхних 1,дисперсия без верхних 1,CV без верхних 2,дисперсия без верхних 2,CV без верхних 3,дисперсия без верхних 3,CV без верхних 5,дисперсия без верхних 5,CV без верхних 10,дисперсия без верхних 10,хвост: длина,"хвост: подставленных концов, %","хвост: одиночек, %","хвост: стоков, %",хвост: разрыв норм,хвост: меньшая сторона,"длинные: стоков, %",длинные: разрыв норм,одиночки: межгрупповая доля дисперсии,одиночки: дисперсия всего,подст.: межгрупповая доля дисперсии,подст.: дисперсия всего
3,чужие хапаксы,0.7576233210225317,0.6871185098734448,0.7582062241594542,0.7688960294188486,0.7787283267474954,0.7957075172849278,0.8456970186902831,0.9617271652049276,1.0347450316174966,1.3647276936622523,1.300408767216628,1.0494605450740628,0.09036144626353383,0.8281826805611026,25.37313432835821,12.5,0.825663678352784,0.08939352361262927,27.500000000000004,0.8225613195553412,0.08836285547843283,60.0,0.8312839298154762,0.09123682140137207,50.0,0.8210888021808488,0.08465359625480988,37.5,0.8201334543459589,0.08324125533802434,12.5,0.8807058727275491,0.10370203793057013,0.09036144626353386,0.005600394684523261,0.0826171184726684,0.004621890541024645,0.07473166869916281,0.0037351233909889477,0.06530051805954877,0.0028158403343833908,0.049138963226824435,0.0015603718780450317,0.029719327850695993,0.0005530420726184887,0.9983423326510261,30.0,50.0,0.0,0.8816474676132202,1.0,0.0,1.042745590209961,0.07040459786596684,0.005600394684523259,0.002723689653283865,0.005600394684523262
3,перемешивание,0.7740757883638774,0.7057375103644629,0.7762021146978164,0.7830891060447193,0.7891850104146303,0.807761735446378,0.8374685574038283,0.8624169420504273,0.9321993508078389,1.200975020753137,1.1540523769582813,1.040659024435727,0.044332178798493375,0.8177321611780661,0.0,0.0,,,0.0,,,100.0,0.8177321611780661,0.044332178798493375,52.5,0.8149226397488964,0.05019935608813655,25.0,0.8165920773915317,0.03443618220759821,22.5,0.8255544709422771,0.03784914941151476,0.04433217879849339,0.001314196510866775,0.03887482576598746,0.0010033116744790492,0.03524813230351191,0.0008201562196264989,0.032058571326366365,0.0006749414414557302,0.02848424254523272,0.000528689704799955,0.020661171305112313,0.00027342481915557175,0.8912673541890447,0.0,50.0,0.0,1.0626990795135498,1.0,0.0,0.7760835886001587,0.013876469361262809,0.0013141965108667756,,
4,исходный,0.7584145817672681,0.6923866516383363,0.7590680290565385,0.7659582060898162,0.7777812319924998,0.7951351086589391,0.854293875572774,0.9375994247372407,0.9529105221755222,1.255369065352304,1.1984259175559286,1.0475149502044359,0.07170622983332903,0.8212298630767553,0.0,0.0,,,0.0,,,100.0,0.8212298630767553,0.07170622983332903,60.0,0.824082044528854,0.07224630541938959,35.0,0.821741743876974,0.07313170906177227,5.0,,,0.07170622983332905,0.0034677137842143027,0.06808457440449787,0.003100619108577833,0.06450823998271576,0.002761115262452745,0.060493081778688305,0.0024081371154094445,0.04941373038524852,0.0015782920884244457,0.031174761855914855,0.0006087669011561725,0.9419684960199792,0.0,80.0,0.0,1.0589797496795654,1.0,0.0,0.9083806276321411,,,,
4,чужие хапаксы,0.7302339975453419,0.6494607547536326,0.7346210226971414,0.7384881280261891,0.7458192088257282,0.7760513196673291,0.8111033223371723,0.8427277321251149,0.8688078782605847,1.1826613334189375,1.1195237431372678,1.0563968300526951,0.0504668898108452,0.7809797540854193,21.890547263681594,12.5,0.7630994342556041,0.033449600970419935,25.0,0.7728772844309597,0.04113278687654119,62.5,0.7877968059131664,0.0540673227704728,55.00000000000001,0.7860597968690617,0.05140756126714346,37.5,0.7794018064908113,0.04921949389426703,7.5,0.7516158449784166,0.023636975592756355,0.0504668898108452,0.0015534333779641143,0.04788339057187419,0.0013904042694141278,0.04485450562246228,0.001212732828504364,0.04308601695381334,0.0011136249708780927,0.03872525462686856,0.0008904890072851105,0.029754778399299107,0.0005140990024755328,0.8537498836996342,10.0,80.0,0.0,1.4601624011993408,2.0,0.0,0.8646586537361145,0.051367130731509225,0.0015534333779641135,0.0549884254793331,0.0015534333779641145
4,перемешивание,0.7501586354678228,0.6751682866588411,0.7516747749799229,0.7580790849150466,0.766749359750069,0.7757287619370739,0.8046199863535872,0.8343789028982851,0.9687179570075612,1.2887461296455447,1.2487843748226812,1.0320005243727828,0.05240242566298833,0.7921815725793924,0.0,0.0,,,0.0,,,100.0,0.7921815725793924,0.05240242566298833,60.0,0.792544443573611,0.06083975551255025,20.0,0.7875616463838144,0.03943914891581429,20.0,0.7957128857923146,0.03185175463370423,0.05240242566298833,0.0017232657351194363,0.03908727684910713,0.0009478571635157867,0.03476037638771107,0.0007450268183220801,0.03136640037405297,0.0006034586345923753,0.02700275739887182,0.0004435618544397259,0.018785357421874,0.00021112300829079754,0.8777746943859619,0.0,70.0,0.0,0.5740203857421875,1.0,0.0,0.8669406771659851,0.00397024282889382,0.0017232657351194363,,
5,исходный,0.7782873330740996,0.6802288458053533,0.7785000561369347,0.7920798633513316,0.8072449726489924,0.8191781268693141,0.8523860828879045,0.9270592895706751,0.9652274424195768,1.239855327961335,1.1782876162824625,1.0522518533065133,0.05899607712935725,0.8380734326606831,0.0,0.0,,,0.0,,,100.0,0.8380734326606831,0.05899607712935725,62.5,0.8274490349180368,0.054342073223534466,30.0,0.863796187614668,0.06326311671985642,7.5,0.8237190607001317,0.0033490226333433093,0.05899607712935725,0.002444614686344626,0.05465897588471414,0.0020820994232656313,0.04997578712225918,0.0017271042338408132,0.04556729430003991,0.0014254018979787738,0.03618710566311608,0.0008864407369848201,0.023919299119313713,0.0003783747929283977,0.9452961713747154,0.0,70.0,0.0,1.6511611938476562,1.0,0.0,0.9960085153579712,0.11637837243467222,0.0024446146863446264,,
5,чужие хапаксы,0.7701358705646092,0.6888521908088144,0.771014700716576,0.7783088720905469,0.785734735544076,0.8009594007289789,0.8276827184766283,0.868408826323652,0.9211590886627569,1.1947360897355623,1.150069638766185,1.0388380402923219,0.044721550987956,0.8128395573305633,29.850746268656714,17.5,0.8172296520032833,0.04075204916396386,32.5,0.8013295628205892,0.031387775324922054,50.0,0.8187845206265945,0.05058180695577921,47.5,0.8112384189826054,0.038480961099903954,32.5,0.8189766993651675,0.05659820975383789,20.0,0.8066694051007324,0.03270181794640806,0.04472155098795599,0.0013214276050752213,0.039939492006331456,0.001046747027742474,0.03585730288797278,0.000838594314288642,0.033202577187717845,0.0007155361211646213,0.028272553341595136,0.0005141716099727586,0.020959309947126935,0.0002779327477366926,0.8885271272538244,30.0,70.0,0.0,0.8606674075126648,1.0,0.0,0.960680365562439,0.015947035649955567,0.0013214276050752213,0.04850818042696623,0.0013214276050752208
5,перемешивание,0.751377672165563,0.6817767877905312,0.7560591258046132,0.759373441939263,0.7773260759516522,0.7979481042975496,0.8424141711286047,0.8831132400264178,1.2870686434658887,1.7023386128646547,1.6129728694561185,1.0554043686045813,0.10538651699982499,0.8222712220153028,0.0,0.0,,,0.0,,,100.0,0.8222712220153028,0.10538651699982499,47.5,0.8116322318940238,0.05794992531967419,45.0,0.8309552021634663,0.13843315890838553,7.5,0.837547611894422,0.08706162432756054,0.10538651699982499,0.007509314350033878,0.05546855041672686,0.002020423843897638,0.05026869908933883,0.0016458379079241552,0.047759380586084206,0.0014769127965301612,0.04258878609520821,0.0011609041611820433,0.029399370238862105,0.0005385533825326359,0.9780029788436613,0.0,60.0,0.0,1.091722846031189,1.0,0.0,0.7392107844352722,0.014009553249881313,0.007509314350033878,,
6,исходный,0.7741804166033286,0.7082642872875387,0.774213321334839,0.7833836866362615,0.7932795826570724,0.8209605978182988,0.851807124741923,0.8965550700027977,1.1021886020247609,1.423623918178587,1.3425596855121,1.0603803566733543,0.07283377182673396,0.8356528892427733,0.0,0.0,,,0.0,,,100.0,0.8356528892427733,0.07283377182673396,52.5,0.842943590463475,0.08343799610893837,27.500000000000004,0.8207254810336838,0.04915426670469707,20.0,0.8370399848259283,0.06378973509409733,0.07283377182673399,0.003704396290653272,0.053020417491257944,0.0019311024101847552,0.04774242145732468,0.0015532686436104935,0.04167438827709708,0.0011739937435110723,0.036462800887658076,0.0008892214166472535,0.02859455326821414,0.0005359471987240637,0.9605199702304805,0.0,70.0,0.0,1.6517890691757202,1.0,0.0,1.1184828281402588,0.024178944937825006,0.0037043962906532723,,
6,чужие хапаксы,0.7684264489325888,0.6785743321327526,0.7685096179785748,0.7753344568563793,0.7996243763654076,0.8155766828347981,0.8552009553140263,0.909615359332211,0.9362309705163101,1.2182423597754,1.147937392302756,1.061244600919927,0.05622059306157827,0.8309249601428716,31.8407960199005,7.5,0.8193318991005709,0.03465250576958329,35.0,0.8274477338760169,0.052995304110058906,57.49999999999999,0.8345536710499527,0.05969191436827637,45.0,0.8259454239548536,0.05275571893706675,32.5,0.8292034996703195,0.05600449761833322,22.5,0.843370586534816,0.06020361578514108,0.05622059306157827,0.0021823000119976215,0.053271227760351675,0.00194662313338952,0.04995382715909836,0.0017003272890577386,0.0461956288578223,0.0014441916989209607,0.039908172358283915,0.0010647672046632502,0.030411656313893486,0.0006045829096315829,0.9238753431320529,20.0,40.0,0.0,2.010488986968994,2.0,0.0,1.111159086227417,0.021524207578959384,0.002182300011997622,0.01002756390982919,0.0021823000119976215
6,перемешивание,0.7813784095029194,0.6975367424809241,0.7820099683318786,0.786579683732724,0.7999714179385484,0.8188874177447645,0.8494784433026152,0.895025390850547,0.9131729171706775,1.1677254180257897,1.1151385372186784,1.0471572625749899,0.047176997823790784,0.8299357431337577,0.0,0.0,,,0.0,,,100.0,0.8299357431337577,0.047176997823790784,42.5,0.834668726022887,0.05112718693309318,45.0,0.8251725328083166,0.040163956114652476,12.5,0.8309911584823066,0.053266214820542945,0.047176997823790784,0.001533026064374668,0.04504028136861211,0.0013901272680857224,0.04250720102949169,0.001231477763274524,0.03952734095113971,0.001058874067837579,0.0340560597677588,0.0007778559949220893,0.023861384049642515,0.000373871436144298,0.9068647870080655,0.0,70.0,0.0,1.4835532903671265,1.0,0.0,1.01857328414917,0.012960897936239547,0.0015330260643746688,,
7,исходный,0.7777692879255795,0.7043189899955603,0.7805878217227812,0.7905622356536893,0.7983624522099165,0.8259968540496754,0.8639924136233555,0.9180762609592298,0.9686871835461136,1.2409714276712533,1.1727492408680007,1.0581728680146139,0.061767495021107614,0.837823026313445,0.0,0.0,,,0.0,,,100.0,0.837823026313445,0.061767495021107614,50.0,0.8513502730765202,0.06609354630785384,40.0,0.8284980552858972,0.056109994042923876,10.0,0.8074866766082597,0.013722218615014999,0.061767495021107614,0.0026780862643135694,0.05742653987457546,0.0022963822921765304,0.0527474345440748,0.0019219354126124189,0.04749028235381246,0.0015453577493165654,0.03693724329799549,0.000921136498048445,0.03008253176340644,0.0005987822033647565,0.9508930907246838,0.0,90.0,0.0,1.2519744634628296,1.0,0.0,1.0824286937713623,0.08151516648769773,0.002678086264313569,,
7,чужие хапаксы,0.7692051269826854,0.689879495875197,0.7724817809710581,0.7771457662520382,0.7933006743665956,0.8169229025918587,0.8399942663037371,0.9003191045304281,0.9638248756075039,1.2476991682521177,1.1798235458322541,1.0575303168508845,0.059023092596649875,0.8269565601583906,37.3134328358209,27.500000000000004,0.8059148031646992,0.034109499121900665,30.0,0.8293806675198113,0.0444602151018036,42.5,0.8388606800756586,0.07275155619287359,60.0,0.8147568935982049,0.043327313553119015,35.0,0.8489846103759513,0.07375043119870654,5.0,,,0.059023092596649875,0.0023823705725568287,0.05363788873000794,0.0019508091138944995,0.04834641056836937,0.0015721365262419615,0.041909059112593135,0.0011715303368156163,0.03273032585198823,0.0007052686060906443,0.024911154161937184,0.0004009036611303835,0.9359578412291718,10.0,60.0,0.0,0.8282417058944702,1.0,0.0,0.8657717704772949,,,0.07712762826382277,0.002382370572556828
7,перемешивание,0.7685137200556506,0.687859044573055,0.7685418533325005,0.775029947252109,0.7838398848900581,0.8062484799597773,0.8291278463256309,0.8882833237490069,0.9542525760603644,1.2416403503889832,1.1835713179986036,1.0490625545814791,0.05233157552442567,0.8157369582340429,0.0,0.0,,,0.0,,,100.0,0.8157369582340429,0.05233157552442567,55.00000000000001,0.8143952827285347,0.04902111619884853,17.5,0.8059458845219353,0.02805322051643121,27.500000000000004,0.8246509925164013,0.06608223591235918,0.05233157552442566,0.0018223336657504849,0.0454808768775498,0.001364482224390832,0.0427216382152583,0.0011971854767836685,0.03963497249298631,0.0010245383204780538,0.03194149136943775,0.0006575260773610365,0.022515668287329312,0.0003204723170813245,0.906374115813651,0.0,60.0,0.0,0.8276947140693665,1.0,0.0,0.8350054025650024,0.02174022833275004,0.0018223336657504845,,
8,исходный,0.7529663152078263,0.6763687888975081,0.7529914441368982,0.7608081143262655,0.7712429455398964,0.8077361343065926,0.8592313614661186,0.9021880578194036,1.2132513157159,1.611241834369799,1.5020391736682983,1.072702937856677,0.09755545863887559,0.8246523385119552,0.0,0.0,,,0.0,,,100.0,0.8246523385119552,0.09755545863887559,42.5,0.7958280305604117,0.04274393532674947,45.0,0.8395560749046768,0.12568307384162214,12.5,0.8690015345334039,0.053587769468254,0.09755545863887559,0.006472095840015286,0.06338673997645713,0.0026667343241720985,0.05917272223933359,0.0023049988369347393,0.05612077008974861,0.0020588247139073307,0.0501784742277751,0.0016237408938752373,0.03499539344486161,0.0007651075290571467,0.9758903731683424,0.0,30.0,0.0,1.6277519464492798,2.0,0.0,1.0690807104110718,0.10798948854130988,0.006472095840015286,,
8,чужие хапаксы,0.7477140906606605,0.6741931140322974,0.7490594890313,0.7658795364281886,0.7749360694227968,0.8218533954163776,0.865449560730799,0.9212456473893753,1.1651447644468227,1.5554769434315734,1.417703900653136,1.0971804074990308,0.10336792460870592,0.8354745191366002,33.33333333333333,20.0,0.7856907726770546,0.04803258818449884,15.0,0.9007753037366216,0.11683859478066519,65.0,0.8357231831395323,0.09818577862688486,30.0,0.8300057933757513,0.0745098132027086,47.5,0.8142498809563177,0.053181703444271713,22.5,0.8875737229761063,0.16085886073295322,0.10336792460870593,0.0074582684562587084,0.08369719225322754,0.004791321476691317,0.06336485942183098,0.002696299748266956,0.06091893234976852,0.0024752726892001576,0.05448265192378812,0.0019508821044297397,0.04025209284924087,0.00103054448886826,1.0089340353279739,20.0,60.0,0.0,0.9944511651992798,1.0,0.0,1.0098077058792114,0.11177878334338014,0.007458268456258706,0.15222747093862066,0.007458268456258711
8,перемешивание,0.7565757577827967,0.6841415486004208,0.7569177319365901,0.765114256717991,0.7725091350163389,0.8060347476261264,0.8262871349865734,0.8637216473951294,0.9033309585627385,1.1934334742714339,1.1207096979666964,1.0648908244808446,0.04930228107162593,0.8090713433460841,0.0,0.0,,,0.0,,,100.0,0.8090713433460841,0.04930228107162593,35.0,0.8177031655254081,0.056357473220806434,37.5,0.7994255037791966,0.03502251604616238,27.500000000000004,0.8112388054363374,0.05211963866102676,0.04930228107162593,0.0015911373291992536,0.046356333110273956,0.0013982769435365984,0.0430441833958568,0.001198247386314725,0.03986305451614945,0.001021697608501206,0.03430684842869231,0.0007488980715366215,0.02807954398631863,0.0004925885341218604,0.8887872297595347,0.0,60.0,0.0,1.128411054611206,1.0,0.0,0.973162829875946,0.0391296690343098,0.0015911373291992523,,
9,исходный,0.7422197516892085,0.5610925875642925,0.7434449569481028,0.7487663594797689,0.7718565833487431,0.7925586719506292,0.8182276449738105,0.8645561012249894,0.947100035681043,1.2739343065409436,1.1949904394460282,1.0660623419979092,0.05878634999795053,0.8013735859928783,0.0,0.0,,,0.0,,,100.0,0.8013735859928783,0.05878634999795053,25.0,0.7845305840545296,0.028294903737652078,57.49999999999999,0.8172555803913132,0.06530806185467704,17.5,0.7732513214528038,0.03149230707015189,0.05878634999795053,0.002219335904109977,0.051960845042469644,0.0017177620544792077,0.04531232173135063,0.0012949792788374266,0.04194452636420273,0.0011028147250186841,0.0369158267335958,0.0008452757118073296,0.02729257363383694,0.00045191981722962854,0.8980312936934387,0.0,50.0,0.0,0.8874435424804688,1.0,0.0,0.6941882371902466,0.15966902099396432,0.0022193359041099764,,
9,чужие хапаксы,0.7507619186504457,0.6181404125033152,0.7509420204085716,0.7755749778896139,0.7898825285919062,0.8296064711002606,0.8566994685141158,0.892109476313141,0.9796798148113727,1.3046011385517482,1.1808970264082899,1.1047543599289988,0.06390497361561254,0.8322858600518821,18.90547263681592,12.5,0.7901238223161415,0.03490240249426086,22.5,0.8194106375782544,0.05351214705861661,65.0,0.8448507520111649,0.06464905909774475,55.00000000000001,0.846011047675685,0.07167054184998878,30.0,0.8282504452594689,0.04072258291256072,15.0,0.7900310016827645,0.03086858761031876,0.06390497361561254,0.0028288788743490714,0.05826255107581448,0.0023300801630498627,0.051928913005163634,0.0018341651806913532,0.04971632075775272,0.0016715748173454696,0.0464859706849473,0.0014466729436955906,0.03788245281251559,0.0009367261265125403,0.9308367608385619,0.0,90.0,0.0,1.3919379711151123,1.0,0.0,1.0309298038482666,0.13302646499472087,0.0028288788743490714,0.1280093564968507,0.0028288788743490736
