mode,q,d_hat,d_se,slope,intercept,r2,resid_rmse,resid_max,slope_se,n_points,n_min,n_max,genre,text_idx
q_large,0.15,8.505034294310422,0.9840197149457588,0.8824225787462179,3.51077195985909,0.9992875378044271,0.01341423177577064,0.017238709408056607,0.013603531337151979,5,51,256,xsum,2
q_large,0.2,8.060796766082037,0.9302939243416961,0.8759427846875177,3.464034479399657,0.9991991515948354,0.014118169317409494,0.01795916075299786,0.014317402736360878,5,51,256,xsum,2
q_large,0.25,7.616790671335321,0.8822242484906534,0.8687111090287207,3.4163523606584283,0.999081579950348,0.014995090614966787,0.01903732013888071,0.015206699011462047,5,51,256,xsum,2
q_large,0.3,7.194742982341117,0.8369274313390225,0.8610096284948031,3.365173967054522,0.9989432785191187,0.015943048919514966,0.020205801509072252,0.016168034756795388,5,51,256,xsum,2
q_large,0.35,6.765514602430436,0.7830017547140192,0.8521915835285078,3.313127758929459,0.9987926193109107,0.016868451173431713,0.021439300773613112,0.017106496144003995,5,51,256,xsum,2
q_large,0.4,6.34004799875004,0.7306374106275764,0.8422724874958119,3.258514100725174,0.9986047780744954,0.0179238358718863,0.02264296502797425,0.018176774267877616,5,51,256,xsum,2
q_large,0.45,5.907636554813295,0.6833238842275948,0.8307275691858123,3.202092073328024,0.9983362847830154,0.01930692934283638,0.024151708862486743,0.019579385739692503,5,51,256,xsum,2
q_large,0.5,5.459701300898551,0.6311006459781708,0.8168397967420999,3.145002907888509,0.9979886169687324,0.020877332253798613,0.026051854007558717,0.021171949933328715,5,51,256,xsum,2
q_large,0.55,4.988892880778591,0.5755306978143059,0.7995547260890606,3.0892805531650707,0.9974970236632994,0.022802070260063968,0.028645766747918522,0.02312384954425772,5,51,256,xsum,2
q_large,0.6,4.516307149986584,0.5204155586884932,0.7785801614482818,3.0318507344866963,0.996788674368576,0.025159237575731252,0.031932715764999564,0.025514280840033366,5,51,256,xsum,2
q_large,0.65,4.071579606959569,0.46047540228670997,0.7543950759821334,2.9658516448599106,0.9959493755641845,0.027390169484473578,0.0377503293689232,0.02777669531437139,5,51,256,xsum,2
q_large,0.7,3.7051899988813153,0.3926566284037524,0.730108307454699,2.8699409269401666,0.9954171491110649,0.028203701621670074,0.044952903868908045,0.028601707891097717,5,51,256,xsum,2
q_large,0.75,3.4604285509572406,0.32796789640756246,0.711018451826328,2.710486905975858,0.9955682660646255,0.02700758214229092,0.048973575890008725,0.027388708958866474,5,51,256,xsum,2
