текст,условие,класс,длина,длина норм
1,исходный,подслова,9.607351687342616,0.3086929576511816
1,исходный,подслова,13.492921777481202,0.43353986263812855
1,исходный,служебные,15.568697808265629,0.5002364365970562
1,исходный,служебные,10.802694798674654,0.34710042023331966
1,исходный,служебные,14.130831754346334,0.45403649104126365
1,исходный,служебные,10.046205430477796,0.32279372801469075
1,исходный,служебные,12.449454704570254,0.40001231546059857
1,исходный,служебные,17.148628421103027,0.5510010457872212
1,исходный,служебные,11.311647300514267,0.36345352754215543
1,исходный,служебные,11.446767554823587,0.3677950643463381
1,исходный,пунктуация,10.429514888789653,0.33510980993119316
1,исходный,смысловые редкие,9.432278516332888,0.3030676972544413
1,исходный,служебные,12.278504933844774,0.3945195436695374
1,исходный,служебные,14.019244526002431,0.4504510917892555
1,исходный,служебные,21.79498843049289,0.7002928236140256
1,исходный,служебные,10.897699691969914,0.3501530139612339
1,перемешивание,смысловые редкие,14.068992026714469,0.48196850189438106
1,перемешивание,служебные,19.908826704748662,0.6820266415065543
1,перемешивание,служебные,18.46736432813751,0.6326457433673552
1,перемешивание,служебные,13.949007797998766,0.4778581421148564
1,перемешивание,смысловые редкие,17.84255629366995,0.6112413817917642
1,перемешивание,служебные,11.549644492459086,0.39566195238957386
1,перемешивание,служебные,11.13738858996575,0.38153909558899113
1,перемешивание,смысловые редкие,17.442088062178414,0.5975223411368423
1,перемешивание,пунктуация,12.691223673526727,0.43476960179674146
1,перемешивание,служебные,9.975489103606916,0.3417353233124214
1,перемешивание,служебные,13.55388123465466,0.4643220936593576
1,перемешивание,служебные,14.00528291255697,0.4797859868819905
1,перемешивание,служебные,17.213649302511847,0.5896966002051505
1,перемешивание,служебные,19.944576736941716,0.6832513482535654
1,перемешивание,служебные,16.317101443828317,0.5589831114558627
1,перемешивание,служебные,16.546282708376406,0.566834288748931
1,перемешивание,пунктуация,12.007031576519102,0.41133089066686185
1,перемешивание,пунктуация,17.848912873817348,0.6114591423395701
1,перемешивание,смысловые частые,14.399763352101372,0.4932999007510747
1,перемешивание,служебные,17.117040559631594,0.58638702614416
1,перемешивание,служебные,14.7453288942585,0.5051381124967023
1,перемешивание,служебные,15.4319019728405,0.5286583901041418
1,перемешивание,пунктуация,11.828121368893736,0.4052018741332625
1,перемешивание,служебные,14.844451389299927,0.5085338014237011
1,перемешивание,пунктуация,12.527548833998072,0.4291625108938794
1,перемешивание,смысловые частые,13.891697336049358,0.4758948289339134
1,перемешивание,смысловые редкие,17.0368186287289,0.5836388233032721
1,перемешивание,пунктуация,12.890140829425516,0.4415840063715388
1,перемешивание,служебные,13.330867249629248,0.4566821919478421
1,перемешивание,служебные,13.211076461585547,0.4525784589622422
1,перемешивание,служебные,13.24262031233037,0.4536590724460365
1,перемешивание,служебные,14.928085581714319,0.5113988998151545
1,перемешивание,служебные,23.78497882017083,0.8148139246777593
1,перемешивание,служебные,15.641862279950793,0.535851105437485
1,перемешивание,смысловые редкие,13.433149686494698,0.4601861325835707
1,перемешивание,подслова,10.248754904027622,0.3510967266167698
1,перемешивание,служебные,13.04504123894559,0.44689050723367985
1,перемешивание,служебные,11.698897853769619,0.4007749994946505
1,перемешивание,служебные,16.116308864186554,0.5521044595511854
1,перемешивание,пунктуация,10.055019387168835,0.3444598320441621
1,перемешивание,пунктуация,10.712264606868235,0.36697541051021504
1,перемешивание,пунктуация,12.817395109768723,0.43909191984141366
1,перемешивание,подслова,11.710362643633086,0.4011677545395419
1,перемешивание,служебные,12.838683607452944,0.43982121056223883
1,перемешивание,служебные,10.027667989620898,0.3435228415280067
1,перемешивание,служебные,20.54138535695013,0.7036965198733179
1,перемешивание,служебные,15.0840883871294,0.5167431660052595
1,перемешивание,служебные,14.160709902276528,0.48511052706559754
1,перемешивание,служебные,12.64485466893894,0.4331811155972274
1,перемешивание,служебные,12.959914438757002,0.44397427583060206
1,перемешивание,служебные,11.140084487934017,0.38163145031508366
1,перемешивание,служебные,11.74973208965785,0.40251645335783237
1,перемешивание,смысловые частые,20.62696293766367,0.7066281938904708
1,перемешивание,пунктуация,10.855728818370075,0.37189013581261804
1,перемешивание,пунктуация,9.822714715579792,0.3365016546327143
1,перемешивание,подслова,12.034764153914418,0.412280939451843
1,перемешивание,пунктуация,10.983030476178625,0.37625117242321215
1,перемешивание,служебные,18.74631394827702,0.6422018601287665
1,перемешивание,пунктуация,11.830507145516439,0.4052836048771932
1,перемешивание,смысловые частые,15.04266048792184,0.5153239497259564
1,чужие хапаксы,служебные,12.553829900665376,0.43873773572268343
1,чужие хапаксы,пунктуация,13.234840159554077,0.46253803422544637
1,чужие хапаксы,служебные,11.335040098586036,0.3961428397971105
1,чужие хапаксы,смысловые редкие,7.885916364114185,0.27560108087067003
1,чужие хапаксы,смысловые редкие,8.659086032750027,0.3026222140571861
1,чужие хапаксы,служебные,20.780587666851112,0.7262507180743104
1,чужие хапаксы,служебные,8.93271354927099,0.3121850899269209
1,чужие хапаксы,пунктуация,11.800695269668703,0.4124167973865422
1,чужие хапаксы,пунктуация,10.086832831403536,0.35251984709691286
1,чужие хапаксы,подслова,10.72495928703389,0.37482142027922627
1,чужие хапаксы,служебные,9.854267041689294,0.34439201767806943
1,чужие хапаксы,пунктуация,12.072172610749096,0.4219045278136777
1,чужие хапаксы,служебные,13.50735111081691,0.47206188779545155
1,чужие хапаксы,пунктуация,11.330842586570618,0.3959961429777426
1,чужие хапаксы,пунктуация,11.829069843285946,0.41340844665050636
1,чужие хапаксы,смысловые частые,7.6070997153635895,0.2658568525258094
1,чужие хапаксы,служебные,11.468747057837682,0.400815699714491
1,чужие хапаксы,служебные,11.850037948640864,0.4141412508336604
1,чужие хапаксы,служебные,16.320290438395194,0.5703699452625655
1,чужие хапаксы,служебные,15.072486228819681,0.5267610388279341
1,чужие хапаксы,служебные,12.546526418917685,0.4384824898678145
1,чужие хапаксы,служебные,13.842811556369536,0.4837857328268775
1,чужие хапаксы,служебные,12.094706280399196,0.4226920461469701
