perturbation,text_id,крупный,мелкий,средний
add_digits,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,15.971,3.316,14.848
add_digits,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,14.179,3.785,13.955
add_digits,coling::040c1d28-4583-4101-87e6-0631f517d0b5,13.736,3.789,11.889
add_digits,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,12.912,3.718,14.215
add_digits,coling::07106895-c293-4117-be28-f75985334b33,14.924,3.47,12.948
add_digits,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,13.942,3.291,12.974
add_digits,coling::0b4651e6-8f56-467b-81ae-810fa7819810,16.615,3.506,14.996
add_digits,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,19.564,3.276,14.805
add_digits,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,13.981,3.535,13.353
add_digits,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,13.793,3.701,12.541
add_digits,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,14.147,3.605,15.265
add_digits,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,16.553,3.57,13.811
add_digits,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,12.503,3.972,13.928
add_digits,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,14.862,3.544,13.77
add_digits,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,14.478,3.735,13.157
add_digits,coling::1eb5e451-a672-4645-8dea-c413ad11c953,12.737,3.909,14.213
add_digits,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,16.296,3.636,14.821
add_digits,coling::22aa3208-6e8c-4005-9386-819f202c1c74,12.969,3.726,13.669
add_digits,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,11.968,2.865,11.418
add_digits,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,15.918,2.892,14.472
add_digits,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,17.844,3.312,15.48
add_digits,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,14.014,3.408,12.244
add_digits,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,17.007,4.162,13.997
add_digits,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,16.578,4.075,13.966
add_digits,coling::33c5609d-3402-4e52-abb9-f74944f2418e,16.534,3.98,15.468
add_digits,coling::365ba259-c2eb-480e-84d9-eab251a43b47,13.398,3.483,13.561
add_digits,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,13.418,3.615,13.099
add_digits,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,13.103,3.665,13.471
add_digits,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,13.56,3.909,14.699
add_digits,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,14.24,3.648,13.85
add_digits,coling::4622a5f2-c96d-4ea1-9629-b734e9768fd2,14.193,2.798,10.729
add_digits,coling::46555368-c6ff-46dc-88fc-bf38c422299b,14.89,3.599,14.911
add_digits,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,16.915,4.101,16.281
add_digits,coling::49a2d576-81e8-4b16-889d-beb4a986f322,16.851,3.097,14.384
add_digits,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,14.25,3.904,15.633
add_digits,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,14.933,3.164,15.068
add_digits,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,15.162,3.506,14.175
add_digits,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,12.548,3.948,13.788
add_digits,coling::564547e8-c996-4ee6-8beb-abfe80624a51,14.465,2.82,11.496
add_digits,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,16.742,3.416,15.786
add_digits,coling::5895f991-9d37-49fe-9f39-eeff324a797c,12.728,3.48,13.981
add_digits,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,17.52,3.408,15.564
add_digits,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,12.751,3.381,13.577
add_digits,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,15.38,4.541,14.923
add_digits,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,16.623,3.165,15.957
add_digits,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,16.86,3.606,14.139
add_digits,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,15.727,3.821,14.758
add_digits,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,16.224,4.324,17.091
add_digits,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,14.309,3.879,14.917
add_digits,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,16.029,4.158,16.755
add_digits,coling::6c998ea5-d795-44ca-8a25-22424b17cd7f,13.132,4.216,13.177
add_digits,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,13.861,3.76,14.961
add_digits,coling::6ea6d618-d59e-455d-a265-490e14187344,16.045,3.26,13.236
add_digits,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,14.23,3.894,13.329
add_digits,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,15.126,3.34,12.564
add_digits,coling::7426cf8e-20e5-4e81-bfbb-380b1547f405,14.138,3.671,16.546
add_digits,coling::745b25d5-34c6-4c43-a690-6414f20591ce,17.04,3.558,15.978
add_digits,coling::76136b55-6fc5-43fa-b998-384c79a14fe7,14.693,4.067,16.561
add_digits,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,14.846,3.554,13.272
add_digits,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,17.733,2.989,14.76
add_digits,coling::78c59284-8d42-44bc-9994-350a50f2de49,15.962,4.063,14.471
add_digits,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,15.489,3.021,13.021
add_digits,coling::79eb7194-07a0-4dd2-a0b2-7911976fc4b5,13.835,3.944,14.251
add_digits,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,13.013,3.775,13.851
add_digits,coling::7a28bc6c-3b1e-4ac2-a169-10374ef5da58,14.501,4.374,14.899
add_digits,coling::7b1cbc13-ed47-4ccb-81a7-d64aa32c73e5,13.913,3.689,12.569
add_digits,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,15.626,4.246,15.503
add_digits,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,15.406,2.985,12.314
add_digits,coling::8986a229-067f-4f9d-8d01-514889d3d128,14.106,3.197,13.336
add_digits,coling::8c3cf713-de3f-4e3d-9e94-ba8bcf48962d,16.002,3.886,14.444
add_digits,coling::8d68dd4d-1de2-4490-8a68-ccd52f7f2c5f,14.55,3.518,14.215
add_digits,coling::8df379b4-a387-496d-947d-b224f86ba11c,12.119,3.424,11.797
add_digits,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,11.13,3.334,10.67
add_digits,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,13.857,3.293,11.574
add_digits,coling::9600c031-1ba2-4882-9aa0-8cb6b07d966a,13.262,3.931,12.737
add_digits,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,14.2,3.745,14.066
add_digits,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,15.264,3.498,14.533
add_digits,coling::9e189795-5152-41d4-9713-20ef5189d721,12.975,3.772,13.954
add_digits,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,15.997,3.487,15.501
add_digits,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,16.656,3.578,15.688
add_digits,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,15.431,3.353,14.035
add_digits,coling::a2ab68ca-fbd4-4698-8f7c-6b33ea5e9aa2,13.992,4.09,14.943
add_digits,coling::a31907c5-c035-4dca-ba29-cb4c6fe3b03f,16.039,3.537,16.255
add_digits,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,14.916,3.255,15.569
add_digits,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,14.325,3.829,12.965
add_digits,coling::aa7ddd1b-2f96-496d-ba44-143371216bbe,12.275,3.372,11.875
add_digits,coling::ab8e7c37-fe1e-4b22-8440-e3a25a67f527,16.35,3.743,15.065
add_digits,coling::ae050f0f-463e-4780-8638-108ef778c14e,10.272,3.846,11.595
add_digits,coling::b1217276-7bc0-4410-b466-8118c7036ee5,14.774,3.455,14.048
add_digits,coling::b21c6524-7e1a-4589-933c-d0152005962d,15.071,3.326,12.883
add_digits,coling::b27b582c-94a8-4076-8b94-e286cb9f2ca1,13.279,3.939,14.337
add_digits,coling::b535c4fe-fe84-4ce7-af76-446c58fe22a2,15.141,3.758,13.35
add_digits,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,12.542,3.527,12.194
add_digits,coling::b53fdf6a-f822-4baa-8af9-8f0d42fe78ea,13.292,3.729,13.367
add_digits,coling::bb048a1e-39f8-4c80-9db0-70176b1cc508,11.29,3.552,11.118
add_digits,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,15.182,4.587,16.002
add_digits,coling::be76162e-6297-4c2c-be8b-8be691cc5a5e,15.762,4.049,16.7
add_digits,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,17.811,4.085,16.234
add_digits,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,13.176,3.363,13.734
add_digits,coling::c7e45e24-dc16-40b2-9030-8200e20e46f4,13.396,4.24,16.062
add_digits,coling::c986a4de-fede-44ef-b275-ef7634245f1b,12.817,3.284,11.119
add_digits,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,12.882,3.995,14.549
add_digits,coling::ce094fc2-a215-4a99-a6f1-dc2a198dfd49,14.136,3.732,13.673
add_digits,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,14.931,3.422,14.319
add_digits,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,15.7,3.461,15.462
add_digits,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,16.454,3.412,12.234
add_digits,coling::da2d8730-7c13-4b32-befb-c2bbe666088c,15.007,3.97,13.722
add_digits,coling::dc12cc52-6173-4721-b8be-42699b3cf392,17.298,3.663,16.527
add_digits,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,13.682,3.82,15.391
add_digits,coling::df393828-70be-448f-bbdb-11367e15a5fb,13.504,3.61,13.887
add_digits,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,16.539,3.501,14.996
add_digits,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,14.393,3.75,14.214
add_digits,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,17.146,3.235,14.14
add_digits,coling::f05692cf-092b-40e0-9f4a-d3f7ccd65bf8,12.563,3.706,13.776
add_digits,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,11.615,4.099,10.551
add_digits,coling::f2d66835-0de6-4a50-b3da-a170f0608965,13.302,3.526,9.976
add_digits,coling::f3328e08-1b91-430d-bea9-e5b836b0102f,14.844,3.853,14.124
add_digits,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,16.913,4.338,17.768
add_digits,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,14.139,4.082,12.686
add_digits,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,19.456,3.867,17.769
add_punctuation,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,17.399,4.806,14.327
add_punctuation,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,18.551,4.332,16.32
add_punctuation,coling::040c1d28-4583-4101-87e6-0631f517d0b5,14.955,5.497,12.184
add_punctuation,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,19.914,4.312,15.283
add_punctuation,coling::07106895-c293-4117-be28-f75985334b33,16.118,3.597,13.236
add_punctuation,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,15.875,3.902,11.467
add_punctuation,coling::0b4651e6-8f56-467b-81ae-810fa7819810,18.497,4.259,13.826
add_punctuation,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,20.704,3.974,12.864
add_punctuation,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,17.222,4.735,13.725
add_punctuation,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,16.267,3.823,12.084
add_punctuation,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,18.826,4.096,16.167
add_punctuation,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,20.419,3.757,13.715
add_punctuation,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,16.343,4.394,13.774
add_punctuation,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,19.679,4.586,13.702
add_punctuation,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,18.609,4.623,12.104
add_punctuation,coling::1eb5e451-a672-4645-8dea-c413ad11c953,17.696,4.965,13.647
add_punctuation,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,17.648,3.703,13.605
add_punctuation,coling::22aa3208-6e8c-4005-9386-819f202c1c74,16.529,4.817,12.69
add_punctuation,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,13.274,3.77,10.679
add_punctuation,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,15.98,3.919,13.689
add_punctuation,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,17.229,4.168,13.155
add_punctuation,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,17.809,3.931,12.56
add_punctuation,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,17.198,4.12,12.611
add_punctuation,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,19.426,4.515,16.75
add_punctuation,coling::33c5609d-3402-4e52-abb9-f74944f2418e,19.946,4.293,14.509
add_punctuation,coling::365ba259-c2eb-480e-84d9-eab251a43b47,16.616,3.987,13.761
add_punctuation,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,18.45,4.698,13.114
add_punctuation,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,15.242,4.325,13.026
add_punctuation,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,16.441,4.138,14.034
add_punctuation,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,19.589,4.914,15.011
add_punctuation,coling::4622a5f2-c96d-4ea1-9629-b734e9768fd2,16.398,3.534,10.506
add_punctuation,coling::46555368-c6ff-46dc-88fc-bf38c422299b,16.075,3.918,14.336
add_punctuation,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,19.751,4.543,14.026
add_punctuation,coling::49a2d576-81e8-4b16-889d-beb4a986f322,20.147,3.553,13.482
add_punctuation,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,18.428,4.815,15.704
add_punctuation,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,14.247,3.466,14.177
add_punctuation,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,20.453,4.763,14.325
add_punctuation,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,16.053,4.852,13.923
add_punctuation,coling::564547e8-c996-4ee6-8beb-abfe80624a51,18.069,4.106,12.558
add_punctuation,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,17.15,4.46,15.114
add_punctuation,coling::5895f991-9d37-49fe-9f39-eeff324a797c,16.856,4.426,14.028
add_punctuation,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,17.282,4.241,13.252
add_punctuation,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,16.768,5.376,13.914
add_punctuation,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,18.522,5.045,15.837
add_punctuation,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,19.117,3.806,14.769
add_punctuation,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,20.102,4.341,14.81
add_punctuation,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,16.872,5.178,14.054
add_punctuation,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,18.032,4.553,16.622
add_punctuation,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,16.199,5.243,16.196
add_punctuation,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,19.381,4.656,15.32
add_punctuation,coling::6c998ea5-d795-44ca-8a25-22424b17cd7f,16.577,5.22,12.977
add_punctuation,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,17.715,5.111,14.959
add_punctuation,coling::6ea6d618-d59e-455d-a265-490e14187344,20.98,4.032,13.18
add_punctuation,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,16.37,5.597,11.95
add_punctuation,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,18.73,3.926,13.453
add_punctuation,coling::7426cf8e-20e5-4e81-bfbb-380b1547f405,17.576,4.339,15.788
add_punctuation,coling::745b25d5-34c6-4c43-a690-6414f20591ce,25.075,4.052,17.266
add_punctuation,coling::76136b55-6fc5-43fa-b998-384c79a14fe7,18.609,4.131,16.033
add_punctuation,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,17.902,3.624,13.358
add_punctuation,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,20.319,3.832,13.947
add_punctuation,coling::78c59284-8d42-44bc-9994-350a50f2de49,21.345,4.183,15.031
add_punctuation,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,14.869,2.905,11.007
add_punctuation,coling::79eb7194-07a0-4dd2-a0b2-7911976fc4b5,17.748,4.889,14.578
add_punctuation,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,14.145,3.994,12.417
add_punctuation,coling::7a28bc6c-3b1e-4ac2-a169-10374ef5da58,15.174,3.807,14.74
add_punctuation,coling::7b1cbc13-ed47-4ccb-81a7-d64aa32c73e5,16.737,4.302,12.401
add_punctuation,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,19.02,5.098,16.504
add_punctuation,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,20.406,3.52,12.193
add_punctuation,coling::8986a229-067f-4f9d-8d01-514889d3d128,17.653,4.327,13.32
add_punctuation,coling::8c3cf713-de3f-4e3d-9e94-ba8bcf48962d,20.224,3.69,14.926
add_punctuation,coling::8d68dd4d-1de2-4490-8a68-ccd52f7f2c5f,18.13,4.156,13.143
add_punctuation,coling::8df379b4-a387-496d-947d-b224f86ba11c,16.106,3.573,12.057
add_punctuation,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,12.552,3.45,10.329
add_punctuation,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,14.505,4.452,9.331
add_punctuation,coling::9600c031-1ba2-4882-9aa0-8cb6b07d966a,17.803,4.597,14.234
add_punctuation,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,15.624,4.267,12.47
add_punctuation,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,18.635,4.816,11.904
add_punctuation,coling::9e189795-5152-41d4-9713-20ef5189d721,16.927,4.907,13.072
add_punctuation,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,21.242,4.656,14.546
add_punctuation,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,20.214,4.664,15.543
add_punctuation,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,20.507,4.377,16.242
add_punctuation,coling::a2ab68ca-fbd4-4698-8f7c-6b33ea5e9aa2,17.832,4.728,15.973
add_punctuation,coling::a31907c5-c035-4dca-ba29-cb4c6fe3b03f,17.487,4.39,14.808
add_punctuation,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,19.745,4.081,15.359
add_punctuation,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,22.081,4.751,14.662
add_punctuation,coling::aa7ddd1b-2f96-496d-ba44-143371216bbe,17.277,4.285,12.2
add_punctuation,coling::ab8e7c37-fe1e-4b22-8440-e3a25a67f527,20.612,4.56,15.345
add_punctuation,coling::ae050f0f-463e-4780-8638-108ef778c14e,14.83,3.871,14.225
add_punctuation,coling::b1217276-7bc0-4410-b466-8118c7036ee5,16.804,4.079,14.172
add_punctuation,coling::b21c6524-7e1a-4589-933c-d0152005962d,19.419,5.345,13.578
add_punctuation,coling::b27b582c-94a8-4076-8b94-e286cb9f2ca1,15.868,4.188,14.088
add_punctuation,coling::b535c4fe-fe84-4ce7-af76-446c58fe22a2,18.447,4.122,13.68
add_punctuation,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,13.99,4.375,9.619
add_punctuation,coling::b53fdf6a-f822-4baa-8af9-8f0d42fe78ea,21.239,4.963,13.342
add_punctuation,coling::bb048a1e-39f8-4c80-9db0-70176b1cc508,14.195,4.571,13.596
add_punctuation,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,24.946,5.513,20.055
add_punctuation,coling::be76162e-6297-4c2c-be8b-8be691cc5a5e,16.715,4.651,15.411
add_punctuation,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,19.909,4.317,15.846
add_punctuation,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,19.669,4.851,14.994
add_punctuation,coling::c7e45e24-dc16-40b2-9030-8200e20e46f4,17.062,4.472,16.928
add_punctuation,coling::c986a4de-fede-44ef-b275-ef7634245f1b,13.485,4.78,8.664
add_punctuation,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,15.508,4.834,14.827
add_punctuation,coling::ce094fc2-a215-4a99-a6f1-dc2a198dfd49,17.004,4.457,13.446
add_punctuation,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,18.669,3.872,14.145
add_punctuation,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,20.51,4.812,14.982
add_punctuation,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,15.269,3.565,10.376
add_punctuation,coling::da2d8730-7c13-4b32-befb-c2bbe666088c,17.357,4.91,14.501
add_punctuation,coling::dc12cc52-6173-4721-b8be-42699b3cf392,23.004,5.222,15.698
add_punctuation,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,17.998,4.462,15.854
add_punctuation,coling::df393828-70be-448f-bbdb-11367e15a5fb,19.734,4.685,14.719
add_punctuation,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,16.365,3.953,13.654
add_punctuation,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,18.793,4.467,15.229
add_punctuation,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,18.949,3.344,12.438
add_punctuation,coling::f05692cf-092b-40e0-9f4a-d3f7ccd65bf8,14.936,4.23,13.618
add_punctuation,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,14.569,4.706,9.776
add_punctuation,coling::f2d66835-0de6-4a50-b3da-a170f0608965,18.814,4.998,9.935
add_punctuation,coling::f3328e08-1b91-430d-bea9-e5b836b0102f,14.885,4.687,12.877
add_punctuation,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,19.668,4.381,16.735
add_punctuation,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,15.514,5.214,11.541
add_punctuation,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,18.171,4.619,15.311
add_typos,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,16.606,3.665,15.405
add_typos,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,18.355,3.586,15.868
add_typos,coling::040c1d28-4583-4101-87e6-0631f517d0b5,14.516,3.736,12.767
add_typos,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,17.522,3.635,17.021
add_typos,coling::07106895-c293-4117-be28-f75985334b33,17.687,3.372,14.771
add_typos,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,15.967,3.435,12.851
add_typos,coling::0b4651e6-8f56-467b-81ae-810fa7819810,18.196,3.535,15.405
add_typos,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,20.943,3.286,15.985
add_typos,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,17.219,3.287,15.107
add_typos,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,15.877,3.575,13.992
add_typos,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,18.759,3.933,16.525
add_typos,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,19.975,3.265,16.156
add_typos,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,16.318,4.049,15.945
add_typos,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,19.513,3.331,14.669
add_typos,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,14.849,4.411,13.299
add_typos,coling::1eb5e451-a672-4645-8dea-c413ad11c953,16.178,3.412,15.074
add_typos,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,19.415,3.255,16.051
add_typos,coling::22aa3208-6e8c-4005-9386-819f202c1c74,19.421,5.054,18.42
add_typos,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,14.063,2.855,12.149
add_typos,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,17.427,3.038,14.722
add_typos,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,22.011,3.484,15.628
add_typos,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,18.038,3.264,13.931
add_typos,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,18.347,3.441,14.286
add_typos,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,20.06,5.426,18.193
add_typos,coling::33c5609d-3402-4e52-abb9-f74944f2418e,17.354,3.418,15.594
add_typos,coling::365ba259-c2eb-480e-84d9-eab251a43b47,19.344,4.284,16.001
add_typos,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,17.491,3.627,14.786
add_typos,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,16.065,3.68,15.59
add_typos,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,17.391,3.454,16.299
add_typos,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,17.129,3.612,15.132
add_typos,coling::4622a5f2-c96d-4ea1-9629-b734e9768fd2,14.484,2.557,11.659
add_typos,coling::46555368-c6ff-46dc-88fc-bf38c422299b,15.499,3.961,16.274
add_typos,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,17.464,3.715,15.929
add_typos,coling::49a2d576-81e8-4b16-889d-beb4a986f322,18.886,3.431,14.612
add_typos,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,15.658,3.974,15.613
add_typos,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,16.425,3.034,16.242
add_typos,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,22.884,3.818,17.499
add_typos,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,16.368,3.957,16.302
add_typos,coling::564547e8-c996-4ee6-8beb-abfe80624a51,16.654,3.312,12.841
add_typos,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,15.76,4.018,15.261
add_typos,coling::5895f991-9d37-49fe-9f39-eeff324a797c,17.732,3.881,16.172
add_typos,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,16.232,3.57,14.254
add_typos,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,17.895,3.733,16.355
add_typos,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,18.313,4.242,17.004
add_typos,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,20.177,3.546,16.074
add_typos,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,22.776,3.547,16.126
add_typos,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,19.267,3.988,15.891
add_typos,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,20.81,4.359,20.091
add_typos,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,15.045,4.5,14.628
add_typos,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,18.887,4.077,17.313
