текст,seed,сырой: крупный,сырой: мелкий,сырой: средний,нормированный: крупный,нормированный: мелкий,нормированный: средний,без стоков: крупный,без стоков: мелкий,без стоков: средний,без стоков + норм.: крупный,без стоков + норм.: мелкий,без стоков + норм.: средний
20,2,18.07345970899285,3.9591407601521773,11.17682094694453,16.883930062459928,3.8947955652797615,11.741810822482659,19.577747651346012,4.759334978403542,11.31428547247118,20.65753965493836,4.506502374873928,12.169587665771015
20,3,16.5553927586741,3.7060632627819925,10.71125498598892,15.668379102149085,3.672240873132505,11.303091980036765,17.57277173499263,4.636737899287406,10.941072605344496,17.73840535362113,4.566150014245341,11.860660245548099
20,4,17.059382258574058,3.9089802882973226,10.949236404125108,16.189579381689306,3.829698069955446,11.503441499693869,18.51014925522086,4.648357058892773,11.122036274580852,18.825427882688253,4.521298998938097,11.91160037465911
20,5,17.787843921567198,4.160345077229335,11.29018197631973,17.031067928122283,4.128119556756939,11.984589741257427,19.57621965262805,4.848856991181038,11.899536096572874,19.84967461693716,4.679150038069641,12.697325108001497
21,0,18.878708532805433,3.660343775648424,15.79495641793991,16.662592126455916,3.688956487644442,15.962979290447212,22.340943723814,4.137449344875168,16.637024797759942,22.849258863184286,4.095693771092688,17.35293858523263
21,1,19.23643886684939,3.439652046843275,15.249396152598603,17.280981076782542,3.471381626129351,15.732516700067299,21.20741536952939,4.234065119733215,16.246791386902494,22.59787420534709,4.260650301722274,17.34341574167828
21,2,18.463048655736284,3.664113204414709,15.016142451185015,16.35996012726903,3.6838523196827992,15.101108442842536,20.06152943189917,3.796296629819474,15.097198424578494,20.4951323437838,3.7993229689724095,15.861736114332576
21,3,18.863128266861146,3.65751642567509,14.89287936440562,17.018585285121873,3.641481248657364,15.119664918985825,21.312408312186385,4.078037874728068,16.23039959840569,22.660576613033243,4.041858303397164,17.163142645806637
21,4,18.96232216704674,3.760335894321695,15.47295068395496,17.06977270971649,3.7883960490975577,15.859929721495089,21.023284222496997,3.9958634273061806,16.388115717476648,21.36330598008123,3.9897184832477044,16.745392101106127
21,5,18.606422598580814,3.400912282729652,15.277940715656223,16.855834289113535,3.3838997703304057,15.504817295140729,20.209997772774845,4.088293816939042,15.622438014949626,20.88137592028,4.036847065066236,16.241359235946064
22,0,15.907778887355748,3.733016723657198,9.855043385468415,14.527757657182597,3.726782485094521,9.941283894374244,21.586910727492366,4.019778711932171,11.094516432322274,22.791671008287395,3.949355579217126,11.405155063542535
22,1,16.50004460081809,3.813014578490441,9.622704794765005,14.933214767943943,3.80558191268804,9.756950602873955,19.113870167706875,4.531840912180737,10.706368563159764,20.567617438710222,4.424125165849745,11.313341908103288
22,2,15.69515521216655,3.8590331218346896,9.616349833836075,14.26912912503493,3.8206601153975797,9.903256661100148,17.50526068453054,4.478018792796593,9.738706792535988,19.188934341359104,4.399330860688697,10.221187313176603
22,3,16.2903009948365,3.405267653498846,10.717660678215037,14.888913954622247,3.436970834870958,10.899409566745913,17.97765937187627,3.9370619397846993,10.103981734599648,19.638144560929703,3.8204068195979475,10.67466691286433
22,4,16.38855424652289,3.677466155183559,9.991165414096617,15.854823733074227,3.6589581958635344,10.301798061699028,19.27184587734905,4.456312367877901,9.795313281963937,21.15471968203406,4.395004422061768,10.304186832753848
22,5,16.78982200465152,3.333135880978933,9.86378325985901,15.273260802247064,3.3540711869977415,10.1729252312176,19.826726270654884,4.525377615407676,10.13968169929907,21.760265008024746,4.453882430732068,10.599840399896824
23,0,18.989921632987908,3.613353073414971,13.934113109255412,17.823787522418776,3.5035667232579475,14.130368089028527,19.240771169126003,4.279336631807335,14.267931188461684,21.39097801456677,4.1684258919317685,14.824004765141558
23,1,20.65202774003707,3.5648681327976717,14.489706450866777,20.0819536956988,3.430934822276451,15.356213488321066,18.4050410706908,4.249327731459988,13.981848370677898,20.149815561548326,4.039182245841657,14.566056373457176
23,2,23.088200530081586,4.416826627061762,16.884162480781335,24.59756231866067,4.30273437276193,18.361790893273103,22.65265127217826,4.487565727333392,16.30686541333498,26.812316941428996,4.3142768718947035,17.660080261053757
23,3,19.529444978654777,3.6576284279357063,14.736357608611485,19.75996764694857,3.530920749343152,15.580954716141843,19.81349335693995,4.244596354994213,14.715171246111277,21.57925216755332,4.07455340691316,15.493526695937621
23,4,20.890009466911184,3.668487772892141,14.280091269820531,22.05433635627994,3.517118141060483,14.68418835026558,20.423936379032014,4.631700403023224,14.74881268028669,22.619940533253654,4.332247557893496,15.270264382246898
23,5,17.252454888008444,3.699759451153841,14.13449320917805,17.042610139681866,3.5211804149394155,14.95433123648046,18.17085377236556,4.406206498191745,13.903982066437147,20.90570159676067,4.21110526908692,14.893802450391291
24,0,15.137158784369474,3.309936373412732,13.13840290358139,15.073681869260437,3.2767555127469024,13.541035024713375,17.148150503715595,3.999227416863711,13.823309820891518,18.500289495251295,3.9167636143912823,14.146589471118029
24,1,17.22990687695656,3.4594160142515737,13.777487956998645,17.101251814952164,3.4355738973243213,14.08256693091723,17.485325264268162,3.5271133255614244,13.889217386446617,19.199112736578304,3.435810104678949,14.38150945009061
24,2,16.105308162481194,3.5455385440068956,13.653758529378075,15.512109890347537,3.5504670212784246,13.977519457890853,18.578155120934337,3.603007937643699,15.100803519708387,20.595354165883784,3.5795918774856297,15.671570024173807
24,3,15.620341584588537,3.1904390629003636,13.422989085297072,14.73298270488965,3.2280337023554746,13.476908370810344,19.975746786460736,3.982896808317644,14.551619937146949,20.6592456947092,3.9310918565883215,14.794146601519401
24,4,17.835698689122363,3.411342767414797,14.078346427496262,17.918509797576203,3.433611371962986,14.207185109988089,18.493504232512468,3.6652793658612626,14.941355673707989,20.066846917205417,3.622013877576084,14.899527461357241
24,5,16.221865967713505,4.002925290004259,13.90545027072883,15.748847650548031,3.9793176050981245,13.937102903072773,18.17929163812512,3.791291110639373,13.734391689587696,19.188361435884374,3.71446179309152,14.08431467299398
25,0,14.299857513363795,2.499058017108409,9.260148913741173,13.181406585643268,2.5880704346430043,8.915680044054852,14.178518457496226,2.5357759598583987,9.195253210404452,15.174118469648638,2.5519962126586626,9.041901198286492
25,1,13.681928833430261,2.30221937349906,8.840879057319333,13.497611919094162,2.3584539050802675,8.639546274109417,14.884653894670322,2.7668576612207483,10.262333522961976,16.37522395330204,2.793086437603303,10.175206222039431
25,2,13.361810094432517,2.4644545223646337,9.025235965887939,13.034172689225805,2.5124054428267093,8.825624245485258,14.620315226731496,2.708559786544544,9.46985204253316,16.14230429496996,2.7245847654218838,9.347182932600631
25,3,13.40242695192286,2.379925464682605,9.027596866381131,13.267258977919106,2.419789002926582,8.808719635421088,13.511888044442394,2.576728609243255,9.041558692875247,14.754303621184116,2.595052872456633,8.865397965217763
25,4,14.157239848337845,2.4365176129185677,8.906335115454372,13.611135721714266,2.4795460700191505,8.730145488133736,13.765826680913863,2.74187235169273,8.998831928005732,14.78616436421138,2.7649109644953307,8.709787676049483
25,5,13.224694605044247,2.4012869454081276,8.59677874555057,12.701191800831934,2.444754519497407,8.361794710237684,14.094173337452592,2.6064693299082404,9.336057805295203,15.32024686327204,2.6356712790319654,9.203092518214218
26,0,17.256127592074446,3.050263323006054,11.321739805829708,15.612343919940066,3.1038901573893805,10.974167894585484,19.14447740543604,3.2356603579315535,11.83675885760284,17.90486487612082,3.224929831184416,11.401224509374925
26,1,17.45986730138807,2.9815099329871346,11.502720555466098,15.730011313425532,3.0118852267404193,11.15479816463321,17.680758175650322,3.2437417296509317,11.995864584936458,17.137289757677493,3.2339711943095835,11.604282394236346
26,2,17.595414163647014,3.041728222493976,11.911599443687498,15.58661271080313,3.0608225630061807,11.581497666616281,20.93524468110385,3.3745539984430404,12.5525642783288,20.238447257719876,3.386590469575604,12.283536108074193
26,3,16.60933941193342,2.921578234703614,11.419183382170994,14.786386543430496,2.9646173274467684,11.001438013042995,20.282783286215817,3.8818250508848813,12.517815927060653,18.947583517179297,3.932654365660347,12.028683256182575
26,4,18.81871791181068,2.887134678979423,11.788835703983171,15.99321430800034,2.913632239189156,11.021900575742523,20.07369753508359,3.4793146729816278,12.473197077765729,19.298344740016134,3.503684602567352,12.129273836668352
26,5,16.356376802156337,3.3441984594305825,11.25249040846606,14.41955298586929,3.3654668131686165,10.877422014262553,20.249151802996572,3.5629519857484704,12.987211058561465,19.458561826361475,3.5730399970393267,12.552933272570709
27,0,21.313399425680043,3.4054520302123628,17.104887688623062,20.517601433146957,3.4304446196841267,17.42246589741772,25.672565119715983,4.718673199275185,18.972668775066495,26.8678911985114,4.782462006283282,19.507521250417142
27,1,19.362970744428956,3.2817493149122683,16.35205402887724,17.432874921046597,3.3411920397993735,15.823589714399443,22.244141875918846,4.407502749382386,18.479853162829478,23.50734276550102,4.4562199294377125,18.173390664432837
27,2,21.679318489494282,3.217708514106696,18.85923763220047,19.920226890450333,3.2548800238565745,18.80999443094966,22.535710049923807,3.994728851679558,19.763561414741385,23.77498360922503,4.053235889518424,20.182884342552022
27,3,22.368202516837997,3.3858987708199275,18.645081552359212,20.929955612577142,3.4087994751990762,18.97322330965051,21.086146130819927,3.816551854239908,18.346664483248283,21.755772055504323,3.8697612276918467,18.086672472001663
27,4,20.7588986384738,3.4979104873618576,17.202353759136244,18.83134474128091,3.5110843560030243,17.272964254058337,23.003761928116525,3.610100020250694,18.222307962532515,23.57822289926266,3.6150587202666205,17.919719711876063
27,5,23.639769252640317,3.414031601765063,18.687012093658545,20.46344803055362,3.512049626806461,18.256181615035324,21.90301405537833,4.221073992002407,16.74334936108585,21.370017903857693,4.212016448499315,17.036942051979427
28,0,15.359929762580407,2.712226712342655,11.900774120115983,14.024278192347051,2.758499865143707,11.71210923224295,15.375340005118087,2.7858916947153425,11.671470745100185,15.043593568545434,2.8114140858557874,11.53967898150314
28,1,14.954383838300945,2.744723578857927,11.411234096919902,13.429153858368064,2.810683927654793,11.195126620791308,16.2658225196558,2.7874596197646553,11.993540966528663,15.872314621619877,2.8003955861221477,11.721098994652147
28,2,14.95464535300129,2.4960582952440875,11.5331584847209,12.99289101359082,2.5391848803614474,11.052323645898998,15.452869874399925,2.696709504071145,11.39699814837029,15.44146664438389,2.694231824868567,11.202958275666152
28,3,15.230351389572661,2.6202473220726055,10.872937242097692,13.668428400664764,2.6878135213193053,10.614659495499499,15.955579285188675,2.5015247984136164,10.98733688201377,15.65126198172177,2.505581535888613,10.760607142896324
28,4,14.730977032816945,2.4913907158004998,11.531660196081571,13.366160922922221,2.5304746189286704,11.10024208508278,16.16226165530382,2.884376553562577,11.91518215073685,15.969238556652117,2.915400425013207,11.662390370736807
28,5,16.02783331439017,2.35983349184351,11.971205956696156,14.339395533565222,2.399991154045975,11.683370345957703,15.908541070088344,3.04065131518347,12.122498575414237,15.72707737820824,3.0369775854065257,12.094684854523408
29,0,16.60092581777118,3.410003951199102,14.95232913998727,16.402788847281144,3.3091025307824458,15.73755176944286,19.78495995888519,4.304918104800863,16.248076592323162,22.488786065218306,4.164247681017744,17.271442619519924
29,1,17.01810336761548,3.1972686224741436,14.589984573495844,17.298366697218864,3.143945973071986,15.279324935000057,19.950809721681914,3.7225989688803867,16.640088577170864,23.11507027438851,3.5562166038961887,17.818798876798443
29,2,16.73028672122449,3.700964417374671,14.588228265870768,16.225830152165866,3.610839902715052,15.400381372493381,19.37058662755376,3.800474462062573,15.823865390599455,22.730978092370375,3.670432137696925,17.270928615341973
29,3,17.419859831536186,3.7067805596814183,14.675686040485719,16.901582797834653,3.6585658017405005,15.441244412748569,17.887082785991392,4.150193365297418,14.813377209525111,20.819045029358424,4.087253996172995,15.709721659826187
29,4,18.04204885209229,3.569592571834862,15.549398169007256,18.051449378726023,3.473350765796565,16.78446588374169,19.320582621549327,3.6967374205742436,15.335099205254352,23.207809191193522,3.53718306868722,16.649355578662885
29,5,17.571519350596926,3.624342235238884,16.088828317904888,17.355746624764144,3.530581857831501,16.919899911862114,20.060473645448248,3.7687706722291137,16.911374874518238,23.47122322654079,3.6517573113947748,17.999401929266856
30,0,15.732166456036916,2.478934598646806,12.552193172330256,15.550039535705373,2.4783080854994437,12.987816070466852,16.174866366764203,2.8462168299731423,12.708300697500615,18.44922280301683,2.7831331371322414,13.909721912458991
30,1,15.872472326015194,2.238526500979509,12.290258331702582,15.679524110640509,2.2172521391244366,13.192936756710377,17.424945248508713,2.7618950893118765,14.343049019144951,20.117138155826197,2.677471335639498,16.05524327452931
30,2,15.78715709377933,2.4758981439865093,13.393600724179283,16.447097497399188,2.4375051979091866,14.272276498348276,17.60576740494193,3.185864695989095,13.416975006806291,19.66392242079563,3.1180664705777184,14.266534201911162
30,3,16.129801069108826,2.3207738975912355,12.581212473110151,16.184187463332353,2.2949578452393387,13.314299340445853,16.79361782358585,2.9460832156117918,13.11215219983453,19.429277950144556,2.8906843924614867,13.98723292897642
30,4,16.302691773588133,2.5348607883484218,13.688111580498225,17.256583766801185,2.542773214670811,14.048828063571358,16.572735545213373,3.072555832751612,13.894443046523715,19.101101483613206,3.0278439233440353,15.032521233955118
30,5,15.295741257131981,2.410400628554928,12.844912744440228,15.262608285731652,2.3826300231122732,13.488496430644172,16.268683353399084,2.779410017740422,12.966965334114366,18.016753594381345,2.754073511405616,13.815625474819495
31,0,17.58029551162018,3.596256177388708,17.018022786822353,17.14371794658865,3.55908143585867,17.211275903037546,23.31302849708645,4.198566615899074,18.544654438442695,27.760211753013465,4.083922432943003,19.548175867641767
31,1,17.450850386139326,3.5345254596183615,15.960414907283468,16.26802972506202,3.524523961290339,15.799467439649675,21.6974183198435,4.4545755866182875,17.594249351921277,24.80747385211967,4.39128798712707,17.775742910781084
31,2,18.30356769057284,3.6659730378954634,16.77423582334157,17.35479697753215,3.6271180358337496,16.74812105424133,21.014884272793942,4.601214962416701,16.382405747054268,23.773801559257212,4.548795232643482,16.89696753193796
31,3,19.09652329457019,3.6943678227432053,18.13951637844114,18.169113709937136,3.710393427953175,18.092220502869324,23.873066363579486,4.267099351999759,17.749103755014037,25.945205821996723,4.13359057214136,18.113311928874317
31,4,17.904923223746795,4.3655226183691935,16.735117310015077,16.887801576866067,4.301288859552999,17.065406678439622,22.318389311683674,4.100490169612448,17.78478257512429,25.47728363429708,4.03420862370534,17.918999568786052
31,5,18.22890037139284,3.5891130763880907,17.43581729499524,17.029841400589895,3.5781932855203635,17.438759838832958,19.668023494264975,4.319068616078863,16.714103022996557,22.75730829664836,4.178527600315845,17.034986057320577
32,0,15.984635860607106,3.788904584833376,12.10795603442668,16.48767454006434,3.7595573991038234,12.497946288339051,15.593837464478677,4.234717885880736,11.602702443514568,16.768261937448543,4.166380386060112,11.94648436438807
32,1,13.73028409770052,3.0614113677255888,10.413534863129282,13.533366681729417,3.082813927959482,10.48034942097128,15.129998517810028,3.860627317905634,11.32216783208107,16.91885449714201,3.85090130390423,11.614682311811118
32,2,14.746335155806536,3.032777113433467,11.33283671819216,14.189016848178758,2.9902787821087324,11.576929749468679,14.848250429904816,3.91609454271127,11.172066757843956,16.133754182911183,3.837257734231745,11.651356881711493
32,3,13.859227179639653,3.441072190832861,10.70803918436982,13.732110465519135,3.4471278853371565,10.822066980735887,15.375339234805868,3.9435192316027967,10.792767565624702,16.11780099840434,3.9640132391206984,10.96719966219634
32,4,13.355870073923054,3.097880562886626,9.852650950604325,12.99204284567042,3.0690597666473223,10.111644269733905,15.27887193139346,4.26926270695393,10.85426692887239,16.46725672164431,4.310652676371304,11.06149371224975
32,5,14.110619233206869,3.5717499449282384,10.514533019346128,14.801392935005632,3.5486111521321098,10.70482223185121,14.630662262939161,3.973865016476371,11.691855034477097,16.012449656424153,3.910424352016886,11.85419537557398
33,0,14.906520184731285,2.918964500988518,11.21846021750793,13.861922176027955,2.985222311317296,10.914815911730997,17.23362065301267,2.9004010854454383,12.371379427285348,18.24081312259372,2.9105627235099534,12.335988632276136
33,1,16.426758375279338,2.800820363327754,12.18796382277732,14.767327426030953,2.860359646739532,11.800233325105031,16.4974055682092,2.980561845696076,11.973434829753788,17.561694109987375,2.9761277253581815,11.981044556495712
33,2,15.746716159551463,2.6963230467233847,11.294337984280832,14.313280326428051,2.7607161914003577,11.000721409792247,16.968505857735728,3.0276536897948416,12.357156331741985,18.100448612264586,3.0342671321477153,12.090107177505502
33,3,15.517559671761092,2.7088837398290813,11.629815243595107,14.588888324853704,2.743608398375767,11.42494450150009,16.65981252930449,2.9359846713823763,12.008500788625355,17.730940826824895,2.940509436428658,11.904942514975556
33,4,16.291126350287854,2.6036503920067244,11.867983394877982,14.989285127810838,2.6610663328392277,11.49340001100433,16.86809782827062,3.3496723455556046,12.300534467564459,18.045954271142175,3.36595425498765,12.141312166463115
33,5,15.440093247160307,2.650042198502789,11.339569816711725,13.729448883844565,2.69585358400217,10.922344778900541,17.21851720417714,3.0871300009483837,12.53638031533859,18.138957909962542,3.0816989912614363,12.317823957819016
34,0,16.167548464327897,3.6686736189264706,14.63102652718328,15.211016618513595,3.6653048428311403,14.580895742092727,17.34772237013974,4.445432071567241,14.429745375728377,18.376575554384786,4.356052532329338,14.870728137125194
34,1,16.53227483782693,3.8097718640342366,14.756634435143491,16.43348606215521,3.740359921258704,14.865014843625527,19.232344078428177,4.228742712014374,14.776708300486401,20.724048080957907,4.09484984939976,15.68447673302561
34,2,16.681047512827256,3.5635764685502878,14.217209141632765,16.704919035620165,3.5549896786435453,14.855173099792086,18.65762747540306,4.407923303968136,14.74993411037498,19.563753570215507,4.388397417328772,14.828231952186126
34,3,16.181767531367715,3.764526776054584,14.399628253362227,14.422225620412753,3.7711173895863075,14.242458145236029,20.28724648958816,4.04898991498785,15.290372803587378,20.666206108186596,3.9883769289276807,15.183198986992656
34,4,18.612410847151075,3.625088607488533,14.817904614387652,16.686643640021533,3.594683107253117,14.978807347500426,18.719772911675012,4.480895257569706,15.092430692974528,19.885341885912624,4.360720545059527,15.816110810695022
34,5,17.90790069105493,3.815915771218137,14.403433611417455,17.632550751708436,3.817173177174482,14.641289475203305,18.82714776168259,4.281498649582828,14.523894043360198,18.994312646800772,4.241852328961835,14.644619953164687
35,0,17.089569345674104,3.7964461671423586,16.815356634621345,16.02850188271001,3.7001819968922125,17.07367708548911,21.529442543874215,4.807941640396272,18.29981088889528,23.285809583104406,4.615801783505204,18.75535797472616
35,1,16.98675226296892,3.9574567511354557,15.85611745786674,15.727922817293242,3.8802674824520245,16.430526941185384,19.743389390975665,4.700784021109563,18.041350022478674,20.691351923912244,4.560373220233878,18.682780241593566
35,2,16.505367624541616,4.281599054496967,16.91141443224392,14.834673969347424,4.139176603213782,16.61190057044508,20.77759632651906,4.613626775135181,18.01956793356007,22.569845924051744,4.474921231510307,18.603447872413884
35,3,17.034127328883116,4.032194321212037,16.76166478751547,15.414697321545134,3.9569027475200325,17.013574175365626,18.46524673891453,5.125681434670904,17.44580816449085,18.96732682173077,4.942430525390874,17.572102231152787
35,4,16.670537414101307,3.8673322814635624,16.82185464342205,15.559347053459406,3.728788337743885,17.326288481410348,20.51720874952968,4.75932220874646,18.284965057955656,21.497348142756813,4.585453910636794,18.618726726883274
35,5,17.763889267188393,4.042748912768152,17.358488561172187,16.96389545927969,3.923031968758999,17.65289098955778,20.03467115549699,4.753316139681622,17.273614929236135,20.207810497875972,4.604421693635326,17.475700564819917
36,0,20.004092711296593,3.583788745508861,15.825617920395057,18.65172228551812,3.581806029083638,16.273448477276155,25.775861564964266,4.475441638249245,18.082211688103236,29.247191236182086,4.437516521068382,19.225987396452574
36,1,20.39544411758509,3.743601468215812,16.82356923081189,18.28093889207137,3.738835364118276,17.099829999174496,28.557019911659875,4.898870196022111,18.94547418450313,31.357893812854442,4.728914991822838,20.420016928213485
36,2,21.180985804922692,3.735902660145969,16.88430678919541,18.97180960415271,3.6515813028443316,17.237660735148843,24.02810748659288,4.359956695218104,17.17254682790598,26.22025144619829,4.244252095831824,17.969413065826096
36,3,19.955835786676577,3.7161757234427495,15.569465968100591,17.96310010482745,3.6673999039016647,15.985175125507428,27.570189307438596,4.748567854883184,18.13337485681827,29.657302207288392,4.679556079669604,19.232686069608356
36,4,20.53999945556808,3.6718906691569893,16.561104817287095,18.62735902605958,3.627890559882097,16.529728222923502,27.604808294239824,4.705196041907807,18.782976128087732,28.896322773497268,4.596518295461244,19.7936945410978
36,5,21.572613618164603,3.457849946680691,16.37536900611969,19.71612334397145,3.421021819149849,17.09926852960173,24.130836767523398,4.448096035577008,17.396875900109325,26.59522558202518,4.363413111635743,18.12969178581563
37,0,17.05116526983566,3.87086218352141,11.517840351654936,16.23236639111486,3.867899316659419,12.163918385081223,19.328884636892848,5.487028230298735,12.794051611712282,20.622157564251296,5.28961984381772,13.344465764842118
37,1,15.210177470499076,3.572019350243718,10.801673064138864,14.184856462291268,3.6018751098169486,11.129723091558649,17.473645624706748,4.43996618787344,11.573288029547546,18.201733132277468,4.352397690465066,12.177709038682782
37,2,16.0651378964293,3.5777489295954488,10.622326649076115,15.197082668787314,3.566811758240308,10.941892939327165,17.950770318124356,4.271230355799297,11.147545881654128,19.202498394232773,4.1703931227563755,11.755182076247909
37,3,15.932449771498373,4.360182640523084,11.793916210059951,14.81771916255832,4.299054934977344,12.10329123164071,18.84872590372602,4.310627116092891,11.817558258258533,20.33850711351944,4.142533943467017,12.551985170346548
37,4,15.032417986830966,3.586979352307622,11.292644066455845,13.98971930637389,3.5897150184100783,11.732798443869092,16.9508669577403,4.4355775660620145,11.45694177350369,17.940198517795032,4.329343248744431,11.955309410300043
37,5,15.536352321503768,3.918602296732721,11.212353139806236,13.87815872829804,3.858698474436106,11.225741894728944,18.301840243682157,4.553563644912526,11.978088869857066,19.697858493862615,4.398801879190402,12.689067225968737
38,0,15.937198553079716,4.5032552330284785,12.189370366128996,15.998727365848147,4.356295057667632,12.773040911913167,18.061877202299844,4.891184645696435,12.979715677974028,21.603343095335156,4.698727420615393,13.981962545641181
38,1,15.44407631235216,3.5664935151997823,12.660276713277621,15.176433968729523,3.4745148860108968,13.280739033904549,17.637079473370267,4.93426556060942,13.672999642744164,20.49041688118244,4.726698788596044,14.560046344933932
38,2,15.404854725836035,3.89997431858219,12.003282530031191,15.33972991657914,3.808062577429198,12.537777038614301,18.523897856824114,4.398591723504061,13.29500700403815,21.638061837830378,4.21440106168807,14.104828356418091
38,3,13.96583592614539,3.423202407700102,11.85850237800044,14.290948847697077,3.3188955466439483,12.529508139894782,18.09440367449783,4.383622502846653,12.943925899171472,21.4840407590736,4.210356160067538,13.729452178202603
38,4,15.170934984911684,4.16573117712601,12.080444831596484,14.950994442155086,4.109489179420909,12.609859488699291,16.01433516562343,4.653160183148711,12.121646700877244,18.922122857975054,4.448496540241995,13.124129176103548
38,5,17.551106345746746,4.233747193859605,13.185325336933946,17.661146746518213,4.12095478211488,13.557020210104321,17.787548159815266,4.518500971028252,12.910933983792612,20.19011095981473,4.341008740573291,13.688000840284726
39,0,15.542886601791196,3.953894030875136,15.010322231698584,15.528255863351786,3.8503847300731913,15.700471991900304,17.323744991398325,5.034472194163118,15.606063513448907,19.65574982092832,4.906828019852505,17.316736777113967
39,1,15.687382496426519,3.881984433126411,14.28823880007391,15.741933560354738,3.756665902883147,14.882654943430117,16.096289585034693,4.211720695469303,14.662363880415558,17.999198733508734,4.058773304085109,15.527160505776243
39,2,15.85898161013171,3.740516688797848,15.099791148385588,16.403388537067418,3.663065532491195,16.07057237593005,16.306755485357208,4.222699889843736,14.589962273509837,18.021731365748543,4.07073091591878,15.67252102779418
39,3,14.818945988140607,3.766851858491807,14.313240933545089,15.494552321506303,3.6510138049163947,15.275650013018623,16.52242040009361,4.093160076713451,14.458047763015376,18.42057123922465,3.970197223948304,15.641319907880614
39,4,16.17115020429236,3.73652393898711,14.36861259120234,16.819362509616397,3.6482771239908613,15.25852347163845,16.351879547175514,3.978061491991993,14.575782898055218,18.592468435983132,3.8790185161275508,15.784528769806863
39,5,13.866948764028837,3.807863800979404,14.16816147536645,13.879872962933568,3.6766326106817386,14.95632916598442,16.424075878499526,4.315489119204437,14.819362566462214,18.200480121839334,4.176169103780261,16.016066513853204
