набор,текст,условие,d(x) среднее,d(x) разброс,"d(x) разброс, одиночки","d(x) разброс, повторные",d(x) одиночки,d(x) повторные,центров
механические,20,без пунктуации,10.899748510753843,2.5005569566926606,2.3803826541597313,2.482368921715638,11.335866069985054,9.985099588844458,109.33333333333333
механические,20,без служебных,8.941164596819531,3.0240926875886713,2.9849409627553314,3.024544522601777,9.173484383946027,8.32062578521971,122.0
механические,21,исходный,10.746196037008312,2.7925237431883603,2.6134839130642145,2.836934310969036,11.221987547836639,9.413821320563896,130.66666666666666
механические,21,перемешивание,10.431972180763685,2.81611888262278,3.0022250253458673,2.14957737900652,10.396877722045465,10.515974036119863,134.0
механические,21,эхо x2,10.343899525157438,2.7220722386034026,2.4644959269000846,2.8437419265747654,10.839714731093267,9.871001481475348,105.33333333333333
механические,21,эхо x4,10.269987987816437,2.1967090631614314,2.0128082950054305,2.245100706277007,10.40426177291902,10.228941363957043,76.0
механические,21,эхо на четверти,11.022467709850295,2.729458989217434,2.6244819033878675,2.7555089647728916,11.41123657930732,10.308527093336325,118.66666666666667
механические,21,словарь к 25,8.705535387514363,2.732434934049112,2.5609390570875457,2.5700318950252403,9.515165330716439,7.725772864908188,86.33333333333333
механические,21,словарь к 60,9.621924106603908,2.8039408380367035,2.5887021351622015,2.7485120166640034,10.293886543949604,8.380526617707766,105.66666666666667
механические,21,все слова разные,9.606722489336597,3.6122055737231165,3.613623828518462,2.620979497662819,9.188910130734646,11.858051311679754,150.66666666666666
механические,21,чужие хапаксы,9.402067205891989,3.507179437269693,3.657415305214105,2.6037273649996417,9.026397899375057,10.601191014464048,135.33333333333334
механические,21,хапаксы одного домена,9.406537065137707,3.4540403596518465,3.634549525279748,2.5429443961451486,9.215440461428983,10.038791987705979,141.33333333333334
механические,21,20 чужих хапаксов,10.285975560158333,2.9635744502138976,2.9212377283438493,2.912958261961059,10.564480317817768,9.604750914155359,134.0
механические,21,маркер каждые 3,10.895272246013327,2.4370058811866477,2.3955031521336956,2.3001218617747536,11.202355084205566,9.942118790890119,109.33333333333333
механические,21,без пунктуации,11.499466427162963,2.6818736794121243,2.7120797249246866,2.4626973988626273,11.720526081143467,10.837927210587877,130.0
механические,21,без служебных,10.281598916349294,3.009381619042983,3.0615249503459445,2.663198563224185,10.425459438005234,9.65918905577165,146.66666666666666
механические,22,исходный,10.156912882630698,2.8557837021625403,2.823776746584716,2.204301481551228,11.00355055588239,8.700683003478595,102.33333333333333
механические,22,перемешивание,10.349189821638722,2.9426162560153415,3.0336106904084628,2.5514428307655046,10.842219886154739,9.556076944282315,101.0
механические,22,эхо x2,10.223994587785006,2.8082451666588533,2.62778776315383,2.6284990228035223,11.173897692742571,9.183481491847823,89.33333333333333
механические,22,эхо x4,10.423835124719828,2.3951962969902687,2.0148322352211494,2.4024255540987,11.406985659050633,9.934044047324187,74.33333333333333
механические,22,эхо на четверти,10.326109094803535,2.7663117941548734,2.5692819849841517,2.6305922435088664,11.251168262256193,9.332353202798698,98.0
механические,22,словарь к 60,9.584741980795108,2.4438906640430784,2.457727343056463,2.067183430622111,10.522372236912444,8.734232445820306,79.0
механические,22,все слова разные,11.319009639828986,2.8343257828236736,2.8357134743366323,2.726631310975936,11.420639820640707,10.624246091769066,140.0
механические,22,чужие хапаксы,9.529211511346707,2.9865838091775596,3.1799576567970917,2.5326943396902215,9.436084393651464,9.66897923306004,104.66666666666667
механические,22,хапаксы одного домена,9.367982234274022,3.054453363937853,3.225753326725936,2.652425909850044,9.3235711526241,9.4684867764822,104.0
механические,22,20 чужих хапаксов,10.21776774506061,2.706619422985703,2.604812430280074,2.2846256980180244,10.99773090670729,8.91522518778673,100.33333333333333
механические,22,маркер каждые 3,10.579958755286297,2.4795788403084784,2.1687620554227975,2.749590762500084,11.012867647771854,9.93947612707001,83.66666666666667
механические,22,без пунктуации,11.348823556829691,2.359662730151904,2.0475147076149196,2.391456741776772,12.054500266215555,10.298544678574004,102.33333333333333
механические,22,без служебных,10.218185255328407,2.8790638380679923,2.7125187086346156,2.7846122766004022,10.899455003895987,9.10052108064977,107.0
механические,23,исходный,10.478874509879732,3.0073177494662517,2.7938089675672924,2.8182334704633116,11.126986651315605,8.687785540328148,122.66666666666667
механические,23,перемешивание,10.480142810110882,2.932168584785843,3.0116175458846466,2.5794695047636913,10.68539051328189,9.942799282177674,127.66666666666667
механические,23,эхо x2,10.93624295232027,2.8360845352224544,2.5108596081959007,3.0869712673896554,11.42789603968645,10.2804450498016,105.66666666666667
механические,23,эхо x4,10.743129489724488,2.298635609009086,2.000515944854623,2.431520415888448,10.942822543187683,10.633135981554146,78.0
механические,23,эхо на четверти,11.099344007872979,2.8772156100346993,2.716822408158505,2.849090464604393,11.630314486993896,9.923475509723822,115.66666666666667
механические,23,словарь к 25,8.569132429296396,2.8272797420845457,2.4961768712017816,2.8283523521313794,9.51197377068337,7.691826705204298,65.33333333333333
механические,23,словарь к 60,9.191771927070752,2.8788179660531035,2.6170715562228977,2.8129470517289668,10.083036687758142,8.242868381940989,84.0
механические,23,все слова разные,10.622187745311505,3.403657129589057,3.4408688882206917,2.665997042726298,10.447970715484237,11.95850163129713,158.0
механические,23,чужие хапаксы,9.025135322126582,3.291575242940612,3.2731310756838248,3.300746428587549,9.119148423311602,8.76367488308628,129.33333333333334
механические,23,хапаксы одного домена,8.973461420724078,3.7080830934172773,3.8234743345806237,3.2869010705194746,8.808100748099442,9.43485857737573,129.33333333333334
механические,23,20 чужих хапаксов,9.71784984841735,3.1474035323689535,3.186403881719636,2.874955434554579,9.908877419207597,9.188756298149835,128.33333333333334
механические,23,маркер каждые 3,10.982125249441,2.852717295044677,2.7325389126808637,2.8404187165243795,11.370150506610974,9.813662659584539,104.66666666666667
механические,23,без пунктуации,11.612774325388976,2.7164229167366947,2.5442784383907795,2.6941317459464447,12.106363592613556,10.333665472831948,128.33333333333334
механические,23,без служебных,9.77941337867378,3.2813525199924256,3.189625104888863,3.276717902167235,10.154643251604389,8.606566221338587,134.33333333333334
механические,24,исходный,10.074874576761584,3.0922588676971756,3.1347534385045024,2.8268281341567043,10.376665230217649,9.320038686387354,125.33333333333333
механические,24,перемешивание,10.17450354556749,3.0643092197766166,3.078960041330054,2.932655054045479,10.316455349021973,9.775655638399636,130.0
механические,24,эхо x2,10.179036843433254,2.8834293456207774,2.8019012669031818,2.822471257323906,10.722081584579064,9.478016925531461,109.33333333333333
механические,24,эхо x4,10.63197675861707,2.4453102601583336,1.911165541378094,2.5360425464808434,11.476443142266936,10.213679343220745,83.0
механические,24,эхо на четверти,10.41546496539032,2.816169485806315,2.6754450960550247,2.7816899254873433,10.877002580316372,9.449595656541717,121.66666666666667
механические,24,словарь к 25,8.380185560114327,2.8337060000927123,2.6136587148106702,2.599431104818807,9.37620559694663,7.288448950770338,83.0
механические,24,словарь к 60,9.782911065342136,2.631890683740056,2.4196395671306394,2.334931254977173,10.650664483656453,8.399110748492923,104.33333333333333
механические,24,все слова разные,8.827116881718181,3.835535017841315,3.9484315345062115,2.537136420795335,8.524234260119641,10.4491614332046,143.66666666666666
механические,24,чужие хапаксы,8.848152341165294,3.708488459289505,3.943446016230018,2.696575387528657,8.537832635517894,9.738060348690466,128.66666666666666
механические,24,хапаксы одного домена,9.119356201171103,3.6185792500112144,3.844337045467814,2.7834353748453604,8.836515242669456,9.865906039796421,129.66666666666666
механические,24,20 чужих хапаксов,9.671380433340081,3.0343935799555335,3.240787203265761,2.512523872279203,9.857618853205478,9.321850564616309,121.33333333333333
механические,24,маркер каждые 3,10.313920781481455,2.7992351045397172,2.8312647302738454,2.607964211831312,10.388682918496633,10.11916881422853,111.33333333333333
механические,24,без пунктуации,10.859977972568943,2.4591133275774193,2.448182003479225,2.2178573940808026,11.205688750981535,10.003563875882643,122.33333333333333
механические,24,без служебных,9.728527786799463,3.2264566978321043,3.3202024803375685,2.743702066340751,9.993823792747598,8.98553949232121,135.66666666666666
механические,25,исходный,9.636669797458188,2.681505474670233,2.560944753842259,2.272503150758022,10.382988695959401,8.197914491708007,96.66666666666667
механические,25,перемешивание,10.525633410167513,2.778042139087498,2.7174445426756493,2.704870336980939,10.937037607879786,9.707998779504342,101.0
механические,25,эхо x2,10.937455852223856,2.379354245136304,2.0149825556810184,2.506389730565408,11.60587040271613,10.381296663879622,77.66666666666667
механические,25,эхо на четверти,10.1666524472029,2.6703375016679036,2.3518784041484664,2.661721192010192,11.004498025963374,9.1972624946236,95.66666666666667
механические,25,словарь к 25,7.711482559649148,2.7986500702692862,2.742555849775701,2.574260633192348,8.683741351592198,6.893406297908689,70.33333333333333
механические,25,словарь к 60,9.629516044000946,2.6210264056201975,2.40809632512422,2.4875336539463295,10.38272991112155,8.432333829676535,91.0
механические,25,все слова разные,8.927477964685435,3.4065468563059844,3.465340087625466,2.8218764891098593,8.737387512200927,9.986434475231476,139.0
механические,25,чужие хапаксы,8.781323456511489,3.0591668654593813,3.271457267643173,2.471107332297486,8.750289287215777,8.844842621146348,103.0
механические,25,хапаксы одного домена,8.105093386693957,3.3654325640876106,3.7961553340987195,2.2228701585600112,7.7913460838186355,8.669549913881168,103.0
механические,25,20 чужих хапаксов,9.964230978456563,2.7607965487633943,2.696619124483098,2.5075297783456505,10.519496076012162,8.830252713059261,105.33333333333333
механические,25,маркер каждые 3,10.066450974337043,2.339263124735817,2.3178264290051938,2.025061321127892,10.611654710767352,9.057739339182364,87.33333333333333
механические,25,без пунктуации,11.292842514490749,2.204379195889363,1.9927738765428582,2.1057052073715385,11.892245680100189,10.107227349456961,96.66666666666667
механические,25,без служебных,8.957662760458513,3.0297543733468237,2.974816794934697,2.8662781125330477,9.437838315392257,7.942498084391365,109.0
механические,26,исходный,10.864086030666265,2.5624603480719355,2.2596908980410304,2.4715003686590924,11.604833024450414,9.354758922025013,114.66666666666667
механические,26,перемешивание,10.758663131862733,2.6053800245609637,2.6577509785575164,2.4526068253372544,10.745224955729938,10.792236528889482,111.66666666666667
механические,26,эхо x2,10.921167985219808,2.3640344865556133,1.9835534356957858,2.4596457709301496,11.68506365838279,10.10089322703257,88.0
механические,26,эхо на четверти,10.755384822490766,2.5437172955779017,2.047236840533173,2.7240288410684683,11.556213859939371,9.736820897860696,95.0
механические,26,словарь к 25,9.225159687624572,2.3184306876117784,2.1537059607754916,2.2466347692299338,10.00652627039371,8.579120953406623,73.33333333333333
механические,26,словарь к 60,10.49212957102226,2.3192598190883165,2.132957883259447,2.278859096413591,11.10428229047641,9.735875829562525,94.0
механические,26,все слова разные,9.66088341127915,3.694955850479989,3.7248710919204715,2.1564812349569626,9.23926785321541,12.229598720855137,148.33333333333334
механические,26,чужие хапаксы,9.946964966173985,3.164969709477289,3.4314844425919246,2.130202418883705,9.58379018954311,10.837306897584481,118.66666666666667
механические,26,хапаксы одного домена,10.127198019176939,2.7713134294865793,3.052083609875705,2.06537699890131,10.036817333393188,10.318358906158117,109.33333333333333
механические,26,20 чужих хапаксов,10.74985358732856,2.4640860187799567,2.253199770383362,2.39692241831814,11.354826077007475,9.535107603052921,112.33333333333333
механические,26,маркер каждые 3,10.71203412977116,2.3291252934220097,2.1065538821156964,2.2667173202362574,11.299950066153146,9.499806997256007,92.33333333333333
механические,26,без пунктуации,11.33922228110544,2.2757212357735686,2.24472863786156,2.241844665312307,11.55952882557119,10.877445968131942,111.33333333333333
механические,26,без служебных,10.168486784928637,2.7769181113575954,2.84927717758891,2.570274341122454,10.229740995410511,10.010729334432312,118.66666666666667
механические,27,исходный,10.56160708636406,3.162193214792039,3.0076683223435445,2.7271273101205193,11.165125278578293,8.436642504137568,130.0
механические,27,перемешивание,10.783824610559412,3.0063012503733346,3.0635450975574643,2.655253942245359,11.02426338358947,10.018679783561051,130.0
механические,27,эхо x2,11.832209653819453,2.408758680264401,1.9220224007012725,2.4307838456401387,12.650932587722545,10.232848515739049,119.0
механические,27,эхо x4,11.114825198469035,2.518030907479602,1.7404644337533552,2.721075099252129,12.037884191192356,10.564677176488901,82.0
механические,27,эхо на четверти,11.123626562940531,2.9453709008298623,2.7961466825580974,2.78179669185338,11.639306318179258,9.777667750342204,126.0
механические,27,словарь к 25,8.095831978429038,2.6905194828891683,2.6656103807152496,2.4294642592747806,8.822054183420548,7.312225564329002,71.0
механические,27,словарь к 60,8.847122767191886,2.9104684595706516,2.840023581879349,2.134509574841626,10.08537349373423,7.336198660957663,86.0
механические,27,все слова разные,9.167665817008373,3.632253017316804,3.745810080924651,2.5313734402863433,8.962846540569728,10.400484079347471,145.0
механические,27,чужие хапаксы,8.759546003524424,3.860242697465479,3.973380260386419,2.88788510638625,8.373288996339712,10.307108370513902,135.33333333333334
механические,27,хапаксы одного домена,9.0841347472446,3.8485694163759443,3.9667092780850624,2.74563958445038,8.779183679400973,10.528767115048296,135.66666666666666
механические,27,20 чужих хапаксов,10.382302899161242,3.2369076150744096,3.3914443701649812,2.370129524922696,10.569496270433747,9.662289190094958,134.66666666666666
механические,27,маркер каждые 3,10.028873264796632,2.6875252538052696,2.7549206642888433,2.072010232188624,10.323993960252858,9.028695032412578,111.66666666666667
механические,27,без пунктуации,12.027591169460484,2.76069779861176,2.6275723458577445,2.616004543154085,12.416926670954929,10.482687034601543,138.33333333333334
механические,27,без служебных,9.803056475006153,3.420334790964825,3.498136172775085,2.9998754075832443,9.900767258867956,9.400448774576695,142.33333333333334
механические,28,исходный,9.266278902098593,2.8595024312054416,2.9246413234049538,2.6441200533869176,9.46076952026808,8.842714381441837,118.66666666666667
механические,28,перемешивание,9.35868703979746,3.090826070915575,3.0515845146657994,3.1517149511141143,9.245255929642534,9.598923363116436,119.33333333333333
механические,28,эхо x2,10.103393581211824,2.3116171435598223,2.1592346720997337,2.4497660012127205,10.287223689774473,9.879350261836283,99.33333333333333
механические,28,эхо x4,11.211057126587486,2.2933057574978872,2.1001436212728826,2.3425597828571436,11.503776920409608,11.110507911840564,80.66666666666667
механические,28,эхо на четверти,9.36149893624672,2.722132742978627,2.5798249289383484,2.9062899296148252,9.418955415089318,9.285558258937671,106.33333333333333
механические,28,словарь к 25,9.036472476034957,2.771785141552064,2.5368564081209937,2.9180807955922146,9.489736886607927,8.576040756003286,87.33333333333333
механические,28,словарь к 60,9.467751840472316,2.749773275240811,2.564581112592227,2.9499947556816437,9.671876400760787,9.176620440829533,109.66666666666667
механические,28,все слова разные,7.5189789206086255,3.8561592067779706,3.728333784404736,3.0030927199409976,6.8387543888724425,10.26326870350104,134.66666666666666
механические,28,чужие хапаксы,8.467609555077223,3.4578566470493897,3.5553002465043466,2.7336837874290523,7.782776595842715,9.823613369024159,115.0
механические,28,хапаксы одного домена,8.187437163606246,3.5978189667152507,3.5934787823269296,3.1189306047639946,7.458008478303234,9.617450001654168,114.33333333333333
механические,28,20 чужих хапаксов,9.051626110742491,2.844615877542586,2.87817553183613,2.7415933886410744,9.084091786765491,8.99939953616763,116.33333333333333
механические,28,маркер каждые 3,8.355243092332103,3.075080924546024,3.1170669195184857,2.9792455367748087,8.2234464205507,8.64471960587121,98.33333333333333
механические,28,без пунктуации,9.26021261203402,3.0899939930267024,3.150258165761384,2.8805677455616654,9.065791817596336,9.632770761728274,113.33333333333333
механические,28,без служебных,8.101319284482953,3.3396730796281595,3.4271820523827916,3.090406274780174,7.843016381273828,8.635681362862345,120.0
механические,29,исходный,10.561506194738465,3.0652253543544443,3.0259726024644285,3.027160320201123,10.807592116632717,9.68234033529454,132.66666666666666
механические,29,перемешивание,10.372022661576521,3.0212686929233654,3.1847898150197143,2.284989558037244,10.401307039060354,10.246882182074804,130.66666666666666
механические,29,эхо x2,11.4056253510163,2.712519508877548,2.203913375776452,2.90797942536919,12.195560213045335,10.020021950999585,115.66666666666667
механические,29,эхо x4,10.99639618110102,2.215584651625658,1.734306977071868,2.3772894619047764,11.651151975022232,10.592770816834141,87.33333333333333
механические,29,эхо на четверти,10.855659420151236,3.012726919402206,2.9340804358387333,2.989033881460594,11.19827754792341,9.803519947890187,131.33333333333334
механические,29,словарь к 25,9.447082423693182,2.5815927382444954,2.2741188024941694,2.7803594007702706,9.973761110211436,8.63430402263003,81.0
механические,29,словарь к 60,9.815332134808317,2.6526696415679276,2.5769353507691304,2.5556854193723244,10.245014154538309,8.93922437439411,102.33333333333333
механические,29,все слова разные,8.820890852182428,3.8041499526556244,3.8841989159412456,2.8697033266840086,8.515056754515976,10.354116550882422,139.66666666666666
механические,29,чужие хапаксы,8.787486327157032,3.651142372582498,3.7736306745975,2.9910104969631397,8.525607048132432,9.689928920408926,131.0
механические,29,хапаксы одного домена,8.822392642166346,3.8131529946107308,3.9906255874820626,2.7313080390278563,8.495934292336353,10.017163223414657,132.33333333333334
механические,29,20 чужих хапаксов,10.091362016038866,3.186248194284527,3.226846878485086,2.8736369406787863,10.298054530795406,9.380578283104775,132.33333333333334
механические,29,маркер каждые 3,11.23260313224801,2.6722292382965267,2.74187291514833,2.3005285805082454,11.402842751764892,10.645451481964804,109.0
механические,29,без пунктуации,11.678078406112673,2.6863572422219044,2.7365678294692874,2.4644050644286364,11.785948069699549,11.297634950520779,135.33333333333334
механические,29,без служебных,10.236260918836749,3.2305670010458662,3.1660505169957083,3.1918395192055056,10.518136583352808,9.037101993905255,147.33333333333334
механические,30,исходный,9.561955732048828,2.9266057262582152,2.878310420711989,2.870123673578268,9.896124999496374,8.801855363212468,118.33333333333333
механические,30,перемешивание,10.187247764879361,3.369669759398524,3.393515599300463,3.268100877980283,10.004137572351672,10.605546011669594,118.0
механические,30,эхо x2,10.662733078435915,2.661062964092729,2.3576039029998204,2.904016515056109,11.167234262220425,9.789081109617788,107.33333333333333
механические,30,эхо x4,11.29413454241771,2.3292857158828917,1.9609142755827211,2.543462699242949,11.709883016205874,10.908783085895486,90.66666666666667
механические,30,эхо на четверти,9.747306930126568,3.0536225587154564,3.138448231786788,2.7461683121743214,9.949606589908546,9.217975973740762,127.66666666666667
механические,30,словарь к 25,7.335092432698471,2.9738158675692667,2.5395818696939196,3.1003303214685936,7.388567912978314,7.30274185720589,63.666666666666664
механические,30,словарь к 60,9.104443170069791,2.5623605871189388,2.234368346805652,2.6698863051075197,9.539842640004338,8.682199159640371,81.33333333333333
механические,30,все слова разные,7.371655259380906,4.010333276953909,3.878129946929491,4.289298609024184,7.064987597638033,9.20010082856902,139.66666666666666
механические,30,чужие хапаксы,7.805193418280389,3.6403396069913554,3.675004494971926,3.0569186257736054,7.386672617038097,9.11225792967891,125.33333333333333
механические,30,хапаксы одного домена,7.558029859380923,3.6256991045253106,3.557075513203556,3.166542018150698,6.812331120324322,9.287641535969351,118.33333333333333
механические,30,20 чужих хапаксов,8.60809350548101,3.4531026455953273,3.596586187246404,2.978220409355321,8.470033542712494,8.935729281910398,117.33333333333333
механические,30,маркер каждые 3,9.690705687989215,3.2407386784220464,3.311707883431494,2.8994477476757012,9.558303028195905,10.078971280439134,104.66666666666667
механические,30,без пунктуации,10.657840801854276,3.131222537581383,3.1272764543538862,3.1191762281302116,10.607032732753446,10.844516313766116,133.0
механические,30,без служебных,8.840442034229094,3.325505461858965,3.3658592855419696,2.975192583817526,8.518355212244296,9.826187026371962,127.33333333333333
механические,31,исходный,11.616125155504639,2.7408608360287956,2.3938263632199934,2.8043972466079645,12.22079883635226,9.650823955146832,132.66666666666666
механические,31,перемешивание,10.74416816726889,2.9847014109933707,2.97518071225887,2.7516608514965903,11.051737848899476,9.69745758339972,137.33333333333334
механические,31,эхо x2,10.950028678348694,2.838577488957416,2.6918974915998954,2.901131799572802,11.428840575920328,10.269874496781421,114.0
механические,31,эхо x4,11.02568960393308,2.5495003015968547,1.7264781727882825,2.724414093585858,11.964623862464668,10.646004466139045,79.33333333333333
механические,31,эхо на четверти,11.384722626894414,2.5893214788256094,2.3459317778663435,2.5874976567937176,11.977336645278768,9.968654514088067,127.33333333333333
механические,31,словарь к 25,8.561513323866508,3.0412347580040127,2.994204448222931,3.0448409556942138,8.874637945938177,8.271482113141827,74.66666666666667
механические,31,словарь к 60,10.309273484287981,2.417245523212699,2.2261174495112357,2.2152795822136784,11.041728993047492,9.10840153304659,93.66666666666667
механические,31,все слова разные,10.296521103269248,3.482785865841618,3.5974657008306683,2.58212414475676,10.309818039872491,10.24063241667354,148.0
механические,31,чужие хапаксы,10.931499442921103,2.9748477811707006,3.0520971294645007,2.5710816222856665,10.921824815138137,10.97399952123961,141.66666666666666
механические,31,хапаксы одного домена,9.963086362424255,3.089752702413822,3.2330280557299247,2.4681655534006572,10.111584809979396,9.452337405278692,133.0
механические,31,20 чужих хапаксов,11.203037110756114,2.5006252689896695,2.2623618354030834,2.5671466352930303,11.66124037560675,9.90046741260975,126.66666666666667
механические,31,маркер каждые 3,11.10103715269676,2.847040700967009,2.8364611565680864,2.6550629361716513,11.3285683348209,10.309540527298388,113.66666666666667
механические,31,без пунктуации,11.825016045949262,2.6654313336466005,2.413095781994148,2.930715166185191,12.257143515908908,10.343051437324604,135.0
механические,31,без служебных,10.7585521108009,2.8940661443617457,2.939735448843367,2.444038334050774,11.033862233113112,9.754994307322384,142.66666666666666
механические,32,исходный,9.860907666049371,2.7770962624135698,2.8522197753936545,2.44580896101924,10.011168296569691,9.392238416208842,110.0
механические,32,перемешивание,9.931175568409918,3.12792023776102,3.1760840072666556,2.9441713720915197,9.916256042360269,9.963461413793892,108.0
механические,32,эхо x2,9.867710964499155,2.4216631354351343,2.472775516144424,2.2690826016304726,9.973799681040791,9.678114225502258,88.33333333333333
механические,32,эхо x4,10.649365472772397,2.000439907403002,1.8361919960548556,2.06744185559744,11.023411723433435,10.356617262113216,85.66666666666667
механические,32,эхо на четверти,9.686999635247485,2.665840138981325,2.7555239729013556,2.441751313756058,9.826229237566489,9.447386693829829,100.0
механические,32,словарь к 25,8.666550028231496,2.3850062276810564,2.1945133079658254,2.442007075258321,9.127019148096235,8.280416571165786,65.33333333333333
механические,32,словарь к 60,8.963122297574593,2.545159122897669,2.452837505895871,2.6278837823556955,9.197403889966301,8.65136793090226,78.33333333333333
механические,32,все слова разные,9.271471754183805,3.816695877064614,3.871456600295849,3.0811406095453315,9.096532416214401,10.566743832291662,151.66666666666666
механические,32,чужие хапаксы,8.803972807659392,3.630460962814164,3.6901361144608793,2.6882813831120917,8.288475142674294,10.55087723477735,119.0
механические,32,хапаксы одного домена,8.986298596921507,3.453876356604948,3.580581202491261,2.7160643296708122,8.441276367260443,10.289157105163419,113.0
механические,32,20 чужих хапаксов,9.35534726852062,3.0334491533645362,3.20692162464522,2.315490194526363,9.09046315898159,10.042109736518064,105.66666666666667
механические,32,маркер каждые 3,9.191830872174421,2.935126402448784,3.1232698523401887,2.287970881064492,9.013711440972974,9.711212545641096,87.66666666666667
механические,32,без пунктуации,10.405929073990682,2.7369738105214325,2.812933963647323,2.430898557113249,10.542493643135117,9.992637984192305,112.66666666666667
механические,32,без служебных,9.739799613132698,3.097883303995214,3.2662241022422402,2.3765995886261915,9.617643432012313,10.15233481610532,116.33333333333333
механические,33,исходный,8.530418681863809,3.0098857711326747,3.1539222139044867,2.35306107028317,9.03330215119243,7.54617093933162,113.33333333333333
механические,33,перемешивание,9.392661867045483,3.148791118410059,3.1737311441619007,3.0847267949126156,9.431635253872306,9.305866780968206,114.0
механические,33,эхо x2,9.910753934607767,2.5820222032980102,2.1647292239493616,2.6335741815922775,10.824064059026187,9.439237266027819,77.0
механические,33,эхо на четверти,9.434240827638448,3.1131918657068973,3.1580270003585134,2.707653232228992,10.110212025910124,8.467640067769802,105.0
механические,33,словарь к 25,6.088591724010672,2.956935073402795,2.7607377069960477,2.8364692171949275,7.153592682850312,5.321778609171473,71.66666666666667
механические,33,словарь к 60,7.772269960578306,3.1436918176032385,3.371984504652915,2.3952148186822417,8.691033929084115,6.698856476941432,94.66666666666667
механические,33,все слова разные,7.938611638086809,3.864160880684071,3.784972340401977,3.81648013082061,7.651617645176709,9.298374553241537,142.66666666666666
механические,33,чужие хапаксы,7.568226046477013,3.590754065922726,3.6614870569094218,3.296069035030502,7.227822193756644,8.284151418580395,119.66666666666667
механические,33,хапаксы одного домена,7.790122250682717,3.611651665286964,3.742744749457089,3.1887002367309747,7.574647896119682,8.280089017535879,121.33333333333333
механические,33,20 чужих хапаксов,8.666868719697845,3.203062148431845,3.332475588927808,2.77853259563962,9.12894382316423,7.864789935902787,114.33333333333333
механические,33,маркер каждые 3,8.68601974165177,2.8964063774594973,2.9956355389611082,2.630293902015154,8.912108545631986,8.255682013334562,89.0
механические,33,без пунктуации,10.698595722880583,2.6861683318308622,2.587700458955827,2.650388822132324,11.143657063979129,9.839341161772593,112.66666666666667
механические,33,без служебных,7.554191688348918,3.333281848440508,3.328351755437549,2.9618050613318787,8.093668119036009,6.259190279619536,127.66666666666667
механические,34,исходный,10.009384944438356,2.6368017158656305,2.638809268124266,2.4438654010794316,10.272629631181102,9.1867133479062,127.66666666666667
механические,34,перемешивание,11.280204074555698,2.8897593635645205,2.875386172083825,2.7760167344537994,11.489482966839612,10.395457535558558,138.0
механические,34,эхо x2,10.613037681051894,2.499615479874237,2.3726962003486487,2.325885226659253,11.201465042230359,9.532789974414777,110.0
механические,34,эхо x4,10.932107539078325,2.264539067509297,1.979809820577672,2.2166286074543278,11.796319111546822,10.206097907414415,78.66666666666667
механические,34,эхо на четверти,10.621502279764398,2.6125674291896783,2.6642329987718365,2.308255079576942,10.821780453220825,10.016966857579488,130.33333333333334
механические,34,словарь к 25,9.305311532569851,2.1860518662945245,1.9908854665485878,2.2813714096751085,9.71468414166457,8.868112919172773,69.66666666666667
механические,34,словарь к 60,9.931082690133238,2.410722297350652,2.3779788728924074,2.3081919627527423,10.24756983258421,9.549519524656231,82.33333333333333
механические,34,все слова разные,9.918002180492781,3.481706736598533,3.536718385147209,2.6719749914158477,9.811100718975998,10.723592758871746,163.66666666666666
механические,34,чужие хапаксы,9.75333313126241,3.3253790477537186,3.472785013668697,2.652625986236233,9.562890470051743,10.359690165259986,128.33333333333334
механические,34,хапаксы одного домена,9.414907998832165,3.572798778785041,3.760524150511994,2.371729912539717,9.175175566123608,10.428783878061632,133.66666666666666
механические,34,20 чужих хапаксов,10.232323506208859,2.820021790785455,2.9570397016965706,2.1104176864926263,10.386739340130783,9.614296618964199,132.0
механические,34,маркер каждые 3,9.928381689648823,2.728690111869702,2.853276996303436,2.1717091338771404,10.020761544435592,9.62747961583915,116.66666666666667
механические,34,без пунктуации,10.877589160718026,2.8869928718896976,2.9690585681830175,2.2739167840256638,11.161081614351659,9.879417242215313,131.33333333333334
механические,34,без служебных,10.100432294151247,2.999254218606106,3.080967364546064,2.6353521656774093,10.099298101957308,10.097564010105076,137.66666666666666
механические,35,исходный,10.898200293980052,2.740399770128884,2.657612688590628,2.744591584407322,11.183140963780227,9.949709932262978,134.33333333333334
механические,35,перемешивание,11.214734020514854,2.8995413064736604,2.892763897532045,2.8017781148734695,11.242887287656634,11.138270632946627,139.0
механические,35,эхо x2,11.325678034989927,2.514663995687101,2.1967296059898955,2.6845329512946123,11.92032147251912,10.575857937050442,111.0
механические,35,эхо x4,11.127375832353422,1.9658483761877428,1.8569116800158418,1.9654781411098827,11.298722628073463,11.044520163115346,79.33333333333333
механические,35,эхо на четверти,10.67559151388726,2.70577574108995,2.694176305343276,2.647562193277349,10.847016608861951,10.132219897388064,130.33333333333334
механические,35,словарь к 25,10.444840889573351,2.0666703250645084,1.7359304547464405,2.210604347211359,11.026551085133619,9.6941522088442,71.0
механические,35,словарь к 60,10.449536352261047,2.422580147233653,2.2401453510411495,2.335038089936799,11.15347535329846,9.535754423724999,97.33333333333333
механические,35,все слова разные,10.533530551314536,3.304884958157921,3.357157932274491,2.8159911595398213,10.54158284959813,10.534933125230282,150.66666666666666
