текст,условие,зерно,как есть: крупный,как есть: мелкий,как есть: средний,без оси: крупный,без оси: мелкий,без оси: средний,без случайного: крупный,без случайного: мелкий,без случайного: средний
17,перемешивание,2,19.314055912498358,6.17326454469318,13.47316873866435,20.001556821214155,6.1771308128001134,13.712552812299037,19.307163121670925,6.173021814232845,13.466701627828437
18,исходный,0,17.718426429866742,3.8686867140932057,13.859921468931867,17.78421098081216,3.859664152405266,13.863923766649638,17.699676859353495,3.8692383729793733,13.860086967537967
18,исходный,1,18.643836257854204,4.2712688137559285,14.405919584515956,18.941188037424997,4.2667611062914474,14.527548331242167,18.614763541891588,4.2713977095905244,14.414433438002936
18,исходный,2,19.25410069558377,3.9177953805230272,14.92637843710654,19.31457910150721,3.9065491843004403,14.978919234267016,19.226596746609182,3.9172506422391438,14.928171977170502
18,чужие хапаксы,0,15.819231838416657,4.848711756126529,12.617737133124407,15.910909354950045,4.8531696174861425,12.740995200000045,15.821772285344164,4.846893337711223,12.620530460256223
18,чужие хапаксы,1,17.270229959657485,4.557289582145824,13.732786446444731,17.41115091849593,4.561749788544061,13.873344320833251,17.266692536949904,4.5559246548925705,13.733568705780268
18,чужие хапаксы,2,16.03476995367662,5.061550245394412,12.757921975785802,16.185095127010353,5.070325828258796,12.892464487579474,16.020955397983986,5.059133236450807,12.75798477365172
18,перемешивание,0,16.43926242474221,5.368059423502222,12.276003859645703,16.68447668699399,5.357613569731179,12.426592742279562,16.431677174959997,5.368713919835917,12.267570071231173
18,перемешивание,1,16.060964828257628,5.056115089616612,12.812154089088182,16.31648447906982,5.042540571202966,12.926300711759945,16.041995029564518,5.055782738142416,12.79875567906961
18,перемешивание,2,15.153368983086592,5.965794632348927,12.633072152651405,15.38694121511569,5.977792402156801,12.804802422589182,15.145699591409665,5.96503757289956,12.62460321069132
19,исходный,0,16.59677337696233,4.564793021276835,12.651225822800601,16.646463082365454,4.57076991971262,12.672631796138498,16.61114339108393,4.5645781472294615,12.645400628449568
19,исходный,1,16.093646834973125,4.337406422746905,12.181677687461463,16.13606578810483,4.340791164338952,12.20018124840018,16.106080908650192,4.337783749884272,12.17217044453306
19,исходный,2,15.559240248415051,4.372966555318864,12.428175504347486,15.598000058889268,4.3871174690751715,12.430351645942183,15.577908380172213,4.37354850270216,12.424160410574578
19,чужие хапаксы,0,13.381791110796966,5.102845821729338,10.759721960325164,13.535472377713718,5.101526709197913,10.85793857885413,13.381382592283998,5.102444691675424,10.76208958643398
19,чужие хапаксы,1,15.492940375665304,5.705426348737605,11.601768285662619,15.745343569365339,5.7065200754627154,11.695639820698782,15.494428291439574,5.704815864795393,11.603241732763873
19,чужие хапаксы,2,13.849508105970592,5.347699529644899,11.28354174413251,14.067479584760195,5.352299543734292,11.405902246915014,13.853750426011983,5.346882171442581,11.285761880382958
19,перемешивание,0,16.967245485622687,5.59618325571951,13.985249439451332,17.488753102405738,5.5948775868178995,14.168925735140437,16.968823984460737,5.596067620113344,13.980794526500702
19,перемешивание,1,17.685083548434857,5.977387104551228,14.076771270143414,18.349639214586272,5.97836239359311,14.336092356286603,17.68278125570391,5.9760782876141345,14.072728217736762
19,перемешивание,2,16.42837734293567,5.999763505142857,13.703633273003115,16.894239853330077,5.991246997474623,13.909095798389904,16.42376353658669,5.998095065723809,13.696395590590384
20,исходный,0,19.14024812846531,4.675426102949092,11.249832945797305,19.42334191561663,4.6725872783507185,11.312540972039733,19.153550835332695,4.675166051949852,11.254955215608632
20,исходный,1,17.924825590293445,4.741510284994824,11.215231570748546,18.16257246616682,4.74538113435417,11.304826384181123,17.92923703577356,4.741370617437825,11.222993630982236
20,исходный,2,18.64283082678383,4.391812509116231,11.202963640927925,18.79637083117349,4.393984545826909,11.247843438031857,18.66105931269484,4.391935256068848,11.212960455134413
20,чужие хапаксы,0,15.257678325682633,5.676954707278123,10.805011802398914,15.3881858791524,5.706381409116969,10.864912652815942,15.243907696802559,5.6768671033326745,10.804511360777063
20,чужие хапаксы,1,15.033776145752935,5.173765651671289,10.344881229539656,15.077808303257731,5.198062474297943,10.40437964836265,15.025069474634263,5.173223894795482,10.345968254702763
20,чужие хапаксы,2,15.331461389769714,5.837425248089668,10.81182375841512,15.415777058960511,5.86950194943225,10.8522094193476,15.309320034619775,5.835949565575675,10.81516867911173
20,перемешивание,0,13.653622997966217,7.345396797907638,10.821522479787527,13.922691208137634,7.366438243789498,10.894876126641687,13.64129940642012,7.346309282088933,10.815343689294401
20,перемешивание,1,13.622846710734105,6.717021382085021,11.264720949118386,13.832884375907561,6.742109740703336,11.276648293505074,13.62032049942794,6.717737864737747,11.262633504116227
20,перемешивание,2,13.985152818618808,7.150680584716973,11.237800005458501,14.193497898944095,7.168009584958526,11.265261600822415,13.9902422703813,7.150513095959399,11.23477871180189
21,исходный,0,20.491050380423754,3.853301750974507,15.629660955215991,20.706243187348406,3.8435897991100387,15.786702474170365,20.469820675086954,3.8532667091071615,15.61461951033325
21,исходный,1,20.083935109283907,4.12060234241128,15.239218135289093,20.117256475538923,4.112531986161294,15.347366642220743,20.061105716235975,4.120652247442041,15.22409446598699
21,исходный,2,21.686735620543136,4.074958783781516,16.88193365149803,21.954176615296287,4.065004957784515,17.083550335453573,21.658862436354113,4.074942694584125,16.866157925290118
21,чужие хапаксы,0,15.159013615293146,4.780138797259188,12.652564990809543,15.286587236906099,4.773809846336272,12.747403122597026,15.140187116974523,4.779288005115101,12.644605278584665
21,чужие хапаксы,1,16.21370393534919,5.098695930462631,13.459951375504806,16.357347703161043,5.085984794069207,13.557745194782598,16.192787737314532,5.096621490788373,13.457525350240207
21,чужие хапаксы,2,16.715503116595475,5.025617899475322,13.30220601985811,16.84182532337363,5.022663238791458,13.382202317992057,16.692356202430584,5.024264484347229,13.293938567285418
21,перемешивание,0,17.52828821637533,5.74740473028601,13.983177870866339,17.95594292614716,5.749699135650948,14.156100345610207,17.522946161925756,5.745570881492459,13.980399619734374
21,перемешивание,1,18.10062425508501,5.845818944671267,14.374723819610505,18.484844592576252,5.841621114220255,14.496447190231503,18.09461844626522,5.8444427898303895,14.375973851674377
21,перемешивание,2,18.200839253873003,6.008045283870879,14.55156030241832,18.817130410174812,6.006609896972619,14.70619982020728,18.19397987258262,6.007353731290519,14.54636334310273
22,исходный,0,18.641900555364874,4.636264635569542,10.553975214316196,18.50627901429312,4.653963211135965,10.52342076156207,18.6328868974669,4.633269978154916,10.548541124108292
22,исходный,1,17.376729747940473,4.3366702307424205,10.405917857295819,17.31969995779197,4.364327578895599,10.323493375734047,17.350016337143483,4.336076089436416,10.402179228379524
22,исходный,2,17.458862679694832,4.775735764724373,9.969086736597697,17.434272519069353,4.805232740885159,9.916094574107856,17.437059427233034,4.773358454428399,9.968748349529577
22,чужие хапаксы,0,13.632668393724437,4.709806208828854,9.391146812079164,13.727932479621755,4.723918002071216,9.417237341782734,13.631089300386654,4.709710371720838,9.389050037602019
22,чужие хапаксы,1,13.683736268234133,4.498738200117695,9.14175044291989,13.717675445276566,4.519259276545482,9.184536729079907,13.682923593702917,4.497794472051998,9.139211438683787
22,чужие хапаксы,2,14.452775673554397,4.840795708006783,10.219328469305669,14.558782573123766,4.847772481066578,10.263542969874418,14.451462246696622,4.840178950852584,10.217754052694776
22,перемешивание,0,14.579720304935101,6.973799819928004,10.230448172755931,14.763143501114449,6.995653897873046,10.261677718527597,14.58024556664382,6.972602032859259,10.228429563803115
22,перемешивание,1,15.3475480160763,7.007019653518124,10.049426000468863,15.608304006436278,7.055870189092985,10.078674330879787,15.34036741416845,7.008039260719967,10.048905351069902
22,перемешивание,2,14.45481485017472,6.083751913448582,10.361874078126762,14.613953935454848,6.100635938613897,10.36100338988075,14.449957401369991,6.084389040530331,10.35596394737753
23,исходный,0,19.542429722189233,4.197049447016959,14.936772245989838,19.782205315734018,4.199579291224958,15.03688548363095,19.519880628685485,4.197468868017258,14.928805361361555
23,исходный,1,19.076586838018798,4.455895044988233,14.84528417217631,19.147140658633134,4.461227810576182,14.912715590002184,19.085874122752063,4.455877357166397,14.856994084551781
23,исходный,2,21.078257975456896,4.367573848935644,14.156879757582061,21.222265597511132,4.385464086139317,14.14559692777704,21.083821574225357,4.366602046542225,14.153574212056816
23,чужие хапаксы,0,14.52734710493196,4.601273179484174,13.353779435893793,14.605396928739859,4.606568982002973,13.409717506919819,14.519580372608253,4.6011112470372035,13.354618651247183
23,чужие хапаксы,1,15.885294469838596,5.109871736123336,13.770665332583594,16.044322145114805,5.116637757045845,13.900592448573715,15.896863481098674,5.109214873261245,13.775592054135899
23,чужие хапаксы,2,14.678860061029237,4.663505252879,13.245083368868809,14.951405052392342,4.666296253322877,13.423521682450247,14.68627017222548,4.665305112877916,13.246659795855654
23,перемешивание,0,18.884724946409165,5.657745746680695,13.956459122810088,19.29849589959869,5.666510143039366,14.047258206662168,18.870598206515186,5.655578747861341,13.944113133964928
23,перемешивание,1,18.082699261198908,5.8032387866118205,14.884572708175806,18.292614522995603,5.817669543654399,14.97888179329919,18.0942612958094,5.80114912696786,14.891091565847356
23,перемешивание,2,19.11057443652153,4.808691504461704,14.250864338733027,19.428451775666396,4.825862667625877,14.38336012594659,19.106098976212838,4.807449539216786,14.244840912976773
24,исходный,0,17.210133633400904,4.132821526159455,13.509243130527882,17.25651462124098,4.140129927204138,13.551687691565178,17.19797800031212,4.1311609589492395,13.504942754566695
24,исходный,1,18.290806696959493,3.42829872658579,13.363425101002472,18.36175217805656,3.43349082024655,13.398847568848698,18.283834271007212,3.4268857338300918,13.36271115127359
24,исходный,2,18.206148282639543,3.7736250143695105,14.114185735392795,18.38318265752147,3.7757184678507776,14.177975672249755,18.20803704519686,3.7726833055445703,14.121432994803133
24,чужие хапаксы,0,15.022071993791295,4.046585189938235,11.848582472331872,15.006013832895283,4.0465053231428545,11.932365696859064,15.014641767404068,4.047756546337868,11.843973203504103
24,чужие хапаксы,1,15.735110162241268,4.437206226475769,12.797016758951571,15.837464985530309,4.439065490199257,12.951361158546494,15.732934312598351,4.437238499781727,12.792068641771753
24,чужие хапаксы,2,15.198660114845271,4.041089601583619,12.030681964564025,15.294870432592107,4.036435773582619,12.104200512738098,15.1947445509446,4.041443605456179,12.026129010850962
24,перемешивание,0,14.774192163915096,4.939495548939123,13.421254932402704,15.02729469193877,4.9287770220755505,13.587028521728111,14.772511843695035,4.9398936058477885,13.417732719865914
24,перемешивание,1,17.083403069923374,5.110856063379863,14.499148360496283,17.37734396065636,5.126550406113474,14.698231467667,17.08132083817906,5.11212282299733,14.491611052283826
24,перемешивание,2,16.86753101141749,5.140488217469601,14.129830991075158,17.261057397011296,5.1439066692682704,14.33134796229208,16.85498260558209,5.139756170118713,14.1221511889526
25,исходный,0,14.65971189472823,2.689315919051288,9.405258290852334,14.647684409001544,2.692880367304036,9.435787600724563,14.656380592476902,2.6893346801559312,9.407310269819536
25,исходный,1,13.534896432218623,2.6310127730241035,9.269676666712009,13.552994611025067,2.6294710552096245,9.2915360412305,13.522859442194465,2.6307589389543002,9.269762619167711
25,исходный,2,13.846428553538317,2.5939773396496473,9.315972951363477,13.827259568355576,2.59412147903679,9.341840234567886,13.839221389371382,2.593505310244636,9.31893690708888
25,чужие хапаксы,0,13.286335679019771,3.106058328327653,9.71078924837749,13.342328321426008,3.1140609263749703,9.715746264893749,13.270125606194641,3.1070214590204377,9.708099275112811
25,чужие хапаксы,1,12.642356999788262,3.227003721573514,9.823072154012797,12.743247933289723,3.241573798272223,9.841854944578493,12.627823299214798,3.2273987022312896,9.818048959323352
25,чужие хапаксы,2,12.786999301461545,2.9975085690454444,9.421912609765439,12.88914943808976,3.005824706924641,9.433727218913294,12.76185822212099,2.9979760391817254,9.417362555524878
25,перемешивание,0,17.152743489433348,7.066517097198131,10.916822550888892,17.391429093501976,7.133009979144345,10.992061450745059,17.13655268145114,7.067805942855634,10.913295019238276
25,перемешивание,1,16.797373876473895,6.543718580295648,11.004761303538444,17.047903075962935,6.5720796269302655,11.076962689024134,16.77872595632823,6.543269524498505,10.998505048540395
25,перемешивание,2,15.721974856459148,6.553171955236512,10.534560073876097,16.029921350926358,6.578787296690671,10.62133804494748,15.701999221261689,6.553513670985408,10.532414943905975
26,исходный,0,18.327964027123027,3.4769429811338632,12.06714620093769,18.58725720018684,3.4723894472846237,12.110388429083049,18.306943810946663,3.476741018426515,12.073613578252184
26,исходный,1,18.40744954584852,3.3278182938368235,12.098309784677856,18.62846113159205,3.3220011490482615,12.096610223771217,18.374698598030243,3.3268456660422827,12.100976779967127
26,исходный,2,17.753025011537503,3.3667382127684014,11.737593983293836,18.043907760298687,3.3621661773076528,11.767627911698094,17.72762699252154,3.3657300151704637,11.740325669781512
26,чужие хапаксы,0,14.801385892917482,4.1193558934889785,11.13540405653295,14.902728733305203,4.1103051690195125,11.268299125493245,14.800624268878513,4.120696986555062,11.138619429096451
26,чужие хапаксы,1,14.250996060243892,4.131875078159568,10.886669161764548,14.386945505015136,4.122929652095723,10.994085970154037,14.25860598867523,4.132596048553338,10.891961077083945
26,чужие хапаксы,2,14.599666023418697,4.132535517548665,10.851633211208767,14.663811682215696,4.143252972146667,10.93314149810336,14.600692011446888,4.13380356360381,10.851614588633492
26,перемешивание,0,14.17528291623939,5.365863500142855,10.83235054725874,14.406759221464588,5.3640928571899265,10.902263900174923,14.174321994880394,5.367496841492662,10.831124107661662
26,перемешивание,1,14.791554371592573,5.27278130759896,10.878018869308416,15.152723580188573,5.284134193697104,10.942793601096298,14.78716983617259,5.275060119808992,10.874994627203415
26,перемешивание,2,14.201597992857542,4.837041452765827,10.608224562221832,14.461850383445071,4.846519695550948,10.674521851980236,14.206202714580822,4.838627707385409,10.606568802572976
27,исходный,0,22.69714917464286,4.03667140959062,17.89129869467046,22.750056037346628,4.031594528387089,18.070053490251205,22.662664693347267,4.035516004947154,17.882157887349827
27,исходный,1,21.84892538971913,4.280198194248567,18.02657319422684,22.16499946024647,4.278660454985718,18.277819891505125,21.828213036326254,4.279796546984717,18.011804992132067
27,исходный,2,20.20537780079177,3.7713962964453636,17.899912647679784,20.27588927875614,3.7711767896201858,17.99803622946552,20.19539989696098,3.7709466358420136,17.904450671814224
27,чужие хапаксы,0,14.736274436483273,4.573417201597474,13.90950641832885,14.915392784662345,4.568076489629402,14.106395741518899,14.729670828824355,4.572220245123937,13.907078327258157
27,чужие хапаксы,1,14.510808517137413,4.522047809314194,13.38801886125309,14.556044612958074,4.506988311658096,13.514159476169874,14.500491983419936,4.521192768380644,13.38807438892782
27,чужие хапаксы,2,13.593932556969541,4.502095849095687,12.487899689867215,13.68513702118922,4.477891347361349,12.731577391534135,13.594245958556918,4.502210024332112,12.490686930800392
27,перемешивание,0,19.49384268981713,5.972324159396415,15.04809658270076,19.75263275715616,5.969117773197956,15.112482100827847,19.47997116328605,5.973713084180046,15.035662888965518
27,перемешивание,1,20.833611182355128,5.074617887038879,15.933009487261225,21.078901437526664,5.077153422090539,15.968293967839141,20.819663637606045,5.076380032915849,15.925164276636817
27,перемешивание,2,19.510142990243132,5.304455356674848,15.507234464446963,19.969598104479715,5.311215079024634,15.53332799998339,19.494221064820017,5.305520033817596,15.496100479436208
28,исходный,0,15.652421244069672,2.782782773262626,11.316645194879468,15.680578059771594,2.788785842444237,11.349769721320445,15.640493748102791,2.781984977327584,11.313252383665121
28,исходный,1,16.358042150682856,2.7808683104168175,11.837655158684099,16.36799636294815,2.7848193565382897,11.835686597593474,16.35825408091999,2.7803017058308552,11.83165929358658
28,исходный,2,15.880611056800177,2.8863246983733717,11.981153749975288,15.941793864021824,2.8928132460383367,12.024379025557767,15.884454222627092,2.885533625592229,11.980321630830352
28,чужие хапаксы,0,12.980912588150971,3.327813384924417,9.696930814670413,13.033262058273563,3.3318996609463554,9.740768485431754,12.974260212885088,3.3269504764170152,9.6924722191112
28,чужие хапаксы,1,14.18501571241338,2.978336339111211,10.222563045971702,14.262867317687526,2.9737170706380875,10.316957976860357,14.179376585411594,2.97777474420177,10.221386182554024
28,чужие хапаксы,2,14.151910630618369,3.11476856853614,10.087480943942987,14.148748643718733,3.115319215610023,10.134274563339927,14.143959538787625,3.1143737220217296,10.082753622715547
28,перемешивание,0,13.853488832516312,4.40556822902322,11.016964708054543,14.11492543330266,4.405708076360071,11.135487290429541,13.85435797069659,4.405910588800981,11.013537662823524
28,перемешивание,1,14.869578523891038,3.988716114559597,11.461768630117007,15.153908950296824,3.9951454032387135,11.608762538019741,14.868503763229572,3.9884972347692043,11.458916780063376
28,перемешивание,2,14.360401566250172,4.154769977944885,11.142191376579216,14.572036279265692,4.160793052231811,11.252175236843982,14.351784281519741,4.15504934119072,11.136514947118707
29,исходный,0,19.065769529493465,3.868798223193976,16.53800858155503,19.332810105382034,3.869467635731678,16.57561723477677,19.046110616907477,3.8680923173773842,16.528577809360048
29,исходный,1,19.120118126891764,4.235644130659482,16.299573449772815,19.182187504796577,4.237499432189596,16.40706721141991,19.09137796488215,4.234427942607811,16.29441148579381
29,исходный,2,18.837232685282068,3.795543727641389,15.426319190444525,18.890802779410834,3.7987656348834635,15.455665723542575,18.836531424106166,3.794623863936437,15.433862493521104
29,чужие хапаксы,0,12.900610228401332,5.012970003935749,12.730125729205529,13.122950997192847,5.002840866689665,12.978003937607088,12.90230861397604,5.012910622985607,12.73014412216256
29,чужие хапаксы,1,13.68599166450094,4.845734898004386,13.644334436891793,13.746466707392184,4.841267989567038,13.794984026826336,13.681900037377167,4.845034910538004,13.636906392911666
29,чужие хапаксы,2,12.876046258685786,4.695904198232611,12.757185294514276,13.007302862984568,4.67320684975752,12.947160389496144,12.873378095118941,4.6948495955885665,12.750028750184843
29,перемешивание,0,17.332056816588757,4.717854458497733,13.593733687221903,17.61423789955369,4.732779575514692,13.676856885533738,17.33110871194243,4.715777317739317,13.58650454683492
29,перемешивание,1,17.11374414908089,5.369556608919244,13.668320267037478,17.648270013261524,5.3770117712969085,13.816859648481076,17.120434874524804,5.366304503618591,13.665971540348531
29,перемешивание,2,16.684206924178383,5.607183310148197,13.084597282629883,17.317496768069592,5.626524204543522,13.210937414127926,16.675934219548218,5.605747877090019,13.077937901873616
30,исходный,0,16.123840937821495,3.119108090033756,13.3779956136138,16.024993969156046,3.1213005372089837,13.479716062338008,16.111784586338175,3.1188583261781324,13.380338370001047
30,исходный,1,17.20937598663519,2.845920181646034,13.617609969066876,17.17632140995487,2.845727074369863,13.69670368838548,17.208925284749135,2.845705317807638,13.619384973587746
30,исходный,2,17.122471558628064,2.9893677469959767,13.226650174811274,16.904942014126224,2.984698988886237,13.299081381864218,17.12879486271676,2.989392211393374,13.233485486374288
30,чужие хапаксы,0,12.85843809012307,3.0278329529971404,11.665877974641235,12.907708923541366,3.0229360600634108,11.829133026810828,12.860678108636648,3.027463142359385,11.66906965551055
30,чужие хапаксы,1,13.423271353047546,3.520287697777493,10.227745953183465,13.478796647217505,3.526699500436261,10.32578591979123,13.42853588728885,3.5195429904816167,10.230134908621782
30,чужие хапаксы,2,12.756306622722253,3.2360962323331317,11.579845229052832,12.872829434558367,3.226693095830427,11.785022975473064,12.749398645695909,3.2360137514948035,11.580427782740568
30,перемешивание,0,14.011563842470629,5.259717545985247,12.108276300121222,14.639830797453518,5.271385073282734,12.289580110142527,14.029222142597796,5.25833989867036,12.112348797912441
30,перемешивание,1,13.338709282212129,5.053259984991385,11.589545775027029,13.933805612841091,5.059730433130175,11.809026576134936,13.358023088837848,5.052121867881126,11.596893078602918
30,перемешивание,2,12.734404151308945,4.715344346200928,10.520782604051425,13.269722979300813,4.712566308090888,10.737338096135819,12.730231552506739,4.714511386863796,10.525325620894591
31,исходный,0,21.759883608162554,4.230487350337155,17.959108235121516,21.744710642673468,4.240011022649873,18.007481876635694,21.76580399070285,4.230119903051309,17.962741247381054
31,исходный,1,22.10288723000404,4.40725230089079,17.384252364954524,22.13926277163081,4.419931665039713,17.389628876828937,22.09310548862508,4.406110164313382,17.383191237633447
31,исходный,2,21.222825107017442,3.89080641302137,16.738983552206015,21.314785554305534,3.9022382109385205,16.78415221284363,21.206649239722864,3.890584484093695,16.730426793748695
31,чужие хапаксы,0,18.664745676222513,5.113175771977026,17.054680590337796,18.902335084351797,5.108427130545057,17.27084585780363,18.66881536226738,5.111506164230903,17.050791183655853
31,чужие хапаксы,1,18.17055065657751,4.868915645276542,16.775987560026227,18.442223939002545,4.876699357185598,17.02803680252706,18.162366856470033,4.867850424266408,16.77218577569522
31,чужие хапаксы,2,16.364917462160083,4.366334798817717,15.21723001145067,16.507485404555588,4.364184577055113,15.489916306367425,16.357342830884438,4.3650581799382175,15.214006392854149
31,перемешивание,0,17.68153953654803,5.5805913098463416,16.088244579607625,18.022893237589766,5.586329059150684,16.271699490609574,17.6678426036147,5.580056723815125,16.08081339452167
31,перемешивание,1,17.57956633752819,5.909159567255959,16.112031948523196,18.063634414622456,5.905586216600559,16.28287289082062,17.562142395152666,5.9067913298974775,16.105863490676157
31,перемешивание,2,19.19466293919885,6.218337899502581,17.704130706595787,19.519895009798248,6.212947514770852,17.87353537919933,19.176445221199035,6.214748953240698,17.705419474528554
32,исходный,0,14.97567332829681,3.6450134946981225,11.369027439065416,15.055076016583364,3.6449894202209157,11.472161718137883,14.962193546797076,3.6446845518470363,11.364207820718356
32,исходный,1,16.422446527264338,4.08389628419698,12.384038444107773,16.558820673131105,4.085536778587474,12.504870961687446,16.424070637840146,4.082344316871359,12.382176343376432
32,исходный,2,13.80873620552436,3.9821123081134835,10.306853532682492,13.851571704068569,3.986792006942427,10.360563115442764,13.804702602228621,3.9812539079007974,10.306412715274245
32,чужие хапаксы,0,12.069998796519133,4.129844781566449,9.074397885526633,12.097888238621648,4.147724090393244,9.114797613847838,12.061735183618545,4.128921619368211,9.071493016387262
32,чужие хапаксы,1,12.214996718264779,4.423217815168999,9.522772224467143,12.289456938853256,4.425658830561606,9.58922592333121,12.214100755671762,4.422122881353646,9.520666988373858
32,чужие хапаксы,2,13.205080912279508,4.526391135224335,10.502351279864268,13.371445702161296,4.536954496281302,10.616608133959625,13.196387860869713,4.525541689212255,10.499688489339402
32,перемешивание,0,15.475364840946746,6.176132820105406,11.575568077279176,15.805901402059824,6.182522359947748,11.736242552930552,15.465322014212221,6.175512000361687,11.569920710673793
32,перемешивание,1,13.509992174516292,5.822874047099232,10.968512123060668,13.794391324521046,5.827594329447641,11.081499997724126,13.50758302059492,5.8239165640574395,10.962886172648734
32,перемешивание,2,16.00023537701729,6.257814422946163,11.552182438554286,16.21719390773185,6.29479011283434,11.683788740329522,15.987756931917337,6.25636990482422,11.545693112465276
33,исходный,0,17.02388167791703,2.7942048532073254,11.825073623210312,16.940863364754946,2.792283070522146,11.80708472666552,17.035492708740385,2.7943146924444413,11.826243586373826
33,исходный,1,15.015931184115857,2.950070734443977,11.594128948015092,14.978884870521277,2.949754126546987,11.611198426539023,15.027444492840889,2.950457499271338,11.600561351060664
33,исходный,2,15.536841818078662,2.98257786445163,11.690910571247443,15.553889160511668,2.988292351648402,11.72518632535392,15.555310673939264,2.9830623331523296,11.697189006076249
33,чужие хапаксы,0,12.939028823969359,3.3226960500726874,10.947211765731215,12.95776884985526,3.3295187288770123,10.99146412281937,12.946880458461582,3.322446483288488,10.95108521946074
33,чужие хапаксы,1,13.68267238140271,3.6339239614881302,11.177944279015907,13.777280776403314,3.6457758194686334,11.251378251869848,13.689323956713231,3.6340663394609725,11.183754654747018
33,чужие хапаксы,2,12.657666948346977,3.581521841925077,10.468856815154325,12.706862512759573,3.5848689521651984,10.485858586288305,12.6601841500046,3.581259382567496,10.472274327415448
33,перемешивание,0,15.582821221942648,5.3880048485301,11.001136833865417,15.802676838839684,5.358341013859428,11.092303830746383,15.558873434146427,5.385675765553526,11.002220256057816
33,перемешивание,1,14.649586007129338,5.463160818605936,10.938614213007837,14.83529500759109,5.444879456838048,11.050501903491547,14.629375828413641,5.462459824450477,10.937318825588594
33,перемешивание,2,15.101598922664916,5.138110931833651,10.958656658805726,15.526203540505138,5.126262896750519,11.078537286708372,15.082346305784016,5.137029735449855,10.957074367378475
34,исходный,0,16.848870695197775,4.185259163956583,14.63291013865134,17.10078418274696,4.195654578676219,14.691445071035082,16.8276382027972,4.185641414589696,14.62305601497808
34,исходный,1,20.775117812445345,4.311974511561465,15.726753343947271,21.166322122663267,4.319397033135597,15.940498129829985,20.77508252126038,4.311783516350301,15.727726028585128
34,исходный,2,18.136609647970445,4.229546977550173,14.706915327324918,18.35046883333199,4.23392837735634,14.774729980673985,18.118790822927245,4.229100686737152,14.699087545705847
34,чужие хапаксы,0,18.85793027327126,4.201257042190085,14.384224360447282,19.458675549740114,4.199926849517785,14.582671525969369,18.85581157032216,4.201492598225541,14.382219560153015
34,чужие хапаксы,1,15.874502619542795,5.079378527007644,12.347963966184404,16.461616588797952,5.0969023957485335,12.59216027238801,15.860680828342968,5.078699358239213,12.339537044861466
34,чужие хапаксы,2,16.5090096248977,4.701358763292147,13.263949479584607,16.860824083683482,4.71812543044841,13.571462918030415,16.511853794432756,4.700995898236354,13.262389406758775
34,перемешивание,0,22.563098202990375,5.832857098268403,19.006747083457434,23.47664684514674,5.867658776829679,19.489263952148956,22.517659124879152,5.832872011063926,18.972148689163497
34,перемешивание,1,20.351472681969337,5.949343475263004,15.915206385798836,20.996715388185784,5.95149177619245,16.226200669564015,20.331082413970947,5.947924338077571,15.912017944096775
34,перемешивание,2,20.999024829958344,5.618352927984659,16.864881301842814,21.841023852435523,5.61957102060825,17.282663311896254,21.002979659534557,5.618476029485772,16.864018655711874
35,исходный,0,20.121563085865997,5.003255403783102,17.88730617660992,20.201720145146826,4.997122421684492,18.116976267214817,20.1153898040646,5.0047204864067565,17.884849952469203
35,исходный,1,18.353862772355523,4.781400888076996,16.970513244387654,18.446209467252544,4.780001026619649,17.18540596913818,18.34345749747888,4.7820480743105716,16.968557766050576
35,исходный,2,19.15039730304626,4.397584379078988,17.306425026926963,19.297217345850413,4.407111064888354,17.509892682538815,19.146264588403074,4.399296169855506,17.313149878876256
35,чужие хапаксы,0,17.333622675005287,5.559523061943054,16.79305300365528,17.444576686683586,5.5493516799508935,16.99295405555147,17.325769675902748,5.556620408636967,16.78101889025072
35,чужие хапаксы,1,19.336675483151822,5.379002286511957,17.822070572210244,19.598753643907692,5.398619316972257,18.068323178757957,19.323865433337684,5.376561335727776,17.817042692069
35,чужие хапаксы,2,19.257403158844458,5.349517358576489,18.516203280722006,19.52838537999589,5.342947373122035,18.78781076922614,19.23438307698959,5.347523945681661,18.502136108980658
35,перемешивание,0,19.011784908071895,5.561782882991977,15.850735463870752,19.445851732377477,5.551653846905981,15.98637809843109,19.01674432677246,5.559332634044921,15.842340684245167
35,перемешивание,1,18.99614747344959,5.7560992169872955,15.525247839873696,19.25167784589013,5.744816654356629,15.640937331550413,19.005598804419662,5.753705981453415,15.521989032455426
35,перемешивание,2,20.933021072674663,6.278822064459829,17.042393159792674,21.373713800148195,6.285925437708814,17.20143421679896,20.953356179093618,6.2783765311539925,17.03862508459106
36,исходный,0,28.323714346743,4.888537277728937,18.6977849962825,28.73304326898951,4.894655590838123,18.8872528842084,28.297855339715664,4.888803725167328,18.702316853770782
36,исходный,1,26.423382581747934,4.350475828687399,17.65673871568334,26.777261718797046,4.363846666449889,17.82371992174421,26.392826388583206,4.3517674670326745,17.663980705532705
36,исходный,2,26.432478147316406,4.159654707439594,17.3749670887346,26.71878399145259,4.160992239563318,17.493784305868875,26.440493901244125,4.1607503475989365,17.373737543498315
36,чужие хапаксы,0,13.887768272780999,5.217774935980307,12.739608446267633,13.926978994559946,5.2038614866799255,12.811849429418285,13.893824227694765,5.217585451141636,12.73286509852566
