набор,текст,условие,зерно,"бессмысленных, %","бессм. среди одиночек, %","бессм. среди повторных, %","бессм. среди смысловых, %","осмысленных одиночек, шт","осмысленных типов, шт","бессмысленных типов, шт"
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,анафора,1.0,11.842171635476696,23.417532387632054,6.566818060673003,12.100492100492103,37.333333333333336,56.0,16.666666666666668
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,беднее словарь,1.0,9.699182791343153,15.330098934550989,6.419319750957694,12.425438596491228,52.333333333333336,77.33333333333333,15.0
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,без синонимов,1.0,13.79305089417449,21.179844703886094,10.336667763011386,16.776255707762555,44.666666666666664,71.66666666666667,20.0
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,богаче словарь,1.0,10.990913803993912,15.639588870714917,6.938466443487964,24.279355929951507,57.333333333333336,77.0,14.0
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,исходный,1.0,11.170960897003013,17.02035233285233,7.997890393534678,16.333333333333332,50.333333333333336,81.0,17.0
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,каждое предложение о своём,1.0,2.7549453290104093,5.396974141677531,0.8032128514056226,3.6346721212237068,59.333333333333336,81.66666666666667,4.0
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,меньше мыслей,1.0,1.1889080285067721,1.2820512820512822,1.1602573024501928,1.1908559276980328,25.666666666666668,54.666666666666664,1.3333333333333333
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,ни одного слова дважды,1.0,12.354925775978407,19.151825186307946,7.78881862892703,18.21733142645267,42.666666666666664,66.0,15.666666666666666
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,одна тема,1.0,0.7902554961378491,1.7969165337586388,0.2898550724637681,2.1296296296296293,54.666666666666664,84.33333333333333,1.3333333333333333
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,перемешивание,1.0,98.4263820470717,98.95603947475736,98.15209159980473,100.0,0.6666666666666666,2.0,89.33333333333333
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,поле: значение,1.0,9.45438416484973,17.383986928104576,3.5302861389817917,21.984196177744565,41.0,56.666666666666664,10.666666666666666
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,редкие синонимы,1.0,16.985501271215558,25.314465408805034,11.762670818197543,30.302074572469863,41.333333333333336,67.0,22.333333333333332
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,тема вписана,1.0,4.8486328816391255,9.303643210022663,1.9317493594223152,9.368819746307736,61.0,88.66666666666667,8.0
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,термин в той же обёртке,1.0,9.465487812926376,12.71500789130034,7.335581085581086,13.91301688279912,55.0,86.0,14.666666666666666
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,художественный стиль,1.0,5.22168872553249,6.719002539829138,3.9176279740447004,5.7407407407407405,60.0,80.66666666666667,7.0
LLM,coling::6ea6d618-d59e-455d-a265-490e14187344,чужие хапаксы,1.0,61.40018682622637,77.73043155353969,50.869963369963365,63.14426314426314,14.0,34.333333333333336,74.33333333333333
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,анафора,1.0,4.157088122605364,6.607341933428889,2.881714206625816,5.03328161753666,48.0,69.66666666666667,5.333333333333333
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,беднее словарь,1.0,0.8520074696545284,1.9756291008724494,0.0,0.0,65.0,96.0,1.3333333333333333
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,без синонимов,1.0,2.8969488203971108,5.624431186166447,1.4451601133844125,1.0921912624699002,55.0,85.33333333333333,5.0
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,богаче словарь,1.0,5.637933160685658,8.68617350973561,3.6344607773179205,7.391845627139745,56.333333333333336,85.33333333333333,8.0
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,исходный,1.0,1.7397699898860577,0.9261045726413274,2.1705711987765404,0.5555555555555556,65.66666666666667,99.33333333333333,3.0
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,каждое предложение о своём,1.0,14.083694083694084,17.526530653185684,10.990833247502316,14.882138902072457,53.0,73.33333333333333,17.0
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,меньше мыслей,1.0,0.0,0.0,0.0,0.0,29.0,61.0,0.0
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,ни одного слова дважды,1.0,9.931255325992169,13.78352490421456,7.565471650139842,8.924466338259442,47.666666666666664,73.33333333333333,13.333333333333334
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,одна тема,1.0,1.2458392358968566,3.6632991767912118,0.0,1.1595079653155878,53.333333333333336,84.0,2.0
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,перемешивание,1.0,99.40710998403307,99.53051643192488,99.31264172335602,98.04938271604938,0.3333333333333333,1.0,100.0
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,поле: значение,1.0,2.2197530864197534,5.182246998284735,0.34722222222222215,1.9986023759608667,49.333333333333336,74.0,3.0
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,редкие синонимы,1.0,7.2187715665976535,9.16256157635468,6.252032520325204,9.77359804946012,46.666666666666664,74.0,8.333333333333334
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,тема вписана,1.0,1.1836404061173584,1.2020202020202022,1.155503691227984,0.5050505050505051,81.0,109.0,2.0
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,термин в той же обёртке,1.0,1.005306460250231,1.8092805449127287,0.6116207951070337,1.0457516339869282,52.333333333333336,88.66666666666667,1.6666666666666667
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,художественный стиль,1.0,19.447929554312534,24.41077441077441,15.302287581699346,19.231362223961668,48.333333333333336,73.33333333333333,24.666666666666668
LLM,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,чужие хапаксы,1.0,37.06988446032529,52.068095838587645,28.160446568564534,50.319095450509714,29.0,59.666666666666664,50.0
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,анафора,1.0,16.316150587673764,19.651139342609397,14.248427796814894,18.912027021660386,46.333333333333336,73.66666666666667,20.333333333333332
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,беднее словарь,1.0,7.707444196850097,12.306116476441323,4.659222179437813,15.095238095238095,59.333333333333336,86.0,12.0
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,без синонимов,1.0,8.334786365237031,14.860125601500693,4.106770913493603,12.825174825174827,53.666666666666664,82.0,13.333333333333334
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,богаче словарь,1.0,14.37513239356415,21.706349206349206,8.14918414918415,24.025080526628514,46.666666666666664,68.33333333333333,17.666666666666668
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,исходный,1.0,9.58630351950052,12.528860028860029,7.886517163246722,13.55179149990471,51.666666666666664,81.33333333333333,14.0
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,каждое предложение о своём,1.0,6.553683227914313,7.133838383838384,6.099576387742752,6.986617183985605,60.666666666666664,83.33333333333333,8.333333333333334
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,меньше мыслей,1.0,2.992294214107855,11.2242829634134,1.3797437865992261,3.83871858602596,21.0,51.0,3.6666666666666665
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,ни одного слова дважды,1.0,15.914764304367006,20.631366974650557,11.69108669108669,24.99298540965208,50.333333333333336,68.33333333333333,19.333333333333332
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,одна тема,1.0,4.304814284474529,6.67050139008724,2.841950861752842,4.728849032853919,55.333333333333336,83.0,6.666666666666667
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,перемешивание,1.0,99.16860916860917,98.1108031108031,100.0,100.0,1.3333333333333333,1.3333333333333333,97.66666666666667
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,поле: значение,1.0,12.457603558520988,22.666666666666668,3.8983050847457625,21.140350877192983,38.666666666666664,54.666666666666664,13.0
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,редкие синонимы,1.0,19.132008883998616,28.970111301884476,12.411077235772359,29.986197377501725,36.0,55.0,22.333333333333332
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,тема вписана,1.0,5.164686262247238,6.313441832429175,4.164722363860175,9.001572327044025,70.0,94.66666666666667,7.666666666666667
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,термин в той же обёртке,1.0,3.1394978624589296,4.40728353771832,2.2155548888222154,6.766689726738153,64.66666666666667,94.66666666666667,5.0
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,художественный стиль,1.0,19.716680290341234,21.883848133848133,17.102280381472657,30.215968120685975,58.333333333333336,77.33333333333333,24.333333333333332
LLM,coling::745b25d5-34c6-4c43-a690-6414f20591ce,чужие хапаксы,1.0,87.26730631619203,94.48699485030984,81.17647058823529,96.11320754716981,4.0,12.333333333333334,92.0
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,анафора,1.0,2.4434029204931424,5.0997150997151,1.2806961329900792,2.5444503514678956,43.0,71.66666666666667,3.6666666666666665
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,беднее словарь,1.0,4.306288138975538,8.108293822579537,2.4105030981092104,6.484608435827948,45.666666666666664,69.33333333333333,6.333333333333333
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,без синонимов,1.0,5.344847274889449,10.303030303030303,2.5052653207993014,8.997493734335839,46.0,68.33333333333333,7.666666666666667
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,богаче словарь,1.0,4.346731524150878,7.295909918860738,1.5710215710215711,6.263598063258505,56.333333333333336,75.66666666666667,5.333333333333333
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,исходный,1.0,3.1985376310148474,6.354731977992107,1.1494252873563218,3.293650793650794,52.666666666666664,74.66666666666667,4.333333333333333
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,меньше мыслей,1.0,7.285623917247129,9.165564373897707,6.645870469399881,17.000369139904024,26.333333333333332,51.666666666666664,5.666666666666667
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,ни одного слова дважды,1.0,2.5101763907734056,3.3732183762802257,1.408450704225352,0.8547008547008547,65.33333333333333,85.33333333333333,3.3333333333333335
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,одна тема,1.0,3.0706518765306274,4.553792713151064,2.0492121777311496,0.0,56.333333333333336,76.66666666666667,3.6666666666666665
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,перемешивание,1.0,94.21607332098894,96.98775239986759,92.49022314239706,95.0210608105345,1.6666666666666667,4.666666666666667,74.33333333333333
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,поле: значение,1.0,0.9175870858113848,1.4162194394752536,0.49751243781094523,0.0,43.666666666666664,63.0,1.0
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,редкие синонимы,1.0,9.434688974943905,17.15524034672971,6.110946794176608,12.878787878787877,34.0,58.333333333333336,12.0
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,тема вписана,1.0,7.5682396310468,12.553504962779156,3.505293014147007,12.83141492443818,55.666666666666664,74.33333333333333,10.333333333333334
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,термин в той же обёртке,1.0,8.559658244214004,13.599128540305012,5.675348747637904,9.178743961352657,42.0,65.0,10.333333333333334
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,художественный стиль,1.0,3.4127912130313267,5.127351097178684,1.990049751243781,4.738562091503268,56.0,76.0,4.333333333333333
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,чужие хапаксы,1.0,64.6906944126503,87.04980842911876,49.3755748014161,75.97222222222221,7.666666666666667,21.333333333333332,70.33333333333333
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,анафора,1.0,2.641046719994088,5.254230523627076,0.7870370370370371,0.0,61.333333333333336,79.33333333333333,4.0
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,богаче словарь,1.0,12.912572204607605,16.061742127741386,9.611895072494406,5.162803213777726,48.666666666666664,64.0,13.333333333333334
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,исходный,1.0,3.051919943918439,3.6539407765253173,2.533641057737443,1.45546590729315,68.66666666666667,90.66666666666667,4.333333333333333
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,каждое предложение о своём,1.0,12.622785053929121,15.34358414655025,9.645232211147663,13.097848788638261,53.333333333333336,70.33333333333333,15.0
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,меньше мыслей,1.0,13.838992782152232,22.205094476644604,7.786635810987735,19.456295338648278,41.0,63.0,15.333333333333334
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,одна тема,1.0,6.067051918543705,9.434697855750487,3.893067339295268,4.547511312217195,57.333333333333336,78.0,9.333333333333334
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,перемешивание,1.0,99.76019184652279,100.0,99.50248756218906,100.0,0.0,0.3333333333333333,94.33333333333333
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,поле: значение,1.0,1.7964867522389645,2.0277777777777777,1.588369129352736,1.0416666666666667,47.666666666666664,63.333333333333336,2.0
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,редкие синонимы,1.0,15.79617973599091,23.147307924984876,9.834522202943255,15.026455026455025,41.666666666666664,59.0,17.333333333333332
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,термин в той же обёртке,1.0,3.290447847755644,2.852125043905866,3.4247923136812024,3.594925893062539,62.0,83.0,4.333333333333333
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,художественный стиль,1.0,35.1733036638697,44.01960784313726,25.919191919191917,45.63300360401809,30.0,44.666666666666664,33.333333333333336
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,чужие хапаксы,1.0,88.16714829422267,93.53746524478231,83.00356947532272,93.427059712774,4.666666666666667,11.0,90.0
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,анафора,1.0,5.984704857841456,16.17989417989418,2.40109416375898,10.408432147562582,38.333333333333336,70.0,10.0
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,беднее словарь,1.0,7.929798665973375,11.127946127946126,6.220739441723637,6.04559748427673,50.0,80.66666666666667,11.333333333333334
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,без синонимов,1.0,10.655122655122655,14.965047574135204,8.620517249999569,11.842461313850238,44.666666666666664,76.66666666666667,14.333333333333334
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,богаче словарь,1.0,23.02396036262674,26.21056493030081,20.49425625124552,32.82828282828283,39.333333333333336,65.0,25.666666666666668
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,исходный,1.0,13.198543754652983,22.63563805936687,8.910246420765356,13.91600118308193,41.333333333333336,75.33333333333333,21.0
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,каждое предложение о своём,1.0,15.637241251276338,16.758675620373804,14.848026951373578,16.818181818181817,48.333333333333336,72.66666666666667,18.333333333333332
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,меньше мыслей,1.0,6.65804106633361,14.828381495048161,5.085956135824902,3.4054834054834053,21.0,47.0,9.0
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,ни одного слова дважды,1.0,24.571525106088036,34.33223864258347,18.663547893384155,30.484330484330485,39.666666666666664,68.33333333333333,32.666666666666664
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,одна тема,1.0,10.200656910864943,18.104447341735476,6.357177281919043,11.331468071099408,43.333333333333336,73.66666666666667,16.0
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,перемешивание,1.0,98.83024934158772,100.0,98.35164835164835,100.0,0.0,0.6666666666666666,85.0
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,поле: значение,1.0,8.562479042152395,19.246621537231785,3.1314214241043508,16.692326391702455,35.0,59.333333333333336,10.333333333333334
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,редкие синонимы,1.0,25.00056521560406,41.83135704874835,18.309062111468005,31.654009073363913,26.0,57.0,32.0
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,тема вписана,1.0,17.870685666735667,27.601478980789327,13.147581122603425,29.83377402163079,39.666666666666664,73.0,26.0
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,термин в той же обёртке,1.0,10.935936300657787,18.373645122440788,7.893893282346596,12.33989091131948,40.333333333333336,72.66666666666667,16.333333333333332
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,художественный стиль,1.0,20.60242624758754,28.190989496959645,15.02789231142372,28.508383777596848,47.666666666666664,74.33333333333333,29.0
LLM,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,чужие хапаксы,1.0,54.37594903584148,71.25857843137256,46.325140238183714,56.717171717171716,16.0,40.666666666666664,63.666666666666664
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,анафора,1.0,5.408814037455811,11.68997668997669,2.5406268997182235,8.868217054263566,44.666666666666664,67.66666666666667,8.0
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,беднее словарь,1.0,3.215163655193088,6.236222064920619,1.3623188405797102,2.1181199752628324,54.666666666666664,83.0,5.0
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,без синонимов,1.0,9.14409784913382,14.171558758677472,5.876222845916952,12.61528326745718,48.333333333333336,73.0,12.666666666666666
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,богаче словарь,1.0,27.76427920539457,35.656565656565654,20.86425651643043,34.65250965250965,36.333333333333336,55.666666666666664,29.333333333333332
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,исходный,1.0,5.250550473590343,7.752892407240489,2.777777777777778,3.8981145130600243,63.0,88.66666666666667,8.0
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,меньше мыслей,1.0,0.8753501400560224,0.0,1.1279563371740449,0.0,24.666666666666668,46.666666666666664,0.6666666666666666
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,ни одного слова дважды,1.0,8.81188630490956,12.610340479192937,5.772033613052328,14.368386243386245,48.0,70.33333333333333,11.0
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,одна тема,1.0,7.860362151700734,13.390043236109767,4.146191646191646,11.228875934758287,45.666666666666664,70.0,10.333333333333334
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,перемешивание,1.0,99.79674796747967,100.0,99.62962962962963,100.0,0.0,0.3333333333333333,94.66666666666667
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,поле: значение,1.0,4.440464034981454,6.885987369858338,3.348484848484848,7.777777777777779,31.666666666666668,50.666666666666664,4.666666666666667
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,редкие синонимы,1.0,20.95026455026455,30.759712281451414,15.372598886384216,25.465629800307223,29.333333333333332,51.333333333333336,22.666666666666668
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,тема вписана,1.0,17.73278110139592,28.08175048113129,8.205132355639009,23.822862478324666,56.333333333333336,82.66666666666667,27.666666666666668
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,термин в той же обёртке,1.0,3.144447326093495,4.305374828309116,2.4222527263021427,1.8328445747800586,50.666666666666664,78.66666666666667,4.666666666666667
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,художественный стиль,1.0,38.708565615040435,49.569746376811594,27.82592239597429,45.63691838291381,33.666666666666664,52.0,45.333333333333336
LLM,coling::9e189795-5152-41d4-9713-20ef5189d721,чужие хапаксы,1.0,76.6811284837732,87.83720287451631,68.03238332986616,84.43589743589745,8.666666666666666,20.0,87.0
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,анафора,1.0,3.4627961088049624,7.3180076628352495,0.49019607843137253,3.398501140436624,59.666666666666664,78.33333333333333,5.0
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,беднее словарь,1.0,11.68565245604394,17.499952223517496,7.2335359275922855,10.662774725274724,53.0,79.0,16.333333333333332
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,без синонимов,1.0,19.155826885946368,31.840822013235805,10.779279619421581,26.88131313131313,39.333333333333336,63.333333333333336,26.0
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,богаче словарь,1.0,20.41218605280831,31.14501113134993,11.59981056951923,19.047619047619047,37.333333333333336,56.0,22.666666666666668
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,исходный,1.0,18.253653156878965,26.32010607817846,10.866277387621977,24.475590078426958,53.0,75.0,25.666666666666668
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,каждое предложение о своём,1.0,10.917328772817426,13.066211992043193,8.339913336543091,12.666666666666666,57.0,76.33333333333333,12.666666666666666
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,меньше мыслей,1.0,0.5228838582677166,0.0,0.5900167084377611,0.0,13.666666666666666,44.0,0.6666666666666666
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,ни одного слова дважды,1.0,39.897507570463546,59.116379310344826,17.507492507492508,61.09173126614987,23.333333333333332,34.0,40.0
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,одна тема,1.0,18.17835163262385,25.75083426028921,12.131106716472571,20.495012234142667,45.0,67.33333333333333,23.0
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,перемешивание,1.0,99.5459599703484,98.96554468051245,100.0,100.0,0.6666666666666666,0.6666666666666666,88.0
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,поле: значение,1.0,16.194056209388616,24.69498910675381,9.868010592427247,23.34194659776055,43.666666666666664,63.333333333333336,20.0
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,редкие синонимы,1.0,32.28431485980948,47.46545356714848,20.02838511699271,54.02777777777778,31.0,50.0,38.0
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,тема вписана,1.0,23.85758998435055,32.635127001324186,15.984611371935316,33.631469979296064,45.0,65.66666666666667,31.333333333333332
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,термин в той же обёртке,1.0,7.387260979567974,11.637289463376419,3.581527095738982,9.02463549522373,59.666666666666664,86.66666666666667,11.0
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,художественный стиль,1.0,37.42293535771797,46.350510583620746,29.169753884150367,46.632751937984494,31.333333333333332,51.0,37.0
LLM,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,чужие хапаксы,1.0,94.04789190968182,97.1031746031746,91.93326998205048,96.42875356997143,1.6666666666666667,4.666666666666667,80.33333333333333
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,анафора,1.0,2.9867388140769435,5.563989036474805,1.227565746099187,2.9257314328582145,49.666666666666664,70.66666666666667,4.0
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,беднее словарь,1.0,5.598417004957059,10.030864197530864,3.0062684013798346,11.673113689920413,48.666666666666664,75.33333333333333,7.666666666666667
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,без синонимов,1.0,5.192718906741072,11.171171171171173,2.0256400979292546,9.249084249084248,40.666666666666664,60.333333333333336,6.666666666666667
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,богаче словарь,1.0,9.578171091445428,18.449387491940684,3.5540432657670813,17.05579847647334,37.0,54.666666666666664,10.666666666666666
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,исходный,1.0,7.318044788975022,10.469187675070026,5.271682350389343,7.680936949229633,48.666666666666664,71.33333333333333,9.0
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,каждое предложение о своём,1.0,23.93627497321485,35.23614363778298,14.352893068902063,40.79652823555262,37.333333333333336,55.0,27.666666666666668
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,меньше мыслей,1.0,1.1704011704011705,3.133903133903134,0.7288571994454348,0.0,21.333333333333332,49.666666666666664,1.3333333333333333
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,ни одного слова дважды,1.0,4.2052025488558,7.593795093795094,1.7210640236956027,6.377032520325204,52.666666666666664,75.0,5.333333333333333
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,одна тема,1.0,11.230335770612015,16.095030094230314,7.637336626530822,10.066445182724252,48.666666666666664,71.66666666666667,14.666666666666666
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,перемешивание,1.0,100.0,100.0,100.0,100.0,0.0,0.0,81.0
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,поле: значение,1.0,9.603409039039626,28.880070546737215,1.4862914862914864,20.296979006656425,20.666666666666668,38.333333333333336,9.0
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,редкие синонимы,1.0,32.93363138495882,40.54136132567505,25.067622033139273,45.938552188552194,28.0,44.333333333333336,30.0
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,тема вписана,1.0,6.485667343075217,11.116803278688524,2.6213906213906215,12.653977770256839,56.0,76.66666666666667,9.0
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,термин в той же обёртке,1.0,6.882009989512788,14.203661262484793,1.6777461221905667,12.523191094619667,48.333333333333336,72.66666666666667,9.0
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,художественный стиль,1.0,13.614062704971795,18.85956091838445,10.042042042042043,23.43304843304843,40.0,61.0,16.0
LLM,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,чужие хапаксы,1.0,79.43748757702247,87.06816059757237,73.8493274714607,85.3770260747005,7.0,17.666666666666668,69.0
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,анафора,1.0,6.939671595754331,12.344988344988344,3.623456790123457,7.353837104262515,49.666666666666664,68.66666666666667,10.0
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,беднее словарь,1.0,7.942729216786955,12.553666420257715,4.279936648000452,11.608412924202398,53.666666666666664,76.0,10.666666666666666
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,без синонимов,1.0,13.675925925925926,23.925407452492053,6.736648490982901,14.215686274509805,44.333333333333336,63.666666666666664,18.666666666666668
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,богаче словарь,1.0,9.085560883471691,13.081298093007694,5.680499776885319,19.118773946360154,52.0,70.33333333333333,10.333333333333334
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,исходный,1.0,10.149449084981319,12.262043512043512,8.38963963963964,12.362278244631185,57.0,79.0,14.333333333333334
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,меньше мыслей,1.0,0.0,0.0,0.0,0.0,37.333333333333336,60.666666666666664,0.0
