mode,q,d_hat,d_se,slope,intercept,r2,resid_rmse,resid_max,slope_se,n_points,n_min,n_max,policy,genre,text,ntok,L_used
q_large,0.9,2.7572438964833523,0.3077259802981384,0.6373189904326486,1.6940363341338267,0.9763691591257588,0.052340827009669584,0.07700135056046964,0.04047751065728239,8,51,256,abs_L,writingprompts,writingprompts_36,871,256
q_small,0.0,7.831488657518384,0.33278328357966813,0.872310355829989,3.752571596512414,0.999767911244745,0.0070161625259504475,0.013336151461412982,0.005425913376663274,8,51,256,abs_L,writingprompts,writingprompts_36,871,256
q_small,0.3,11.913049092707876,0.6902528846942877,0.9160584337210436,3.325887580220561,0.9998308951035882,0.006289109436988292,0.010069948792740036,0.004863650591792891,8,51,256,abs_L,writingprompts,writingprompts_36,871,256
q_small,0.6,14.298531445706777,0.6589626162660192,0.9300627477865738,2.769828442471393,0.9999279471318951,0.0041677790973656545,0.006745201571061621,0.003223130631842151,8,51,256,abs_L,writingprompts,writingprompts_36,871,256
q_small,0.9,14.91413586624198,1.1170587703030808,0.9329495178957373,1.4809653657880246,0.9998261722427448,0.006493915257292597,0.00884605413590922,0.005022036124610504,8,51,256,abs_L,writingprompts,writingprompts_36,871,256
q0.5_range,0.0,4.535935547200651,0.2048538062312644,0.7795383136303272,3.125382378064841,0.9990221505106663,0.012874698648312262,0.021523610767721912,0.009956582299513203,8,51,256,abs_L,writingprompts,writingprompts_37,686,256
q0.5_range,0.3,8.702728831144675,0.4869363138588044,0.8850935126898043,2.9885976221920574,0.9996835114623404,0.008313579331401347,0.011510080268548606,0.006429264022228619,8,51,256,abs_L,writingprompts,writingprompts_37,686,256
q_large,0.0,7.741813510045707,0.28877170537172986,0.8708312982865825,3.660564936233036,0.9998163707383265,0.006230114253008553,0.009389589849143398,0.004818026968233655,8,51,256,abs_L,writingprompts,writingprompts_37,686,256
q_large,0.3,5.971300118024056,0.2584052954956728,0.8325322827131812,3.344663758511278,0.9995455575432713,0.009371096178566577,0.015766719386882677,0.0072470892630005735,8,51,256,abs_L,writingprompts,writingprompts_37,686,256
q_large,0.6,4.006702773536847,0.19321317919514558,0.7504182225333207,2.9412919685978105,0.9984590103055143,0.01556285524237929,0.025510405350918752,0.012035454441993686,8,51,256,abs_L,writingprompts,writingprompts_37,686,256
q_large,0.9,4.226579721155757,0.308685434510364,0.7634020730770577,0.9672197622377879,0.9969353028055061,0.022344199081801665,0.03097033712470232,0.017279771989368413,8,51,256,abs_L,writingprompts,writingprompts_37,686,256
q_small,0.0,7.741813510045707,0.28877170537172986,0.8708312982865825,3.660564936233036,0.9998163707383265,0.006230114253008553,0.009389589849143398,0.004818026968233655,8,51,256,abs_L,writingprompts,writingprompts_37,686,256
q_small,0.3,9.948507666374399,0.4284441360281351,0.899482411479667,3.3227971469626856,0.9998610488325895,0.005597641876005433,0.009055217566747764,0.00432890769283797,8,51,256,abs_L,writingprompts,writingprompts_37,686,256
q_small,0.6,14.161573161061616,0.7126814548709652,0.9293863761725583,2.705478736403735,0.9999122866968891,0.0045951452298635545,0.006982502911068167,0.0035536320429021915,8,51,256,abs_L,writingprompts,writingprompts_37,686,256
q_small,0.9,12.902524482097585,1.01521397488205,0.922495787441635,1.4751194940709713,0.9997378649972293,0.007885604445849015,0.01614569369064256,0.006098291835109883,8,51,256,abs_L,writingprompts,writingprompts_37,686,256
q0.5_range,0.0,4.743853773440797,0.25186942425439074,0.7892009223389946,3.1685907505404143,0.9987947474583895,0.014472369650620045,0.031063333419623085,0.011192132991343062,8,51,256,abs_L,writingprompts,writingprompts_40,596,256
q0.5_range,0.3,9.176962137523578,0.47646732908953626,0.8910314780627555,2.9992588521261503,0.9997581586226542,0.007315803495203555,0.012643981513251745,0.005657639186499262,8,51,256,abs_L,writingprompts,writingprompts_40,596,256
q_large,0.0,7.547708424723274,0.31021593031204814,0.8675094553567544,3.7222823675444974,0.9997636433153687,0.007041426518089131,0.01564111836400439,0.00544545115566799,8,51,256,abs_L,writingprompts,writingprompts_40,596,256
q_large,0.3,5.9955646971188425,0.28319396101938776,0.8332100393344853,3.4070604116564867,0.9994638862209556,0.010187100369728596,0.02180554411408231,0.007878141927453997,8,51,256,abs_L,writingprompts,writingprompts_40,596,256
q_large,0.6,4.075138589444342,0.22459748458817783,0.7546095726436747,3.025995543485914,0.9980764181598112,0.017488272289055272,0.038401063690257864,0.01352446585964175,8,51,256,abs_L,writingprompts,writingprompts_40,596,256
q_large,0.9,3.696181162096872,0.3544728154816587,0.7294504906159166,1.2763643980356822,0.9924659569051738,0.03355082631766497,0.056260339589568886,0.025946359800219122,8,51,256,abs_L,writingprompts,writingprompts_40,596,256
q_small,0.0,7.547708424723274,0.31021593031204814,0.8675094553567544,3.7222823675444974,0.9997636433153687,0.007041426518089131,0.01564111836400439,0.00544545115566799,8,51,256,abs_L,writingprompts,writingprompts_40,596,256
q_small,0.3,10.217452658411029,0.4115359056503439,0.9021282472812049,3.3398434177985963,0.9998854461043963,0.005097406270463821,0.008431862210344754,0.003942053047787712,8,51,256,abs_L,writingprompts,writingprompts_40,596,256
q_small,0.6,12.772787988157559,0.318924409449096,0.9217085572134164,2.758856218389196,0.9999730111116901,0.0025278024918003396,0.004683896009566979,0.00195486311827764,8,51,256,abs_L,writingprompts,writingprompts_40,596,256
q_small,0.9,13.982724617949847,0.6483998763645329,0.9284831799722149,1.4448418499175748,0.999923459982803,0.004288309270443153,0.006573420214529335,0.00331634202424845,8,51,256,abs_L,writingprompts,writingprompts_40,596,256
q0.5_range,0.0,4.90640591483033,0.28023168567677575,0.7961848209547128,3.0702778749938475,0.9987190052346726,0.015052792443041177,0.02477523548145477,0.011640999986922166,8,51,256,abs_L,writingprompts,writingprompts_43,326,256
q0.5_range,0.3,10.367327501327486,0.6619930809471518,0.9035431262423267,2.9091123373837093,0.999721277491663,0.007964281444607979,0.013472910542901673,0.006159136289385713,8,51,256,abs_L,writingprompts,writingprompts_43,326,256
q_large,0.0,8.269483820748246,0.36346600476159413,0.8790734679846659,3.6224214355492803,0.9997807095870046,0.0068728011414176185,0.012755766458298012,0.005315045583741348,8,51,256,abs_L,writingprompts,writingprompts_43,326,256
q_large,0.3,6.482810440315594,0.34204005420554084,0.8457459138738417,3.2946518213939213,0.9994446959470974,0.010523909518057989,0.017636534831021677,0.00813861155833038,8,51,256,abs_L,writingprompts,writingprompts_43,326,256
q_large,0.6,4.0915950005278034,0.25082711071224617,0.7555965339015707,2.940148654977594,0.9976464339824688,0.019373852170243306,0.031579359171367116,0.014982669409269378,8,51,256,abs_L,writingprompts,writingprompts_43,326,256
q_large,0.9,5.686599644631144,0.9958124450003081,0.8241479860562851,0.6334682542617613,0.9916926515573656,0.039819795652363675,0.09510257435773184,0.030794435146995064,8,51,256,abs_L,writingprompts,writingprompts_43,326,256
q_small,0.0,8.269483820748246,0.36346600476159413,0.8790734679846659,3.6224214355492803,0.9997807095870046,0.0068728011414176185,0.012755766458298012,0.005315045583741348,8,51,256,abs_L,writingprompts,writingprompts_43,326,256
q_small,0.3,11.335684622374195,0.5678647219290817,0.911783007968816,3.2637642125079904,0.9998590692341117,0.005714472732706561,0.0100724750754555,0.004419258237859846,8,51,256,abs_L,writingprompts,writingprompts_43,326,256
q_small,0.6,14.813059207996428,0.4937982175892953,0.9324920000684142,2.674851681238323,0.9999650565447645,0.002909958431317672,0.005639108499163825,0.002250401458008093,8,51,256,abs_L,writingprompts,writingprompts_43,326,256
q_small,0.9,11.60095140796838,0.2910451524203896,0.9138001733794758,1.495704060422778,0.999966396811067,0.002796404159117763,0.004063224482205641,0.002162584842838779,8,51,256,abs_L,writingprompts,writingprompts_43,326,256
q0.5_range,0.0,4.664536791652838,0.24243828740166953,0.7856164406743464,3.227058896159214,0.9987944795552955,0.014408240406022177,0.026908386205223067,0.011142538968283891,8,51,256,abs_L,writingprompts,writingprompts_44,718,256
q0.5_range,0.3,11.399256501711148,0.6357727671027114,0.9122749804033369,2.9498561822330935,0.9998274469998576,0.006326676868637919,0.008709067850675822,0.004892703172767273,8,51,256,abs_L,writingprompts,writingprompts_44,718,256
q_large,0.0,7.553475185855258,0.27313631137102484,0.8676106063242766,3.7692029025070095,0.9998173608523204,0.0061903130325052964,0.010880599421246195,0.0047872468980831445,8,51,256,abs_L,writingprompts,writingprompts_44,718,256
q_large,0.3,6.1252079266623864,0.29980571090898195,0.8367402360910713,3.4325622436274332,0.9994530736959892,0.010332966329117005,0.01846651083719042,0.007990946620520622,8,51,256,abs_L,writingprompts,writingprompts_44,718,256
q_large,0.6,3.8279325347295066,0.20818746671720664,0.7387623760535625,3.1394715912652496,0.9977857275309833,0.018371846801895544,0.035446578503988135,0.014207773686501035,8,51,256,abs_L,writingprompts,writingprompts_44,718,256
q_large,0.9,2.713697450553638,0.28890276959754313,0.6314990826276585,1.6025487202123803,0.9773680668428097,0.05072892235502565,0.0891875632693857,0.03923095244327443,8,51,256,abs_L,writingprompts,writingprompts_44,718,256
q_small,0.0,7.553475185855258,0.27313631137102484,0.8676106063242766,3.7692029025070095,0.9998173608523204,0.0061903130325052964,0.010880599421246195,0.0047872468980831445,8,51,256,abs_L,writingprompts,writingprompts_44,718,256
q_small,0.3,11.491161429018259,0.4473523698103215,0.9129765945612136,3.341840651509708,0.9999173886222416,0.0043807520768673015,0.0063057677152844605,0.0033878321954207797,8,51,256,abs_L,writingprompts,writingprompts_44,718,256
q_small,0.6,12.402854022451136,0.14771554611149054,0.9193733959788738,2.8233404298968208,0.9999934546869482,0.0012416801105812631,0.0019011297200011157,0.000960246957880575,8,51,256,abs_L,writingprompts,writingprompts_44,718,256
q_small,0.9,11.50618840857196,0.2601667157859715,0.9130902463534307,1.5795408930318608,0.9999722099506065,0.002541063728424395,0.0058098455145234595,0.0019651186277421695,8,51,256,abs_L,writingprompts,writingprompts_44,718,256
q0.5_range,0.0,5.60691401424501,0.1760447239349652,0.8216487719520248,3.0070545447343515,0.9997213825877204,0.0072410576723171425,0.009901822517048409,0.005599834886962437,8,51,256,abs_L,writingprompts,writingprompts_45,420,256
q0.5_range,0.3,12.277111806547605,0.636989013394934,0.918547618058941,2.8336436668108043,0.9998730093387002,0.005464699740965152,0.00880071706978569,0.004226097573179359,8,51,256,abs_L,writingprompts,writingprompts_45,420,256
q_large,0.0,8.864224996436576,0.18385129252795754,0.8871869790757793,3.602800973049191,0.9999582676252851,0.003025602915650419,0.006994065617038636,0.0023398345280314214,8,51,256,abs_L,writingprompts,writingprompts_45,420,256
q_large,0.3,7.109266171583724,0.19904403834332132,0.8593385061320287,3.2623239938463087,0.9998740009613164,0.005092445735005839,0.009041986706327165,0.003938216843082174,8,51,256,abs_L,writingprompts,writingprompts_45,420,256
q_large,0.6,4.757322731729829,0.16914634866012768,0.7897977378473152,2.86019065501847,0.999463016422272,0.009664161585813465,0.015281769074609208,0.0074737298956165845,8,51,256,abs_L,writingprompts,writingprompts_45,420,256
q_large,0.9,3.8912262085297233,0.6359671541508255,0.7430115993236374,1.1300415554424592,0.9811879668504295,0.05431108938539691,0.12409684122377573,0.04200120298060796,8,51,256,abs_L,writingprompts,writingprompts_45,420,256
q_small,0.0,8.864224996436576,0.18385129252795754,0.8871869790757793,3.602800973049191,0.9999582676252851,0.003025602915650419,0.006994065617038636,0.0023398345280314214,8,51,256,abs_L,writingprompts,writingprompts_45,420,256
q_small,0.3,12.952237676721317,0.5876089405607634,0.9227932636074714,3.20841536674987,0.9999135624502273,0.0045292424513302156,0.007253599845731706,0.003502666466451997,8,51,256,abs_L,writingprompts,writingprompts_45,420,256
q_small,0.6,14.894506121141465,0.6433275291569466,0.9328611508252304,2.668495926895079,0.9999420235125821,0.0037497879243251746,0.006327044468411813,0.0028998792976920374,8,51,256,abs_L,writingprompts,writingprompts_45,420,256
q_small,0.9,13.046291294597877,0.6350300643249703,0.9233498641553348,1.454209940859405,0.9999020472986468,0.004824440215788981,0.008465229137149421,0.003730956146603175,8,51,256,abs_L,writingprompts,writingprompts_45,420,256
q0.5_range,0.0,4.572263877558263,0.2431025141258475,0.7812899634012304,3.157706462130168,0.9986725944001509,0.01503673899545682,0.02369598476668333,0.01162858513540364,8,51,256,abs_L,writingprompts,writingprompts_46,790,256
q0.5_range,0.3,10.567039880931008,0.5632525436807156,0.9053661184903283,2.9144774503544966,0.9998137849266743,0.006522637655380902,0.011495975649268075,0.005044248444154236,8,51,256,abs_L,writingprompts,writingprompts_46,790,256
q_large,0.0,8.005936601858009,0.37248041630472983,0.8750926906206176,3.656927089367843,0.9997354629312362,0.007514601162197042,0.012659148739447623,0.005811378344707159,8,51,256,abs_L,writingprompts,writingprompts_46,790,256
q_large,0.3,6.15437314334885,0.3140570020583765,0.8375139146249656,3.351173275705517,0.9994122488058976,0.0107217979007206,0.01723998905884727,0.008291647526155237,8,51,256,abs_L,writingprompts,writingprompts_46,790,256
q_large,0.6,3.814323981873565,0.20897359342850724,0.7378303456255417,3.0426921571495176,0.9977313664123733,0.018573041896485752,0.031094190001071276,0.014363366883069436,8,51,256,abs_L,writingprompts,writingprompts_46,790,256
q_large,0.9,3.183254238846165,0.34515831181095075,0.6858560689885486,1.3331222099489501,0.985416675029676,0.04404559373509495,0.08225251199191597,0.03406243446419498,8,51,256,abs_L,writingprompts,writingprompts_46,790,256
q_small,0.0,8.005936601858009,0.37248041630472983,0.8750926906206176,3.656927089367843,0.9997354629312362,0.007514601162197042,0.012659148739447623,0.005811378344707159,8,51,256,abs_L,writingprompts,writingprompts_46,790,256
q_small,0.3,11.725265243365781,0.582313447593195,0.9147140828591656,3.263079377968456,0.9998713684249905,0.005476943393888449,0.010437214775297576,0.004235566139497488,8,51,256,abs_L,writingprompts,writingprompts_46,790,256
q_small,0.6,15.65548136737144,0.6561832670349362,0.9361246085933734,2.6712301706772097,0.9999509264796337,0.0034619363978346507,0.0072150918949462906,0.002677270793071301,8,51,256,abs_L,writingprompts,writingprompts_46,790,256
q_small,0.9,13.886250903743862,0.7249642238127959,0.9279863220870948,1.442009335054797,0.9999015267095641,0.004861534182017378,0.009411253268010178,0.0037596425755175183,8,51,256,abs_L,writingprompts,writingprompts_46,790,256
q0.5_range,0.0,4.629128066919491,0.30926137920137886,0.783976596554724,3.1436139111568027,0.9979708343761996,0.018661823651832797,0.029919938699520365,0.014432025799130666,8,51,256,abs_L,writingprompts,writingprompts_49,574,256
q0.5_range,0.3,9.290786171593384,0.7477996988680873,0.8923664820682771,2.9743190259556043,0.9994348289031024,0.011202298499785959,0.018507931214988282,0.008663240204962269,8,51,256,abs_L,writingprompts,writingprompts_49,574,256
q_large,0.0,7.950667937253863,0.47987005317246695,0.8742244037995383,3.6665254231991473,0.9995477882978584,0.009816195563267918,0.0175984272967602,0.007591304593883098,8,51,256,abs_L,writingprompts,writingprompts_49,574,256
q_large,0.3,6.052229517892596,0.3845210650119296,0.8347716329918362,3.363011643148599,0.9990520559199162,0.013574259345090364,0.023244188796454957,0.010497583983610021,8,51,256,abs_L,writingprompts,writingprompts_49,574,256
q_large,0.6,3.9780299008073103,0.2805842735803261,0.7486192851901244,2.9933314287030064,0.9966455260081927,0.022927358613342323,0.03512298556336724,0.01773075542813739,8,51,256,abs_L,writingprompts,writingprompts_49,574,256
q_large,0.9,3.8871331934519526,0.3089980179139675,0.7427409995406012,1.111735369448435,0.9954720748875645,0.026443786010043987,0.04835467885635758,0.020450166556266025,8,51,256,abs_L,writingprompts,writingprompts_49,574,256
q_small,0.0,7.950667937253863,0.47987005317246695,0.8742244037995383,3.6665254231991473,0.9995477882978584,0.009816195563267918,0.0175984272967602,0.007591304593883098,8,51,256,abs_L,writingprompts,writingprompts_49,574,256
q_small,0.3,10.872221003616959,0.8433200276062138,0.908022473083713,3.2996132506976434,0.9996297381518305,0.009225345822639057,0.015530138746728817,0.007134373971278703,8,51,256,abs_L,writingprompts,writingprompts_49,574,256
q_small,0.6,15.27947471565865,1.10628041521897,0.9345527239247836,2.6918134100439652,0.9998457683873927,0.006127384877221865,0.010588965161079322,0.004738581731297422,8,51,256,abs_L,writingprompts,writingprompts_49,574,256
q_small,0.9,19.55381114095076,2.2933676910805287,0.948859074438653,1.3572379183304486,0.9997603014415637,0.007755997170336176,0.013829092493765849,0.005998060711997077,8,51,256,abs_L,writingprompts,writingprompts_49,574,256
q0.5_range,0.0,4.355416247051231,0.27831862317957157,0.7704008197432255,3.2354851936819617,0.9978286012006071,0.01897185157202654,0.028406378307786362,0.014671784304310166,8,51,256,abs_L,writingprompts,writingprompts_51,548,256
q0.5_range,0.3,10.559561251950601,0.8677894665908222,0.9052990956593697,2.9248532655983683,0.9995567795399933,0.010063508354333584,0.018875507449507722,0.0077825626749637306,8,51,256,abs_L,writingprompts,writingprompts_51,548,256
q_large,0.0,7.582083417587717,0.42686473614712156,0.8681101295086838,3.7076627501599435,0.9995612295918379,0.009601519026861807,0.017167743266552904,0.0074252855932921925,8,51,256,abs_L,writingprompts,writingprompts_51,548,256
q_large,0.3,5.851397037930446,0.3433120232684668,0.8291006415189892,3.408933431886294,0.9991232100716304,0.0129657207242331,0.021650751043630123,0.01002697375602292,8,51,256,abs_L,writingprompts,writingprompts_51,548,256
q_large,0.6,3.5668937299348555,0.23323496608912303,0.7196440164147353,3.159678923184992,0.9961215803441604,0.023705007839610524,0.033728203735459594,0.018332146476813086,8,51,256,abs_L,writingprompts,writingprompts_51,548,256
q_large,0.9,2.821697558610723,0.1824187117140509,0.6456034074423075,1.522237888916876,0.9925002434913801,0.029626151823157434,0.07105864757276148,0.02291123286864724,8,51,256,abs_L,writingprompts,writingprompts_51,548,256
q_small,0.0,7.582083417587717,0.42686473614712156,0.8681101295086838,3.7076627501599435,0.9995612295918379,0.009601519026861807,0.017167743266552904,0.0074252855932921925,8,51,256,abs_L,writingprompts,writingprompts_51,548,256
q_small,0.3,11.481931318679083,0.8355982699915003,0.9129066380694008,3.285226423829361,0.9997108599740157,0.008195858038326181,0.0159038542826746,0.006338224862794651,8,51,256,abs_L,writingprompts,writingprompts_51,548,256
q_small,0.6,14.515761208279427,0.9406238150192417,0.9311093654923432,2.7090131359174268,0.9998621005142169,0.00577248913727844,0.0109235875645739,0.004464124927373973,8,51,256,abs_L,writingprompts,writingprompts_51,548,256
q_small,0.9,13.486451623739859,0.9639895998007625,0.925851511731987,1.4724910182604403,0.9998034210142057,0.006853362995260298,0.012872957965601728,0.005300013192906267,8,51,256,abs_L,writingprompts,writingprompts_51,548,256
q0.5_range,0.0,4.2109309840863345,0.14688080927401068,0.7625228236275702,3.278470042873461,0.9992924522046871,0.010711137496352366,0.01468883295253054,0.008283403357003182,8,51,256,abs_L,writingprompts,writingprompts_52,443,256
q0.5_range,0.3,10.763882335320057,0.8076778625904226,0.9070967176296,2.929100224518978,0.9996457655599025,0.00901419774313507,0.011976966382643894,0.006971083684772371,8,51,256,abs_L,writingprompts,writingprompts_52,443,256
q_large,0.0,7.678398654801162,0.2126052209806685,0.8697645114616811,3.7040300727413764,0.999896873965326,0.004662935380197205,0.006557612691445058,0.003606057208673497,8,51,256,abs_L,writingprompts,writingprompts_52,443,256
q_large,0.3,5.74412184601273,0.18597183473877715,0.8259089854275727,3.433075798763173,0.9997206393045771,0.007288307252881262,0.01105814455862486,0.0056363751082409985,8,51,256,abs_L,writingprompts,writingprompts_52,443,256
q_large,0.6,3.436322780561412,0.11376232416617112,0.7089912491175744,3.2126801281784294,0.9988933514212479,0.012457684800063368,0.017789065714858054,0.009634086774488149,8,51,256,abs_L,writingprompts,writingprompts_52,443,256
q_large,0.9,3.076433813475738,0.23283136191305706,0.6749483133296453,1.4026115102705088,0.9920922139358203,0.03181069157588696,0.06410887314999858,0.02460063550468183,8,51,256,abs_L,writingprompts,writingprompts_52,443,256
q_small,0.0,7.678398654801162,0.2126052209806685,0.8697645114616811,3.7040300727413764,0.999896873965326,0.004662935380197205,0.006557612691445058,0.003606057208673497,8,51,256,abs_L,writingprompts,writingprompts_52,443,256
q_small,0.3,12.178606749123832,0.749445323295213,0.9178888011905021,3.267014034424228,0.999818205128627,0.006533885566969777,0.009466711664426697,0.005052946959008172,8,51,256,abs_L,writingprompts,writingprompts_52,443,256
q_small,0.6,16.731891703102605,0.6015992326301357,0.9402338947834231,2.666154531135031,0.9999686599128029,0.002778714762297426,0.0054668225386445,0.0021489048383523425,8,51,256,abs_L,writingprompts,writingprompts_52,443,256
q_small,0.9,15.289261605398009,0.9708490776002335,0.9345946177252313,1.414485213764313,0.9998815293850095,0.005370385772109753,0.010074291168827187,0.0041531603481185135,8,51,256,abs_L,writingprompts,writingprompts_52,443,256
q0.5_range,0.0,4.773727113906709,0.2658880015842122,0.7905200745373937,3.130264116450515,0.9986946550520874,0.0150872590011745,0.03143200751536224,0.01166765452323478,8,51,256,abs_L,writingprompts,writingprompts_53,389,256
q0.5_range,0.3,11.360374848254377,0.9967496750400077,0.9119747355736542,2.8770613271418832,0.9995698693886986,0.009986827858578191,0.016703762632516828,0.0077232622060664545,8,51,256,abs_L,writingprompts,writingprompts_53,389,256
q_large,0.0,7.991760817834028,0.3302328247616688,0.8748711300557884,3.660452061733109,0.9997904717230931,0.006685933749446957,0.011851991426616415,0.005170532642656302,8,51,256,abs_L,writingprompts,writingprompts_53,389,256
q_large,0.3,6.298220055254062,0.3171155314353927,0.8412249824193129,3.3380232153448928,0.9994584290432176,0.010337336097191046,0.020638364037851353,0.00799432595829368,8,51,256,abs_L,writingprompts,writingprompts_53,389,256
q_large,0.6,3.9506462631854604,0.23033603992377671,0.7468768567516125,3.024335061724054,0.9976628410279007,0.019083252216387903,0.04145023069956366,0.014757935422414055,8,51,256,abs_L,writingprompts,writingprompts_53,389,256
q_large,0.9,3.159929169903274,0.5118737861108275,0.6835372104145581,1.343048793901965,0.967354089512855,0.06628800944751467,0.1136052424018077,0.05126349280583805,8,51,256,abs_L,writingprompts,writingprompts_53,389,256
q_small,0.0,7.991760817834028,0.3302328247616688,0.8748711300557884,3.660452061733109,0.9997904717230931,0.006685933749446957,0.011851991426616415,0.005170532642656302,8,51,256,abs_L,writingprompts,writingprompts_53,389,256
q_small,0.3,12.073405198081076,0.8434716496405067,0.9171733257027654,3.2481331976085897,0.9997612372414203,0.007482344876475737,0.012812464987268513,0.0057864331112509266,8,51,256,abs_L,writingprompts,writingprompts_53,389,256
q_small,0.6,14.29162035606903,0.5694323422882049,0.9300289277852708,2.69626164104376,0.9999460870249618,0.0036050058420064946,0.006322639859691392,0.002787912815409378,8,51,256,abs_L,writingprompts,writingprompts_53,389,256
q_small,0.9,12.85601337004757,0.32985099632053805,0.9222153889222114,1.470768172183987,0.9999719014016795,0.0025806669146500993,0.004677359650314905,0.00199574554909779,8,51,256,abs_L,writingprompts,writingprompts_53,389,256
q0.5_range,0.0,4.778641842871041,0.1959094780744457,0.7907355200742157,3.156610541985674,0.9992942106594215,0.011093619581115674,0.02022842066771613,0.00857919391949021,8,51,256,abs_L,writingprompts,writingprompts_55,550,256
q0.5_range,0.3,9.9853235343105,0.6552911442927408,0.8998530196278661,2.947657871019044,0.9996800448165271,0.008498392818613072,0.01328244780964205,0.006572188586581416,8,51,256,abs_L,writingprompts,writingprompts_55,550,256
q_large,0.0,7.643342088792463,0.2779821271480743,0.8691671799609344,3.711007042170539,0.9998202093587811,0.0061528604260255556,0.0129645513375225,0.004758283116566154,8,51,256,abs_L,writingprompts,writingprompts_55,550,256
q_large,0.3,6.137529999123235,0.24894200389083412,0.8370680061616231,3.3811537522706336,0.9996261570225655,0.008545504554394255,0.016917732191211954,0.006608622206302664,8,51,256,abs_L,writingprompts,writingprompts_55,550,256
q_large,0.6,4.042146912190375,0.1655040230987645,0.7526067157568709,3.03301157843349,0.9989142945093517,0.013098185956852899,0.024275327642754085,0.010129415065635713,8,51,256,abs_L,writingprompts,writingprompts_55,550,256
q_large,0.9,4.124043680771771,0.31922217019319615,0.7575195421274343,1.135899846243159,0.9963300523968817,0.024270197880380706,0.04005277531527618,0.018769233301872967,8,51,256,abs_L,writingprompts,writingprompts_55,550,256
q_small,0.0,7.643342088792463,0.2779821271480743,0.8691671799609344,3.711007042170539,0.9998202093587811,0.0061528604260255556,0.0129645513375225,0.004758283116566154,8,51,256,abs_L,writingprompts,writingprompts_55,550,256
q_small,0.3,10.68910587579839,0.560527803840417,0.906446805596328,3.3152254585231136,0.9998242808521182,0.0063436788233554855,0.010283389549573307,0.004905851547422258,8,51,256,abs_L,writingprompts,writingprompts_55,550,256
q_small,0.6,12.690887028694291,0.4903400544670847,0.9212033014131333,2.7610615393132765,0.99993447022932,0.003936771421180571,0.008094762278940237,0.0030444820278954024,8,51,256,abs_L,writingprompts,writingprompts_55,550,256
q_small,0.9,12.359083414840358,0.5173250493175158,0.9190878509000728,1.5022413021036367,0.9999185326144115,0.004379431780310999,0.006830527792117458,0.0033868111508370048,8,51,256,abs_L,writingprompts,writingprompts_55,550,256
q0.5_range,0.0,5.187102409569785,0.2845735045417936,0.8072141397950654,3.074403942929777,0.9989709979408508,0.013676393945984484,0.022911226313822475,0.010576569254427489,8,51,256,abs_L,writingprompts,writingprompts_57,668,256
q0.5_range,0.3,12.908082098925874,0.6918812512097336,0.9225291571330172,2.8319718496263047,0.9998784501283202,0.005369513131350305,0.011076841362385181,0.0041524854958538745,8,51,256,abs_L,writingprompts,writingprompts_57,668,256
q_large,0.0,8.703222816097073,0.3908984870440041,0.8851000346503313,3.621422057687596,0.9997960679292264,0.006673145121061433,0.01148845419767941,0.005160642622353958,8,51,256,abs_L,writingprompts,writingprompts_57,668,256
q_large,0.3,6.813467997669469,0.34455701724083865,0.8532318636644294,3.297065004515096,0.9995461949692931,0.009597352427409795,0.01673236554013613,0.007422063374933046,8,51,256,abs_L,writingprompts,writingprompts_57,668,256
q_large,0.6,4.288563815492297,0.24767326572157902,0.7668217046491106,2.95896316275071,0.9981529854354483,0.017413343270004367,0.02965714319531365,0.013466519886288818,8,51,256,abs_L,writingprompts,writingprompts_57,668,256
q_large,0.9,3.478436823974364,0.5125892373373216,0.7125145429959461,1.273858603883955,0.9792293216739083,0.054780756800094414,0.09342099833846707,0.04236441787173462,8,51,256,abs_L,writingprompts,writingprompts_57,668,256
q_small,0.0,8.703222816097073,0.3908984870440041,0.8851000346503313,3.621422057687596,0.9997960679292264,0.006673145121061433,0.01148845419767941,0.005160642622353958,8,51,256,abs_L,writingprompts,writingprompts_57,668,256
q_small,0.3,13.598154468222766,0.592662695599494,0.9264606088762355,3.207223971659264,0.9999281938817817,0.0041445218742685135,0.006279889572020636,0.003205144777403905,8,51,256,abs_L,writingprompts,writingprompts_57,668,256
q_small,0.6,16.206935286428582,0.8543490111257338,0.9382980198090022,2.656676598171183,0.9999279049596289,0.004205913239220945,0.008237136628814312,0.003252621475253331,8,51,256,abs_L,writingprompts,writingprompts_57,668,256
q_small,0.9,14.277200789782123,1.1934234707417792,0.9299582589946008,1.436181273799813,0.9997622404615105,0.007570685840146067,0.015865509464208394,0.0058547511433251955,8,51,256,abs_L,writingprompts,writingprompts_57,668,256
q0.5_range,0.0,3.3821741834490604,0.14798981083087787,0.704332200010993,3.549827853065514,0.9979797846954955,0.016728872041326278,0.03316594783265181,0.012937187565110513,8,51,256,abs_L,writingprompts,writingprompts_63,633,256
q0.5_range,0.3,7.239205031714212,0.4211857903862667,0.8618632853166746,3.177976184936049,0.9994785269473941,0.010392469087670957,0.01690159192096452,0.008036962774278764,8,51,256,abs_L,writingprompts,writingprompts_63,633,256
q_large,0.0,6.027159182389308,0.19377249813507,0.8340843555415146,3.9071634758328253,0.9997546656446729,0.006897530022275229,0.012744970323330662,0.005334169537175857,8,51,256,abs_L,writingprompts,writingprompts_63,633,256
